"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.409517448E0,2.223057747E-1,4.365652561E0,-9.786458015E0,1.071835354E1
9.414533282E0,2.214924097E-1,4.879589081E0,-9.774531364E0,1.092707243E1
9.419549011E0,2.727243602E-1,5.243267059E0,-9.840034485E0,1.115313887E1
9.424564844E0,4.713159204E-1,5.784316063E0,-9.848695755E0,1.143141545E1
9.429580677E0,1.484813690E-1,6.380188942E0,-9.640184402E0,1.156122887E1
9.434596407E0,4.051551819E-1,6.985913277E0,-9.334388733E0,1.166610252E1
9.439612292E0,3.766141236E-1,7.415366173E0,-9.110836983E0,1.175316316E1
9.444628021E0,4.836260676E-1,7.898724556E0,-8.603591919E0,1.168954822E1
9.449643855E0,4.332213402E-1,8.577459335E0,-8.061839104E0,1.177937770E1
9.454659688E0,3.262140453E-1,8.797556877E0,-7.302043915E0,1.143779996E1
9.459675417E0,5.114595890E-1,9.188618660E0,-6.848015785E0,1.147116489E1
9.464691250E0,2.443830371E-1,9.458612442E0,-6.355172157E0,1.139795094E1
9.469707084E0,6.927646399E-1,9.868302345E0,-5.742073059E0,1.143830044E1
9.474722813E0,4.630919695E-1,1.005425167E1,-5.269661903E0,1.136097564E1
9.479738646E0,3.245208859E-1,1.046850204E1,-4.650740623E0,1.145967876E1
9.484754480E0,4.298579693E-1,1.054482555E1,-4.002929688E0,1.128723039E1
9.489770209E0,5.785212517E-1,1.085646915E1,-3.567366600E0,1.144219008E1
9.494786042E0,3.325202465E-1,1.085076046E1,-3.097502708E0,1.128911402E1
9.499801875E0,4.345163703E-1,1.105279350E1,-2.961104393E0,1.145081604E1
9.504817605E0,3.658585846E-1,1.111319828E1,-2.619813919E0,1.142367951E1
9.509833438E0,5.375779271E-1,1.115123367E1,-2.303245544E0,1.139929570E1
9.514849271E0,4.886661172E-1,1.128352261E1,-1.896476746E0,1.145221817E1
9.519865000E0,3.491321504E-1,1.135873699E1,-1.487931252E0,1.146109675E1
9.524880886E0,4.536601901E-1,1.129998970E1,-1.197100639E0,1.137227439E1
9.529896615E0,4.942921996E-1,1.123879433E1,-8.827915192E-1,1.128424315E1
9.534912448E0,4.022969306E-1,1.125358582E1,-4.565620422E-1,1.127002597E1
9.539928177E0,4.706959128E-1,1.121907234E1,-1.551170349E-1,1.123001336E1
9.544944063E0,5.912826061E-1,1.115058994E1,3.200979233E-1,1.117084302E1
9.549959792E0,5.666971803E-1,1.096849918E1,6.293954849E-1,1.100114806E1
9.554975677E0,3.026764095E-1,1.083111858E1,1.174340248E0,1.089879892E1
9.559991407E0,4.672355652E-1,1.059231567E1,1.619716644E0,1.072562084E1
9.565007240E0,5.311915874E-1,1.031818581E1,2.369101524E0,1.059998891E1
9.570023073E0,3.910921812E-1,9.875330925E0,2.998538494E0,1.032794012E1
9.575038802E0,5.147638321E-1,9.563302994E0,3.615459919E0,1.023685969E1
9.580054636E0,4.537569880E-1,9.349161148E0,4.267323494E0,1.028701897E1
9.585070469E0,4.438021481E-1,8.887939453E0,4.941522598E0,1.017895248E1
9.590086198E0,4.506835341E-1,8.488046646E0,5.420403957E0,1.008121176E1
9.595102032E0,3.399433494E-1,8.306613922E0,5.768754005E0,1.011898805E1
9.600117865E0,4.376507699E-1,7.892028332E0,6.079720497E0,9.971893035E0
9.605133594E0,4.157714546E-1,7.345448017E0,6.384215832E0,9.740979636E0
9.610149427E0,1.450914741E-1,6.647079945E0,6.916216850E0,9.593684321E0
9.615165261E0,3.513138294E-1,6.119596004E0,7.653582573E0,9.805620983E0
9.620180990E0,4.839752913E-1,5.792771339E0,8.430942535E0,1.024066521E1
9.625196875E0,2.514203787E-1,5.136419296E0,9.264970779E0,1.059649465E1
9.630212605E0,3.802956045E-1,4.666263103E0,9.620212555E0,1.069893105E1
9.635228438E0,4.050942063E-1,4.308001518E0,9.781868935E0,1.069616465E1
9.640244167E0,4.648529887E-1,3.740903139E0,9.833943367E0,1.053170863E1
9.645260052E0,3.319122195E-1,3.451471806E0,9.853229523E0,1.044552322E1
9.650275782E0,1.299171150E-1,2.933281898E0,9.791993141E0,1.022272717E1
9.655291615E0,3.354230225E-1,2.214448214E0,9.588114738E0,9.846229417E0
9.660307448E0,3.526193500E-1,1.393525600E0,9.566853523E0,9.674241073E0
9.665323177E0,3.444022238E-1,5.330062509E-1,9.878525734E0,9.898887777E0
9.670339063E0,2.176696062E-1,-4.246294498E-1,1.041038990E1,1.042131988E1
9.675354792E0,2.211948931E-1,-5.522297025E-1,1.039477348E1,1.041178182E1
9.680370625E0,3.241882324E-1,-2.442694664E0,1.119065857E1,1.145873878E1
9.685386459E0,3.601416647E-1,-3.048508167E0,1.105164051E1,1.147004194E1
9.690402188E0,-4.815106094E-2,-3.913045645E0,1.074898529E1,1.143918395E1
9.695418021E0,1.989292651E-1,-4.481035709E0,1.007960987E1,1.103257853E1
9.700433855E0,1.139847860E-1,-4.943605900E0,9.153845787E0,1.040409172E1
9.705449584E0,1.499887556E-2,-5.335817814E0,8.352044106E0,9.910994776E0
9.710465417E0,2.689183354E-1,-5.414241791E0,7.688276291E0,9.407227199E0
9.715481250E0,6.288036704E-3,-5.474910259E0,7.301098347E0,9.125827029E0
9.720496980E0,-6.208094954E-2,-5.519819736E0,6.855060577E0,8.801370319E0
9.725512813E0,-1.479494274E-1,-5.636509895E0,6.160973549E0,8.351630254E0
9.730528646E0,1.249637455E-1,-5.515143394E0,5.812158585E0,8.013339504E0
9.735544375E0,1.368857175E-2,-5.413057804E0,5.796286106E0,7.930845780E0
9.740560209E0,-1.480637193E-1,-5.392097473E0,5.725509644E0,7.866263325E0
9.745576042E0,-3.094403148E-1,-5.607491493E0,5.657188416E0,7.971417372E0
9.750591771E0,7.095894217E-2,-5.717274666E0,5.804474831E0,8.147649528E0
9.755607605E0,-6.782077253E-2,-5.914005756E0,6.335351944E0,8.666991866E0
9.760623438E0,-1.846446991E-1,-6.186367989E0,7.020321369E0,9.358961197E0
9.765639167E0,-2.614651918E-1,-6.524944782E0,7.618474007E0,1.003416238E1
9.770655000E0,-1.361493766E-2,-6.766957283E0,8.422605515E0,1.080426674E1
9.775670834E0,-2.256315202E-2,-7.000229836E0,9.083942413E0,1.146829266E1
9.780686563E0,-2.579037249E-1,-7.359827518E0,9.593832016E0,1.209442798E1
9.785702396E0,-1.337935030E-1,-7.747114182E0,9.744915009E0,1.244986134E1
9.790718230E0,-5.823196471E-2,-8.298288345E0,9.636029243E0,1.271684080E1
9.795733959E0,-1.335773766E-1,-8.825939178E0,9.822735786E0,1.320610403E1
9.800749792E0,-2.190241516E-1,-9.264823914E0,9.898635864E0,1.355979077E1
9.805765625E0,-7.824635506E-2,-9.780811310E0,9.943456650E0,1.394785727E1
9.810781355E0,-2.548734248E-1,-1.061543179E1,9.496627808E0,1.424564116E1
9.815797188E0,2.237583399E-1,-1.140874672E1,8.007527351E0,1.394023184E1
9.820813021E0,2.221340239E-1,-1.145342636E1,5.123518944E0,1.254913405E1
9.825828750E0,7.677333057E-2,-1.085876274E1,2.068013668E0,1.105419843E1
9.830844584E0,-6.103923321E-1,-1.050150681E1,-5.722799301E-1,1.053478658E1
9.835860417E0,-5.954363346E-1,-1.034104919E1,-2.042360306E0,1.055760761E1
9.840876146E0,-3.347945213E-1,-1.060197067E1,-2.236996651E0,1.084057303E1
9.845891980E0,-1.391602755E-1,-1.059492779E1,-1.086893082E0,1.065144108E1
9.850907813E0,-6.007787213E-2,-1.042483711E1,4.292201996E-1,1.043384244E1
9.855923542E0,1.730425507E-1,-1.039905357E1,9.045562744E-1,1.043975483E1
9.860939375E0,1.272181123E-1,-1.025379562E1,7.009019852E-1,1.027851024E1
9.865955209E0,-3.242873549E-1,-1.019407845E1,-2.555189133E-1,1.020243537E1
9.870970938E0,-5.209792852E-1,-1.024801826E1,-1.361780167E0,1.035121940E1
9.875986771E0,-2.488780469E-1,-1.013407707E1,-2.206629753E0,1.037452039E1
9.881002605E0,-1.098273918E-1,-1.015293694E1,-2.747109413E0,1.051859309E1
9.886018334E0,-3.051103055E-1,-9.930128098E0,-2.736946106E0,1.030492166E1
9.891034167E0,-3.521515727E-1,-9.968600273E0,-2.750154495E0,1.034699724E1
9.896050000E0,1.026175395E-1,-9.954094887E0,-2.977809906E0,1.039047098E1
9.901065730E0,-2.341100201E-2,-9.572272301E0,-3.295680046E0,1.012375681E1
9.906081563E0,-2.824768126E-1,-9.432498932E0,-4.103394508E0,1.029027093E1
9.911097396E0,-3.014191985E-1,-9.403751373E0,-4.910377502E0,1.061287900E1
9.916113125E0,-2.539290190E-1,-9.238528252E0,-5.314640045E0,1.066115768E1
9.921128959E0,1.498867273E-1,-9.207290649E0,-5.363853455E0,1.065680961E1
9.926144792E0,-2.050096989E-1,-8.840885162E0,-5.013025284E0,1.016531858E1
9.931160521E0,-4.082551003E-1,-8.687397957E0,-4.788090706E0,9.927908546E0
9.936176355E0,3.228490055E-2,-8.453456879E0,-5.294189453E0,9.974488332E0
9.941192188E0,1.345558912E-1,-8.134207726E0,-5.949958801E0,1.007896078E1
9.946207917E0,1.428204924E-1,-7.685875893E0,-6.659932137E0,1.017092828E1
9.951223750E0,-4.023037851E-1,-7.497525215E0,-7.443594933E0,1.057269304E1
9.956239584E0,-3.565054238E-1,-7.464035034E0,-7.640367508E0,1.068710114E1
9.961255313E0,2.220332474E-1,-7.246393204E0,-7.759950638E0,1.061962086E1
9.966271146E0,1.016152054E-1,-6.911367893E0,-7.319369316E0,1.006729850E1
9.971286980E0,-4.647506773E-1,-6.716705322E0,-7.024627686E0,9.730134516E0
9.976302709E0,-8.102785051E-2,-6.437155724E0,-7.212634087E0,9.667762398E0
9.981318594E0,6.817512214E-2,-6.081115246E0,-7.801785469E0,9.892040588E0
9.986334323E0,2.248649299E-1,-5.781377316E0,-8.497747421E0,1.028039878E1
9.991350157E0,-1.680726707E-1,-5.424211502E0,-8.791331291E0,1.033139994E1
9.996365886E0,-5.170454383E-1,-5.299522877E0,-8.871571541E0,1.034683818E1
1.000138177E1,9.597104788E-2,-5.001053810E0,-8.948849678E0,1.025191008E1
1.000639750E1,2.586290240E-1,-4.779138088E0,-8.764846802E0,9.986470312E0
1.001141333E1,7.837072015E-2,-4.258166313E0,-8.437158585E0,9.451125187E0
1.001642917E1,-2.385011017E-1,-3.962942839E0,-8.542453766E0,9.419942413E0
1.002144490E1,-1.982307434E-1,-3.676038265E0,-8.905771255E0,9.636665108E0
1.002646073E1,3.479005694E-1,-3.511789560E0,-9.495697975E0,1.013025077E1
1.003147656E1,2.312943339E-1,-3.169315338E0,-9.570934296E0,1.008468344E1
1.003649229E1,-3.853225708E-1,-2.838984728E0,-9.177531242E0,9.614332399E0
1.004150812E1,-1.645863056E-3,-2.393221855E0,-9.057327271E0,9.368174360E0
1.004652396E1,2.956247032E-1,-2.233878851E0,-9.293833733E0,9.563103792E0
1.005153969E1,4.024017751E-1,-1.649721861E0,-9.437376022E0,9.588929846E0
1.005655552E1,-1.996538341E-1,-1.388771176E0,-9.636634827E0,9.738237922E0
1.006157136E1,-2.425599545E-1,-1.256028414E0,-9.750400543E0,9.833959196E0
1.006658708E1,3.531299531E-1,-9.636069536E-1,-9.994083405E0,1.004663835E1
1.007160292E1,2.956102788E-1,-5.603039265E-1,-9.896653175E0,9.916908288E0
1.007661875E1,2.335036695E-1,1.464769542E-1,-9.697804451E0,9.701721014E0
1.008163448E1,6.119427085E-2,5.310337543E-1,-9.954924583E0,9.969266024E0
1.008665031E1,1.616710424E-1,1.207279444E0,-1.013426590E1,1.020720366E1
1.009166615E1,4.836031199E-1,2.420160055E0,-1.031476307E1,1.060591268E1
1.009668188E1,2.261114419E-1,3.101120710E0,-1.042710400E1,1.088083516E1
1.010169771E1,-3.467249870E-2,3.702166557E0,-1.018666458E1,1.083860575E1
1.010671354E1,1.410889328E-1,4.191735744E0,-9.916655540E0,1.076710786E1
1.011172927E1,2.241829038E-1,4.462904930E0,-9.330176353E0,1.034504563E1
1.011674511E1,8.047944307E-2,4.425890446E0,-8.721781731E0,9.780821015E0
1.012176094E1,1.338303387E-1,4.439938068E0,-8.189547539E0,9.316632949E0
1.012677667E1,4.344084859E-2,4.235693455E0,-7.757438660E0,8.838599477E0
1.013179250E1,2.620912194E-1,4.320171356E0,-7.590327263E0,8.737599230E0
1.013680833E1,2.169450223E-1,4.261238098E0,-7.556338310E0,8.677756849E0
1.014182406E1,2.016997337E-1,4.535426140E0,-7.588070869E0,8.842487918E0
1.014683990E1,2.398946881E-1,4.372095585E0,-7.845565796E0,8.984746625E0
1.015185573E1,1.263035834E-1,4.013692856E0,-7.960282326E0,8.915816151E0
1.015687146E1,7.108151913E-2,3.608636141E0,-7.739027977E0,8.539312701E0
1.016188729E1,1.545915902E-1,3.186909437E0,-7.392910957E0,8.052044631E0
1.016690313E1,1.759332418E-2,2.798535824E0,-7.091917038E0,7.624132708E0
1.017191886E1,3.255477548E-1,2.791684628E0,-7.177812576E0,7.708467927E0
1.017693469E1,3.369697332E-1,2.786151648E0,-7.769314766E0,8.260656241E0
1.018195052E1,1.696959138E-1,3.126856327E0,-8.291517258E0,8.863141973E0
1.018696625E1,1.559322178E-1,3.344305038E0,-8.670211792E0,9.294152117E0
1.019198208E1,1.743320823E-1,3.408102989E0,-8.903155327E0,9.534764414E0
1.019699792E1,3.223241270E-1,3.434388161E0,-8.852070808E0,9.500424858E0
1.020201365E1,3.642913699E-2,3.373008966E0,-8.754050255E0,9.381466433E0
1.020702948E1,2.368616760E-1,3.592203140E0,-8.644880295E0,9.364506509E0
1.021204531E1,3.336489201E-1,3.846524715E0,-9.083775520E0,9.870260974E0
1.021706104E1,3.934668303E-1,4.263527870E0,-9.464491844E0,1.038793011E1
1.022207688E1,2.114837766E-1,4.657380581E0,-9.803347588E0,1.085548447E1
1.022709271E1,3.538994193E-1,5.411991119E0,-1.002810383E1,1.140077888E1
1.023210844E1,1.326051652E-1,5.764786720E0,-9.978759766E0,1.152501612E1
1.023712427E1,4.251218140E-1,6.305542946E0,-9.813578606E0,1.167248583E1
1.024214010E1,3.169218600E-1,6.692537308E0,-9.379812241E0,1.152698455E1
1.024715583E1,2.962545753E-1,7.072045326E0,-8.928831100E0,1.139410447E1
1.025217167E1,6.056813598E-1,8.045645714E0,-8.455327988E0,1.168725101E1
1.025718740E1,2.509216666E-1,8.665094376E0,-7.904177666E0,1.173127643E1
1.026220328E1,6.031950116E-1,9.360050201E0,-7.218212128E0,1.183541171E1
1.026721901E1,1.591008008E-1,9.274605751E0,-6.377119064E0,1.125661017E1
1.027223490E1,3.535062075E-1,9.325520515E0,-5.403252602E0,1.078357261E1
1.027725062E1,3.420003653E-1,9.334444046E0,-4.603401184E0,1.041345823E1
1.028226646E1,7.284523249E-1,9.625364304E0,-4.187133789E0,1.052189955E1
1.028728219E1,2.219424546E-1,9.490281105E0,-4.222723961E0,1.038971085E1
1.029229807E1,5.594263077E-1,9.955953598E0,-4.505479813E0,1.094227208E1
1.029731380E1,2.141994238E-1,9.980655670E0,-4.487257004E0,1.094508312E1
1.030232964E1,4.700762033E-1,1.031080627E1,-4.333207130E0,1.119421197E1
1.030734547E1,4.068681002E-1,1.034065723E1,-4.272972107E0,1.119611648E1
1.031236120E1,4.626654088E-1,1.048356819E1,-4.191383362E0,1.129986530E1
1.031737703E1,3.758461177E-1,1.062621021E1,-3.997322083E0,1.135940965E1
1.032239287E1,3.679768145E-1,1.080076885E1,-3.766938210E0,1.144472971E1
1.032740859E1,3.786677718E-1,1.077701187E1,-3.758273125E0,1.141980696E1
1.033242443E1,4.306526184E-1,1.111514282E1,-3.184624672E0,1.157038011E1
1.033744026E1,2.850320339E-1,1.110065460E1,-2.405758858E0,1.136192992E1
1.034245599E1,3.165407181E-1,1.091238594E1,-1.577975273E0,1.103042932E1
1.034747182E1,4.231100678E-1,1.092928886E1,-7.711124420E-1,1.096462455E1
1.035248766E1,4.189600945E-1,1.070252514E1,1.686191559E-2,1.071073556E1
1.035750339E1,4.938674271E-1,1.081177044E1,4.062671661E-1,1.083066656E1
1.036251922E1,4.137167335E-1,1.066538239E1,4.957160950E-1,1.068490886E1
1.036753505E1,4.652067423E-1,1.042408943E1,5.770816803E-1,1.045041057E1
1.037255078E1,3.489424586E-1,1.033128738E1,8.871183395E-1,1.037517416E1
1.037756662E1,2.810952961E-1,1.033245754E1,1.489733696E0,1.044308383E1
1.038258245E1,6.150561571E-1,1.016437149E1,1.889442921E0,1.035677249E1
1.038759818E1,4.030388892E-1,9.909616470E0,2.518804550E0,1.023265925E1
1.039261401E1,5.206332803E-1,9.477630615E0,2.891921997E0,9.922688846E0
1.039762974E1,4.309709966E-1,9.434530258E0,3.444339752E0,1.005283908E1
1.040264562E1,2.905393243E-1,9.073416710E0,4.017488956E0,9.927311892E0
1.040766136E1,5.698112249E-1,8.412508965E0,4.539226055E0,9.575988988E0
1.041267719E1,4.694757760E-1,8.151381493E0,5.188607693E0,9.674041427E0
1.041769302E1,4.213035405E-1,7.871866703E0,5.891119480E0,9.841192549E0
1.042270875E1,3.966605961E-1,7.628602982E0,6.460199356E0,1.000435399E1
1.042772458E1,4.698906243E-1,7.247461796E0,6.797825813E0,9.947710062E0
1.043274042E1,3.982965350E-1,6.740591049E0,7.018997669E0,9.739637370E0
1.043775615E1,2.389017344E-1,6.333586216E0,7.078616142E0,9.501483825E0
1.044277198E1,2.692192793E-1,5.960503101E0,7.438094139E0,9.535476950E0
1.044778781E1,2.409437448E-1,5.337390900E0,7.833877563E0,9.482374870E0
1.045280354E1,2.824620605E-1,4.676380157E0,8.404406548E0,9.621973062E0
1.045781938E1,1.935870647E-1,4.064814568E0,8.950897217E0,9.832535502E0
1.046283521E1,4.594174623E-1,3.638624668E0,9.389756203E0,1.008058408E1
1.046785094E1,2.241773903E-1,3.102640390E0,9.893217087E0,1.037074622E1
1.047286677E1,2.547222674E-1,2.653607845E0,1.022215652E1,1.056404288E1
1.047788261E1,3.480429649E-1,1.952104807E0,1.018806553E1,1.037923534E1
1.048289833E1,2.380514592E-1,1.330221295E0,1.006402397E1,1.015434566E1
1.048791417E1,1.931587905E-1,5.683186054E-1,1.007490349E1,1.009276853E1
1.049292990E1,1.717988700E-1,-6.624962091E-1,1.004601002E1,1.006929657E1
1.049794578E1,1.757006049E-1,-7.802062035E-1,1.003246593E1,1.006429159E1
1.050296151E1,1.655968428E-1,-2.760558844E0,1.028777695E1,1.065300249E1
1.050797734E1,3.109083772E-1,-3.572902679E0,1.022593594E1,1.083660756E1
1.051299318E1,1.193388999E-1,-4.555873394E0,1.026600838E1,1.123214815E1
1.051800891E1,8.650231361E-2,-5.294627666E0,9.936897278E0,1.125977319E1
1.052302474E1,8.364870399E-2,-5.982800961E0,9.224878311E0,1.099542106E1
1.052804057E1,1.824541688E-1,-6.363946915E0,8.534505844E0,1.064757718E1
1.053305630E1,-4.780749977E-2,-6.398554802E0,7.868172169E0,1.014159368E1
1.053807214E1,-2.315303683E-2,-6.180533409E0,7.318900108E0,9.579448214E0
1.054308797E1,2.522931099E-1,-5.446592331E0,6.242859840E0,8.288686194E0
1.054810370E1,-8.595648408E-2,-5.203706741E0,5.001348972E0,7.217994452E0
1.055311953E1,-2.327396274E-1,-5.014757156E0,3.864385128E0,6.335252914E0
1.055813526E1,-1.300229132E-1,-4.740720749E0,3.436874390E0,5.856914268E0
1.056315115E1,-3.821847439E-1,-4.760466099E0,3.940673351E0,6.191688713E0
1.056816688E1,-1.606554836E-1,-4.848866463E0,4.736501694E0,6.780248111E0
1.057318276E1,-1.081616580E-1,-4.788048744E0,5.920123577E0,7.614786464E0
1.057819849E1,-9.444295615E-2,-4.590919971E0,6.711981773E0,8.132414462E0
1.058321432E1,-1.218503416E-1,-4.676373005E0,6.933312416E0,8.363858741E0
1.058823005E1,-1.731465757E-1,-4.846167564E0,6.601591587E0,8.191235028E0
1.059324594E1,-1.804238707E-1,-4.996681213E0,6.612058640E0,8.289674021E0
1.059826167E1,-1.472997367E-1,-5.007154942E0,7.069938660E0,8.664717565E0
1.060327750E1,-2.425014079E-1,-4.991457462E0,7.829262733E0,9.288208088E0
1.060829333E1,-7.211068273E-2,-5.175771713E0,8.524242401E0,9.972789043E0
1.061330906E1,7.594969869E-2,-5.705036640E0,8.789505959E0,1.047896113E1
1.061832490E1,-8.932566643E-2,-6.139717102E0,9.307656288E0,1.115063096E1
1.062334073E1,-1.364433467E-1,-6.673450470E0,9.502387047E0,1.161244667E1
1.062835646E1,7.237499952E-2,-7.184513092E0,9.510457993E0,1.191936566E1
1.063337229E1,1.162326783E-1,-7.559391975E0,9.176470757E0,1.188972382E1
1.063838812E1,-2.949786186E-2,-8.185749054E0,8.785452843E0,1.200797815E1
1.064340386E1,-1.252415925E-1,-8.611792564E0,8.375670433E0,1.201376343E1
1.064841969E1,-1.632715166E-1,-9.094013214E0,7.970973969E0,1.209397205E1
1.065343552E1,-1.260366887E-1,-9.649968147E0,7.430703163E0,1.218002956E1
1.065845125E1,-1.248567700E-1,-1.042346287E1,6.518866539E0,1.229470570E1
1.066346708E1,5.782921314E-1,-1.072921944E1,4.569433212E0,1.167605633E1
1.066848281E1,-8.527147770E-2,-1.037899685E1,2.129285812E0,1.059550399E1
1.067349870E1,-5.022400618E-1,-9.965521812E0,2.549095154E-1,9.981425196E0
1.067851443E1,-5.401374102E-1,-9.945461273E0,-1.760336876E0,1.011448141E1
1.068353026E1,-1.122232452E-1,-1.017693138E1,-2.375661850E0,1.045113848E1
1.068854609E1,-2.067368925E-1,-9.999527931E0,-2.292721748E0,1.026108532E1
1.069356182E1,-1.438789964E-1,-9.863594055E0,-1.557266235E0,9.986804643E0
1.069857766E1,-1.715128720E-1,-9.752029419E0,-1.002143860E0,9.804885862E0
1.070359349E1,8.410524577E-3,-9.880030632E0,-1.169917107E0,9.949059356E0
1.070860922E1,-1.562035531E-1,-9.783338547E0,-1.320806503E0,9.873329858E0
1.071362505E1,-5.571216941E-1,-9.856283188E0,-1.595785141E0,1.000016165E1
1.071864089E1,-2.548673153E-1,-9.904780388E0,-2.092682838E0,1.012664571E1
1.072365662E1,-5.573187023E-2,-9.744345665E0,-2.347243309E0,1.002321952E1
1.072867245E1,-1.885668933E-1,-9.743133545E0,-2.641830444E0,1.009670624E1
1.073368818E1,-2.813011110E-1,-9.709627151E0,-2.985960007E0,1.016228060E1
1.073870406E1,-2.425450236E-1,-9.609004974E0,-3.204666138E0,1.013221051E1
1.074371979E1,-2.888523042E-3,-9.516735077E0,-3.623014450E0,1.018304908E1
1.074873562E1,-1.090235412E-1,-9.252117157E0,-3.958893776E0,1.006411436E1
1.075375146E1,-4.068354368E-1,-9.032758713E0,-4.241060257E0,9.987133580E0
1.075876719E1,-1.008571386E-1,-8.834318161E0,-4.699035645E0,1.000681196E1
1.076378302E1,-1.906154305E-1,-8.652818680E0,-5.249156952E0,1.012231466E1
1.076879886E1,-1.825303882E-1,-8.465789795E0,-5.427192688E0,1.005770027E1
1.077381458E1,-1.788366437E-1,-8.263423920E0,-5.609036446E0,9.988866165E0
1.077883042E1,-2.901155651E-1,-8.259279251E0,-5.390216827E0,9.866828175E0
1.078384625E1,1.783135682E-1,-8.074574471E0,-5.533872604E0,9.790520651E0
1.078886198E1,1.514039040E-1,-7.584822655E0,-5.820105553E0,9.561698933E0
1.079387781E1,-3.345992565E-1,-7.076637268E0,-6.206169128E0,9.418454594E0
1.079889354E1,-1.908219606E-1,-7.028977394E0,-6.986179352E0,9.912095549E0
1.080390943E1,1.329738349E-1,-6.820487022E0,-7.705529213E0,1.029135102E1
1.080892516E1,2.031882107E-2,-6.489099503E0,-7.878786087E0,1.020706106E1
1.081394099E1,-1.866586208E-1,-6.135695457E0,-7.922821045E0,1.002260912E1
1.081895682E1,-3.355943561E-1,-6.010400772E0,-7.856721878E0,9.897758316E0
1.082397255E1,1.636981070E-1,-5.624501705E0,-8.003345490E0,9.783422485E0
1.082898839E1,8.345997334E-2,-5.376357079E0,-8.240724564E0,9.839802962E0
1.083400422E1,-7.456737757E-2,-4.921991825E0,-8.449259758E0,9.778627423E0
1.083901995E1,-1.806426644E-1,-4.556806564E0,-8.908978462E0,1.000834727E1
1.084403578E1,-2.119220048E-1,-4.452435493E0,-9.193840027E0,1.021742566E1
1.084905162E1,7.129174471E-2,-4.184325695E0,-9.320632935E0,1.021703785E1
1.085406734E1,2.218815684E-2,-3.948215485E0,-9.311043739E0,1.011357668E1
1.085908318E1,-2.782457471E-1,-3.575198650E0,-8.954673767E0,9.646017228E0
1.086409901E1,5.543559790E-3,-3.405740738E0,-8.981076241E0,9.605146076E0
1.086911474E1,1.975493729E-1,-2.883560181E0,-8.930939674E0,9.386992518E0
1.087413057E1,-5.338594317E-2,-2.608891010E0,-8.935903549E0,9.309110301E0
1.087914630E1,1.995659173E-1,-2.082355022E0,-9.270976067E0,9.504053147E0
1.088416219E1,-1.147558093E-1,-1.792959690E0,-9.529475212E0,9.697358979E0
1.088917792E1,-5.047476292E-2,-1.479217052E0,-9.627799034E0,9.740900627E0
1.089419375E1,1.388458312E-1,-1.374730229E0,-9.637874603E0,9.736415574E0
1.089920958E1,2.678899169E-1,-1.091357589E0,-9.495365143E0,9.561630906E0
1.090422531E1,2.531231940E-1,-5.071673393E-1,-9.217291832E0,9.234704044E0
1.090924115E1,2.735450864E-1,1.782505810E-1,-9.212895393E0,9.218678957E0
1.091425688E1,2.796964645E-1,9.586451054E-1,-9.426955223E0,9.479700171E0
1.091927276E1,3.516327739E-1,1.825698972E0,-9.785125732E0,9.960196180E0
1.092428849E1,-6.835892797E-2,2.166667461E0,-9.777980804E0,1.001538963E1
1.092930432E1,-2.036160231E-2,2.632489204E0,-9.310317993E0,9.675351939E0
1.093432016E1,2.235243917E-1,2.923849583E0,-8.743925095E0,9.222531409E0
1.093933589E1,2.106358409E-1,3.190039396E0,-7.887852669E0,8.511106775E0
1.094435172E1,2.796496451E-1,3.581037521E0,-7.357113838E0,8.187133667E0
1.094936755E1,1.222047508E-1,3.727057934E0,-7.232728958E0,8.137460478E0
1.095438328E1,-9.268134832E-2,3.745079994E0,-7.296777725E0,8.202266709E0
1.095939912E1,1.386210024E-1,4.019543648E0,-7.247774124E0,8.288918909E0
1.096441495E1,2.887899578E-1,4.116019726E0,-7.246108055E0,8.338531044E0
1.096943068E1,1.667086184E-1,4.170185566E0,-7.064557076E0,8.205254785E0
1.097444651E1,2.366152406E-2,4.162382126E0,-6.959171295E0,8.109010417E0
1.097946234E1,2.712181211E-2,3.834272385E0,-7.013537407E0,7.993252609E0
1.098447807E1,3.668869436E-1,3.626096487E0,-7.158061028E0,8.032497708E0
1.098949391E1,1.011451185E-1,3.264678001E0,-7.182230949E0,7.890043992E0
1.099450964E1,-1.805359423E-1,2.776779652E0,-7.043169022E0,7.572933931E0
1.099952552E1,3.008577228E-1,2.342309952E0,-7.276793480E0,7.650402253E0
1.100454125E1,3.253132999E-1,2.253257036E0,-7.521200180E0,7.858208967E0
1.100955708E1,1.393030286E-1,2.318493843E0,-7.874009132E0,8.209435964E0
1.101457292E1,4.093819857E-2,2.612349033E0,-8.377496719E0,8.775448404E0
1.101958865E1,-7.957649231E-2,2.546172619E0,-8.820904732E0,9.181377223E0
1.102460448E1,3.546175063E-1,2.632667542E0,-9.242355347E0,9.616539103E0
1.102962031E1,3.053317070E-1,2.635243893E0,-9.448185921E0,9.813559753E0
1.103463604E1,8.246213198E-3,2.647311211E0,-9.311764717E0,9.680768915E0
1.103965188E1,5.005052686E-2,2.638550520E0,-9.347742081E0,9.713121842E0
1.104466771E1,2.714405358E-1,3.007446289E0,-9.498096466E0,9.966556558E0
