"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.826305320E-1,1.894405484E-2,4.420295954E-1,-2.365674973E-1,5.017102960E-1
2.876463650E-1,3.997802734E-3,4.424400330E-1,-2.612657547E-1,5.138374838E-1
2.926621460E-1,2.470576763E-2,4.230921268E-1,-2.851591110E-1,5.108160543E-1
2.976779280E-1,1.454961300E-2,4.715529680E-1,-3.152885437E-1,5.674334839E-1
3.026937090E-1,-2.615213394E-3,4.927548170E-1,-3.209600449E-1,5.880726991E-1
3.077095420E-1,-4.922538996E-3,4.752638340E-1,-3.426284790E-1,5.859131488E-1
3.127253240E-1,2.780348063E-2,4.742321968E-1,-3.564481735E-1,5.939061461E-1
3.177411050E-1,2.949208021E-2,4.634763002E-1,-3.884592056E-1,6.054590144E-1
3.227568860E-1,-8.884191513E-3,4.737679958E-1,-3.653945923E-1,5.983713319E-1
3.277727190E-1,1.247364283E-2,4.954881668E-1,-3.658332825E-1,6.160341758E-1
3.327885010E-1,4.048427939E-2,5.121420622E-1,-3.893880844E-1,6.446328793E-1
3.378042820E-1,-1.431766152E-2,5.049297810E-1,-4.215793610E-1,6.579424266E-1
3.428200630E-1,-3.036245704E-2,5.119857788E-1,-4.174985886E-1,6.613292584E-1
3.478358960E-1,2.205550671E-2,4.977260828E-1,-4.130783081E-1,6.471872894E-1
3.528516780E-1,7.846683264E-3,5.190259218E-1,-3.988933563E-1,6.546490569E-1
3.578674590E-1,-1.782500744E-2,5.353521109E-1,-3.939390182E-1,6.649116961E-1
3.628832400E-1,1.613676548E-3,5.254009962E-1,-3.957614899E-1,6.577810940E-1
3.678990740E-1,2.544927597E-2,5.109760761E-1,-3.806266785E-1,6.376683185E-1
3.729148550E-1,-2.876475453E-2,5.107510090E-1,-3.913011551E-1,6.440579153E-1
3.779306360E-1,-4.434019327E-3,4.629476070E-1,-3.401298523E-1,5.744810387E-1
3.829464170E-1,6.471979618E-2,4.626992941E-1,-3.318109512E-1,5.730425779E-1
3.879622510E-1,-6.398111582E-3,4.477540255E-1,-3.020429611E-1,5.401430861E-1
3.929780320E-1,-5.675345659E-3,4.322123528E-1,-2.393407822E-1,4.940887951E-1
3.979938130E-1,5.168774724E-2,3.995051384E-1,-2.055454254E-1,4.522442932E-1
4.030095940E-1,4.198476672E-2,3.898115158E-1,-1.908617020E-1,4.360549596E-1
4.080254280E-1,-1.942038536E-2,3.649563789E-1,-1.548557281E-1,3.969264497E-1
4.130412090E-1,2.884858847E-2,3.461695910E-1,-1.356525421E-1,3.729172012E-1
4.180569900E-1,5.055150390E-2,3.618819714E-1,-1.211814880E-1,3.849661917E-1
4.230727710E-1,-1.357555389E-3,3.285925388E-1,-9.489536285E-2,3.420234340E-1
4.280886050E-1,1.836666465E-2,3.153527975E-1,-4.749011993E-2,3.194370560E-1
4.331043860E-1,4.729199409E-2,3.218939304E-1,-2.651214600E-2,3.264278313E-1
4.381201670E-1,2.362722158E-2,2.934234142E-1,-1.038837433E-2,2.945563850E-1
4.431359490E-1,-3.024950624E-2,2.894933224E-1,2.225971222E-2,2.919193572E-1
4.481517820E-1,2.789741755E-2,2.576189041E-1,3.808498383E-2,2.619088232E-1
4.531675630E-1,4.029151797E-2,2.571858168E-1,3.962802887E-2,2.633217261E-1
4.581833440E-1,-1.355159283E-2,2.261277437E-1,6.489276886E-2,2.356448039E-1
4.631991260E-1,1.592049003E-2,2.310094833E-1,9.465885162E-2,2.501582331E-1
4.682149590E-1,2.367419004E-2,2.027995586E-1,9.574890137E-2,2.255127056E-1
4.732307400E-1,-2.551823854E-2,2.196745872E-1,1.157608032E-1,2.496170434E-1
4.782465210E-1,-1.246801019E-2,1.958971024E-1,1.284484863E-1,2.345850371E-1
4.832623030E-1,3.589716554E-2,1.887197495E-1,1.409873962E-1,2.382880530E-1
4.882781360E-1,7.870644331E-3,1.765277386E-1,1.675624847E-1,2.435183275E-1
4.932939170E-1,-2.447685599E-2,1.615679264E-1,1.890449524E-1,2.498825831E-1
4.983096990E-1,3.338289261E-2,1.390495300E-1,2.149362564E-1,2.581603836E-1
5.033255320E-1,2.647572756E-2,1.469185352E-1,2.143793106E-1,2.612365001E-1
5.083413130E-1,-2.982977033E-2,1.206855774E-1,2.563304901E-1,2.848861947E-1
5.133570940E-1,1.154071093E-2,1.054999828E-1,2.763109207E-1,2.959918230E-1
5.183728760E-1,4.993668199E-2,7.754635811E-2,2.911224365E-1,3.053839926E-1
5.233887090E-1,-1.960635185E-3,7.469701767E-2,3.292303085E-1,3.376034428E-1
5.284044900E-1,-2.498003840E-2,4.906964302E-2,3.571538925E-1,3.613734012E-1
5.334202710E-1,4.927736521E-2,2.441740036E-2,4.010248184E-1,4.047781777E-1
5.384360530E-1,3.025400639E-2,1.249241829E-2,4.251079559E-1,4.263662036E-1
5.434518860E-1,-3.370410204E-2,1.033544540E-3,4.390058517E-1,4.402989582E-1
5.484676670E-1,1.681348681E-2,-2.165269852E-2,4.618310928E-1,4.626440219E-1
5.534834490E-1,4.051440954E-2,-2.954649925E-2,4.578733444E-1,4.606109123E-1
5.584992300E-1,-1.891750097E-2,-2.519845963E-2,4.700746536E-1,4.711295089E-1
5.635150630E-1,-1.148650050E-2,-4.880762100E-2,4.722518921E-1,4.749062783E-1
5.685308440E-1,5.048277974E-2,-2.904963493E-2,4.360065460E-1,4.398796432E-1
5.735466260E-1,9.864777327E-3,-3.717207909E-2,3.997211456E-1,4.015670200E-1
5.785624590E-1,-2.322122455E-2,-2.301979065E-2,3.776512146E-1,3.790640789E-1
5.835782400E-1,4.114431143E-2,-8.055925369E-3,3.435869217E-1,3.461354143E-1
5.885940210E-1,2.179700136E-2,7.936954498E-4,3.000535965E-1,3.008453091E-1
5.936098030E-1,-1.887610555E-2,1.070022583E-2,2.969675064E-1,2.977591343E-1
5.986256360E-1,7.285833359E-3,2.414703369E-2,2.723102570E-1,2.734758466E-1
6.036414170E-1,2.838435769E-2,2.694702148E-2,2.405233383E-1,2.436868688E-1
6.086571990E-1,-1.946341991E-2,1.197433472E-2,2.325115204E-1,2.336317969E-1
6.136729800E-1,-1.225063205E-2,2.906537056E-2,2.575330734E-1,2.594574294E-1
6.186888130E-1,4.929837584E-2,1.376152039E-2,2.488174438E-1,2.540272223E-1
6.237045940E-1,-3.697216511E-3,1.707792282E-3,2.920532227E-1,2.920816167E-1
6.287203760E-1,-3.718686104E-2,-3.593373299E-2,3.321418762E-1,3.361433054E-1
6.337362090E-1,4.579535127E-2,-7.528948784E-2,3.714714050E-1,3.817809921E-1
6.387519900E-1,4.244378209E-2,-8.314919472E-2,3.910589218E-1,4.020476882E-1
6.437677710E-1,-3.448095918E-2,-1.004054546E-1,4.337673187E-1,4.465694556E-1
6.487835530E-1,-1.399993896E-3,-1.175994873E-1,4.542942047E-1,4.692705231E-1
6.537993860E-1,6.208634377E-2,-1.203758717E-1,4.576082230E-1,4.772319670E-1
6.588151670E-1,-8.050560951E-3,-1.447155476E-1,4.533243179E-1,4.759310228E-1
6.638309490E-1,-4.193881154E-2,-1.764285564E-1,4.747304916E-1,5.081878975E-1
6.688467300E-1,3.128007054E-2,-2.014203072E-1,5.097274780E-1,5.489723898E-1
6.738625630E-1,1.094773412E-2,-2.081177235E-1,5.653038025E-1,6.024958330E-1
6.788783440E-1,-3.765773773E-2,-2.515908480E-1,6.056737900E-1,6.569298287E-1
6.838941260E-1,-4.758834839E-4,-2.914474010E-1,6.523275375E-1,7.144739535E-1
6.889099590E-1,2.909860015E-2,-3.301972151E-1,6.672649384E-1,7.450633714E-1
6.939257400E-1,-5.861580372E-3,-3.752778769E-1,6.982469559E-1,7.927273518E-1
6.989415210E-1,-1.689216495E-2,-4.176868200E-1,7.261314392E-1,8.378630508E-1
7.039573030E-1,2.919346094E-2,-4.744106531E-1,7.913455963E-1,9.231173158E-1
7.089731360E-1,-1.333919168E-2,-5.482617617E-1,9.054574966E-1,1.058594432E0
7.139889170E-1,-2.464747429E-2,-5.918258429E-1,9.850711823E-1,1.149447937E0
7.190046990E-1,1.616817713E-2,-6.435456276E-1,1.028210640E0,1.213107376E0
7.240205320E-1,8.989721537E-3,-6.654936075E-1,1.006832123E0,1.206927289E0
7.290363130E-1,-2.183774114E-2,-7.247128487E-1,1.014205933E0,1.246715394E0
7.340520940E-1,1.978456974E-3,-7.950699329E-1,1.009881973E0,1.285302187E0
7.390678760E-1,1.595214009E-2,-8.314794302E-1,1.036894798E0,1.329196500E0
7.440837090E-1,-2.040633559E-2,-8.653528094E-1,1.080939293E0,1.384803834E0
7.490994900E-1,5.015939474E-3,-9.469671249E-1,1.101740837E0,1.452792059E0
7.541152710E-1,-2.901870310E-1,-1.090133190E0,1.152013779E0,1.612369260E0
7.591311050E-1,1.740623713E-1,-1.009719849E0,1.153424263E0,1.542795972E0
7.641468860E-1,6.705534458E-2,-1.094580293E0,1.063994408E0,1.527968107E0
7.691626670E-1,-7.031056285E-2,-1.200520277E0,1.027260780E0,1.581599577E0
7.741785010E-1,-3.116187453E-2,-1.218410730E0,9.790172577E-1,1.563320364E0
7.791942820E-1,-7.322439551E-2,-1.286797762E0,1.062186241E0,1.670164634E0
7.842100630E-1,2.991271019E-2,-1.285973668E0,1.045762062E0,1.657782053E0
7.892258440E-1,5.609366298E-2,-1.301025152E0,8.668079376E-1,1.564342976E0
7.942416780E-1,-1.252240092E-1,-1.315498829E0,6.528701782E-1,1.473925945E0
7.992574590E-1,-6.480395794E-2,-1.431345344E0,6.824245453E-1,1.587026246E0
8.042732400E-1,1.994739324E-1,-1.395148039E0,7.851552963E-1,1.613287556E0
8.092890740E-1,5.486044288E-2,-1.378639460E0,5.903739929E-1,1.500732448E0
8.143048550E-1,-7.389254868E-2,-1.445430279E0,3.620548248E-1,1.491915713E0
8.193206360E-1,4.792217910E-2,-1.456841111E0,2.340965271E-1,1.476307469E0
8.243364170E-1,4.724919796E-3,-1.459652305E0,4.836273193E-2,1.460460930E0
8.293522510E-1,-7.516619563E-2,-1.469604731E0,3.848743439E-2,1.472028975E0
8.343680320E-1,4.910072684E-2,-1.471866846E0,-2.153100967E-1,1.488341806E0
8.393838130E-1,8.749501407E-2,-1.430820227E0,-3.162870407E-1,1.467971182E0
8.443996460E-1,2.963185310E-2,-1.430231094E0,-1.284599304E-2,1.430595697E0
8.494154280E-1,-2.534809709E-1,-1.471735597E0,2.287101746E-1,1.510816538E0
8.544312090E-1,-4.227587581E-2,-1.428025126E0,1.373901367E-1,1.435241813E0
8.594470420E-1,1.272482574E-1,-1.481613636E0,-2.850704193E-1,1.514145379E0
8.644628240E-1,8.000582457E-3,-1.438066006E0,-6.752815247E-1,1.588742579E0
8.694786050E-1,-7.054099441E-2,-1.337877989E0,-7.932348251E-1,1.556956978E0
8.744943860E-1,-7.228770852E-2,-1.291017294E0,-7.712993622E-1,1.505607476E0
8.795102190E-1,-4.706412554E-3,-1.306529760E0,-6.007795334E-1,1.438046666E0
8.845260010E-1,2.676780522E-2,-1.305304766E0,-5.444173813E-1,1.414541386E0
8.895418340E-1,8.227901161E-2,-1.286787510E0,-6.375637054E-1,1.438429494E0
8.945576150E-1,2.348980308E-2,-1.245795727E0,-7.463593483E-1,1.452450013E0
8.995733960E-1,-2.558922768E-2,-1.229642868E0,-8.472061157E-1,1.493463958E0
9.045891780E-1,4.480724037E-2,-1.197670460E0,-9.854612350E-1,1.551630131E0
9.096050110E-1,4.361106455E-2,-1.197138786E0,-9.017782211E-1,1.499415606E0
9.146207920E-1,-7.461130619E-3,-1.116439342E0,-9.042696953E-1,1.436731066E0
9.196365740E-1,1.343593001E-3,-1.112435818E0,-7.787556648E-1,1.357930646E0
9.246524070E-1,1.057980359E-1,-1.072477818E0,-8.977317810E-1,1.402613362E0
9.296681880E-1,7.654954493E-2,-1.003424644E0,-1.015160561E0,1.429430591E0
9.346839690E-1,1.903132349E-2,-9.980416298E-1,-1.095744133E0,1.482263300E0
9.396998030E-1,1.198595762E-2,-8.723764420E-1,-1.242544651E0,1.518256082E0
9.447155840E-1,2.521030605E-3,-8.175387383E-1,-1.203077793E0,1.454569393E0
9.497313650E-1,3.384240717E-2,-7.879695892E-1,-1.173809052E0,1.414167271E0
9.547471990E-1,1.106179506E-1,-7.693629265E-1,-1.183410645E0,1.415844765E0
9.597629800E-1,7.974363863E-2,-6.995387077E-1,-1.179804802E0,1.373918783E0
9.647787610E-1,-4.840639979E-2,-6.239423752E-1,-1.203943253E0,1.356881212E0
9.697945420E-1,5.293395370E-2,-6.546587944E-1,-1.255862236E0,1.417240310E0
9.748103760E-1,1.396086216E-1,-5.911812782E-1,-1.235615730E0,1.376855876E0
9.798261570E-1,3.280413151E-2,-5.105652809E-1,-1.145832539E0,1.254864624E0
9.848419380E-1,-5.175527930E-2,-5.271768570E-1,-1.120616436E0,1.239506048E0
9.898577710E-1,1.311979890E-1,-5.192890167E-1,-1.135810375E0,1.255762399E0
9.948735530E-1,1.371077448E-1,-4.442944527E-1,-1.129385471E0,1.221354837E0
9.998893340E-1,3.479421139E-6,-4.383378029E-1,-1.087420464E0,1.172443301E0
1.004905167E0,4.704739526E-2,-4.583349228E-1,-1.088808537E0,1.182281011E0
1.009920949E0,1.417159140E-1,-4.257373810E-1,-1.052347660E0,1.144015435E0
1.014936730E0,9.792746603E-2,-3.933153152E-1,-9.640741348E-1,1.045813398E0
1.019952563E0,4.980614781E-2,-3.276176453E-1,-9.939353466E-1,1.047722028E0
1.024968344E0,9.232451022E-2,-2.741041183E-1,-1.084509134E0,1.122415674E0
1.029984126E0,6.802260876E-2,-2.614336014E-1,-1.168927670E0,1.199736013E0
1.034999959E0,7.711590081E-2,-2.204647064E-1,-1.147279978E0,1.170812921E0
1.040015740E0,1.077149436E-1,-2.229681015E-1,-1.082099438E0,1.110070483E0
1.045031521E0,1.336610317E-1,-1.473970413E-1,-1.057042122E0,1.075606437E0
1.050047355E0,8.319529891E-2,-1.683330536E-1,-1.031124592E0,1.048081771E0
1.055063136E0,8.066531271E-2,-1.781616211E-1,-9.903032780E-1,1.009430056E0
1.060078917E0,1.641388386E-1,-1.269750595E-1,-9.754198790E-1,9.972503018E-1
1.065094751E0,1.280986369E-1,-1.153326035E-1,-9.719401598E-1,9.871061465E-1
1.070110532E0,8.518203348E-2,-1.074810028E-1,-9.844688177E-1,9.939753507E-1
1.075126313E0,6.147073954E-2,-1.058769226E-1,-9.916446209E-1,9.991734728E-1
1.080142146E0,1.069815531E-1,-7.731151581E-2,-9.242109060E-1,9.335887328E-1
1.085157928E0,7.856044173E-2,-8.393573761E-2,-8.708865643E-1,8.784420065E-1
1.090173709E0,1.384519041E-1,-6.137275696E-2,-8.411767483E-1,8.547010395E-1
1.095189542E0,1.554296315E-1,-5.097389221E-3,-8.469417095E-1,8.611008147E-1
1.100205324E0,1.341759264E-1,1.287460327E-3,-9.122550488E-1,9.220705563E-1
1.105221105E0,1.128889024E-1,8.144378662E-4,-9.894153476E-1,9.958349751E-1
1.110236938E0,9.172698855E-2,1.003074646E-2,-9.923377037E-1,9.966185702E-1
1.115252719E0,9.449239075E-2,5.495262146E-2,-9.401822686E-1,9.465153463E-1
1.120268501E0,1.307046860E-1,1.374053955E-2,-8.925529122E-1,9.021769330E-1
1.125284334E0,1.477896273E-1,-1.323699951E-3,-8.086849451E-1,8.220795987E-1
1.130300115E0,1.218758970E-1,1.430511475E-2,-7.409998178E-1,7.510919389E-1
1.135315896E0,9.846612066E-2,-1.585769653E-2,-6.774195433E-1,6.847220466E-1
1.140331730E0,1.324008703E-1,-2.732181549E-2,-6.775673032E-1,6.909225155E-1
1.145347511E0,1.471850127E-1,-1.071453094E-2,-6.645938754E-1,6.807813514E-1
1.150363292E0,7.125009596E-2,-1.388835907E-2,-6.193635464E-1,6.236029709E-1
1.155379126E0,5.753315985E-2,-8.925151825E-2,-5.678750277E-1,5.777178767E-1
1.160394907E0,1.442649961E-1,-8.873653412E-2,-4.955511093E-1,5.236959648E-1
1.165410688E0,1.567045450E-1,-1.104288101E-1,-4.069688022E-1,4.498604700E-1
1.170426521E0,9.034278989E-2,-1.256427765E-1,-3.669046462E-1,3.982046538E-1
1.175442303E0,1.125613749E-1,-1.058158875E-1,-3.845312297E-1,4.144047922E-1
1.180458136E0,1.561042666E-1,-9.163665771E-2,-4.120548069E-1,4.500610881E-1
1.185473917E0,1.066143662E-1,-9.264183044E-2,-4.162926078E-1,4.396005768E-1
1.190489699E0,1.051085964E-1,-1.206941605E-1,-4.567520618E-1,4.839807263E-1
1.195505532E0,1.393697858E-1,-1.041746140E-1,-4.617220163E-1,4.934202142E-1
1.200521313E0,1.091562957E-1,-9.338283539E-2,-4.293953776E-1,4.527867502E-1
1.205537094E0,1.266468763E-1,2.595615387E-2,-5.425490141E-1,5.577388151E-1
1.210552928E0,1.320611835E-1,3.393936157E-2,-7.723321915E-1,7.842761315E-1
1.215568709E0,1.279636770E-1,6.692600250E-2,-8.482203484E-1,8.604252157E-1
1.220584490E0,7.855813205E-2,5.572414398E-2,-6.961580515E-1,7.027891526E-1
1.225600324E0,1.248924658E-1,-5.674934387E-2,-5.316703320E-1,5.490828334E-1
1.230616105E0,2.784346640E-1,-7.610321045E-4,-6.173539162E-1,6.772387312E-1
1.235631886E0,6.609468907E-2,3.761291504E-3,-5.912573338E-1,5.949520064E-1
1.240647719E0,1.461808383E-2,-1.333866119E-1,-4.027224779E-1,4.244891881E-1
1.245663501E0,2.140147686E-1,-1.993665695E-1,-2.191101313E-1,3.654567004E-1
1.250679334E0,2.169576883E-1,-1.895713806E-1,-9.470200539E-2,3.032761393E-1
1.255695115E0,8.139376342E-2,-2.211198807E-1,-1.506543159E-2,2.361057254E-1
1.260710896E0,1.112280264E-1,-2.437133789E-1,-1.813960075E-2,2.685087150E-1
1.265726730E0,1.648206711E-1,-2.787647247E-1,-6.291055679E-2,3.298990202E-1
1.270742511E0,1.228706911E-1,-3.307476044E-1,-6.954669952E-4,3.528337685E-1
1.275758292E0,7.633129507E-2,-3.851003647E-1,1.159851551E-1,4.093669670E-1
1.280774126E0,9.209810197E-2,-4.202175140E-1,2.059347630E-1,4.769422880E-1
1.285789907E0,1.339294165E-1,-4.241867065E-1,2.667334080E-1,5.186696073E-1
1.290805688E0,1.042673886E-1,-4.448318481E-1,2.217924595E-1,5.078769108E-1
1.295821521E0,1.367717385E-1,-4.391336441E-1,1.428470612E-1,4.816120313E-1
1.300837303E0,1.429168582E-1,-4.263544083E-1,6.526803970E-2,4.543822475E-1
1.305853084E0,9.413272887E-2,-3.708400726E-1,5.059242249E-4,3.826010796E-1
1.310868917E0,1.266597211E-1,-3.395872116E-1,-1.018898487E-1,3.764886459E-1
1.315884699E0,1.375060678E-1,-2.636480331E-1,-2.045061588E-1,3.608891423E-1
1.320900532E0,1.007368863E-1,-2.293930054E-1,-3.630495071E-1,4.411054475E-1
1.325916313E0,1.693301797E-1,-2.248258591E-1,-5.369162560E-1,6.062164981E-1
1.330932094E0,1.944026500E-1,-1.545267105E-1,-6.236047745E-1,6.712330514E-1
1.335947928E0,7.626021653E-2,-1.714019775E-1,-6.281752586E-1,6.555901266E-1
1.340963709E0,1.043103859E-1,-1.797828674E-1,-6.249165535E-1,6.585766735E-1
1.345979490E0,2.062873989E-1,-1.463308334E-1,-5.899519920E-1,6.418804847E-1
1.350995324E0,1.573133469E-1,-1.259727478E-1,-4.968953133E-1,5.362103828E-1
1.356011105E0,1.134106219E-1,-1.450462341E-1,-4.773712158E-1,5.116479814E-1
1.361026938E0,1.508703530E-1,-1.391658783E-1,-5.074639320E-1,5.474017240E-1
1.366042719E0,1.833809465E-1,-1.085786819E-1,-5.704698563E-1,6.089776339E-1
1.371058501E0,1.416513324E-1,-8.934879303E-2,-6.211709976E-1,6.433519372E-1
1.376074334E0,1.049324796E-1,-6.970787048E-2,-6.979947090E-1,7.092718987E-1
1.381090115E0,1.473506838E-1,-5.924892426E-2,-7.674117088E-1,7.836730121E-1
1.386105896E0,1.656297445E-1,-6.248855591E-2,-7.168626785E-1,7.383970015E-1
1.391121730E0,8.334857225E-2,-6.751060486E-2,-6.254911423E-1,6.346210171E-1
1.396137511E0,1.278659254E-1,-3.625679016E-2,-5.579400063E-1,5.735514801E-1
1.401153344E0,1.672484279E-1,1.887989044E-2,-5.765085220E-1,6.005751933E-1
1.406169126E0,1.277366579E-1,4.481649399E-2,-6.767168045E-1,6.901237609E-1
1.411184907E0,1.263204217E-1,1.174163818E-1,-8.565125465E-1,8.737031521E-1
1.416200740E0,1.560904235E-1,1.978201866E-1,-1.037403107E0,1.067568383E0
1.421216521E0,1.404872686E-1,2.545428276E-1,-1.214965820E0,1.249268053E0
1.426232355E0,1.654665023E-1,2.683520317E-1,-1.339175224E0,1.375784234E0
1.431248136E0,1.306405067E-1,3.158397675E-1,-1.316823006E0,1.360457470E0
1.436263917E0,1.266923547E-1,2.989807129E-1,-1.243749619E0,1.285439043E0
1.441279751E0,1.538502425E-1,3.037643433E-1,-1.203584671E0,1.250823222E0
1.446295532E0,1.736828238E-1,3.324379921E-1,-1.160308361E0,1.219424551E0
1.451311313E0,1.765850335E-1,3.918223381E-1,-1.159373760E0,1.236468574E0
1.456327146E0,1.267028302E-1,4.005079269E-1,-1.210217476E0,1.281049002E0
1.461342928E0,1.368535906E-1,3.990497589E-1,-1.264997959E0,1.333487702E0
1.466358761E0,1.685394198E-1,3.924508095E-1,-1.280386925E0,1.349745847E0
1.471374542E0,1.353721321E-1,3.332614899E-1,-1.210774422E0,1.263077011E0
1.476390324E0,1.116017252E-1,3.217692375E-1,-1.132797718E0,1.182886747E0
1.481406157E0,1.405152380E-1,3.530488014E-1,-1.051151276E0,1.117724023E0
1.486421938E0,1.905589998E-1,3.385796547E-1,-1.027878761E0,1.098855615E0
1.491437719E0,1.543494612E-1,3.523950577E-1,-1.048475266E0,1.116828731E0
1.496453553E0,1.611911952E-1,3.705210686E-1,-1.074563026E0,1.148021847E0
1.501469334E0,1.800905168E-1,3.284258842E-1,-1.096615314E0,1.158818926E0
1.506485167E0,1.657112539E-1,3.011379242E-1,-1.137561798E0,1.188356476E0
1.511500949E0,2.293391228E-1,2.388525009E-1,-5.335307121E-1,6.279346871E-1
1.516516730E0,6.570234299E-1,2.438793182E-1,7.343888283E-1,1.015127509E0
1.521532563E0,4.702425003E-2,2.764000893E-1,-1.292076111E-1,3.087116716E-1
1.526548344E0,-3.166687489E-1,2.442088127E-1,-1.713271618E0,1.759322789E0
1.531564178E0,-3.308731318E-2,1.526346207E-1,-2.578603745E0,2.583329125E0
1.536579959E0,7.268619537E-2,1.860723495E-1,-2.015947342E0,2.025820794E0
1.541595792E0,1.715051383E-1,3.692655563E-1,-3.126010895E-1,5.133132618E-1
1.546611574E0,3.163950443E-1,3.921189308E-1,3.472957611E-1,6.119456068E-1
1.551627355E0,4.463533163E-1,4.623775482E-1,-4.962420464E-1,8.119608664E-1
1.556643188E0,1.416084766E-1,3.877024651E-1,-2.083170891E0,2.123668317E0
1.561658969E0,-1.528326571E-1,-2.440943718E-1,-1.967255116E0,1.988223472E0
1.566674751E0,1.345098317E-1,-4.478311539E-1,-2.563543320E-1,5.332571431E-1
1.571690584E0,6.776518375E-2,-5.885200500E-1,1.349167347E0,1.473499406E0
1.576706365E0,3.228927851E-1,-6.349377632E-1,1.778595924E0,1.915935588E0
1.581722199E0,1.235726848E-1,-6.255102158E-1,1.563124180E0,1.688161852E0
1.586737980E0,-2.279023826E-1,-8.401398659E-1,9.500365257E-1,1.288543321E0
1.591753813E0,-7.869718969E-2,-9.535179138E-1,8.091921806E-1,1.253068891E0
1.596769594E0,1.685072631E-1,-8.655753136E-1,1.234599590E0,1.517185377E0
1.601785376E0,4.869109988E-1,-6.612386703E-1,1.271397114E0,1.513528831E0
1.606801209E0,2.198857069E-2,-5.721435547E-1,8.780469894E-1,1.048235785E0
1.611816990E0,-2.204105407E-1,-5.041279793E-1,-2.221822739E-2,5.506536802E-1
1.616832824E0,1.373867393E-1,-4.031267166E-1,8.860397339E-1,9.830832497E-1
1.621848605E0,3.214693069E-1,-4.219961166E-1,1.372743130E0,1.471681670E0
1.626864386E0,3.064708114E-1,-3.964390755E-1,1.376317501E0,1.464697294E0
1.631880219E0,1.744323224E-1,-3.306584358E-1,8.369464874E-1,9.166466381E-1
1.636896001E0,7.683277130E-3,-3.571419716E-1,1.132373810E-1,3.747427452E-1
