"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.485186161E0,-7.796621323E-2,-2.579498291E-2,-3.464210033E-2,8.913016697E-2
3.490202307E0,-5.182266235E-2,-2.847480774E-2,-3.179943562E-2,6.713871547E-2
3.495218401E0,-2.337503433E-2,-3.571176529E-2,-3.828144073E-2,5.733403104E-2
3.500234546E0,4.893302917E-3,-5.230236053E-2,-5.879116058E-2,7.884086436E-2
3.505250692E0,3.308820724E-2,-3.775548935E-2,-4.594171047E-2,6.805106315E-2
3.510266786E0,5.888605118E-2,-2.790212631E-2,-8.075237274E-2,1.037643551E-1
3.515282932E0,4.433250427E-2,-2.748394012E-2,-8.945322037E-2,1.035500678E-1
3.520299078E0,2.522993088E-2,-1.517581940E-2,-1.007038355E-1,1.049195758E-1
3.525315171E0,3.873825073E-3,-2.436161041E-2,-9.281015396E-2,9.603238652E-2
3.530331317E0,-3.643608093E-2,-2.647256851E-2,-8.261048794E-2,9.408973161E-2
3.535347463E0,-7.892751694E-2,-7.142686844E-2,-8.198523521E-2,1.343611896E-1
3.540363557E0,-9.975481033E-2,-7.573080063E-2,-6.967389584E-2,1.433200199E-1
3.545379703E0,-1.015639305E-1,-1.014919281E-1,-5.030369759E-2,1.521390990E-1
3.550395849E0,-1.058106422E-1,-1.271357536E-1,-4.311275482E-2,1.709330322E-1
3.555411942E0,-1.075859070E-1,-1.525096893E-1,-2.172708511E-2,1.878989062E-1
3.560428088E0,-4.517126083E-2,-1.610159874E-1,-7.791876793E-3,1.674135728E-1
3.565444234E0,-5.679798126E-2,-1.741552353E-1,3.528237343E-3,1.832170983E-1
3.570460328E0,-4.219007492E-2,-1.586494446E-1,3.150653839E-2,1.671595365E-1
3.575476474E0,-3.956127167E-2,-1.456046104E-1,7.840788364E-2,1.700399748E-1
3.580492619E0,-3.219652176E-2,-1.706604958E-1,8.685123920E-2,1.941771320E-1
3.585508713E0,-4.612779617E-2,-1.407608986E-1,7.160568237E-2,1.645259186E-1
3.590524859E0,-6.937599182E-2,-1.110887527E-1,4.205489159E-2,1.375585444E-1
3.595541005E0,-5.912399292E-2,-1.219754219E-1,1.506125927E-2,1.363836193E-1
3.600557099E0,-6.322956085E-2,-8.293437958E-2,9.679317474E-3,1.047367074E-1
3.605573244E0,-6.492519379E-2,-5.843114853E-2,9.256482124E-3,8.783599699E-2
3.610589390E0,-5.949449539E-2,-2.221727371E-2,-2.752900124E-3,6.356713532E-2
3.615605484E0,-3.264856339E-2,3.276777267E-2,-5.185604095E-3,4.654617178E-2
3.620621630E0,-2.255249023E-2,2.093219757E-2,-5.058765411E-3,3.118273270E-2
3.625637776E0,6.628990173E-3,3.550863266E-2,-1.184821129E-2,3.801561015E-2
3.630653869E0,3.101491928E-2,1.687526703E-2,7.398486137E-3,3.607544113E-2
3.635670015E0,3.888225555E-2,2.715349197E-2,1.933550835E-2,5.121526927E-2
3.640686161E0,6.113338470E-2,3.517532349E-2,4.077148438E-2,8.146722068E-2
3.645702255E0,4.755926132E-2,5.208969116E-3,6.250059605E-2,7.871048979E-2
3.650718401E0,3.428602219E-2,1.131772995E-2,7.004106045E-2,7.879957155E-2
3.655734546E0,6.946563721E-3,3.249645233E-3,3.508353233E-2,3.591196434E-2
3.660750640E0,3.642082214E-3,-1.655006409E-2,5.231976509E-3,1.773535910E-2
3.665766786E0,-4.222106934E-2,-1.706886292E-2,-3.868436813E-2,5.975320171E-2
3.670782932E0,-3.558826447E-2,-3.398418427E-3,-6.775105000E-2,7.660469040E-2
3.675799026E0,-3.362703323E-2,-1.584911346E-2,-7.288980484E-2,8.182234054E-2
3.680815171E0,-4.599809647E-2,-1.163053513E-2,-8.981466293E-2,1.015764141E-1
3.685831317E0,-4.637145996E-2,-5.096912384E-3,-6.173169613E-2,7.737630853E-2
3.690847411E0,-4.212188721E-2,-2.011346817E-2,-4.345536232E-2,6.377439532E-2
3.695863557E0,-5.232763290E-2,-9.093761444E-3,-3.032183647E-2,6.115792205E-2
3.700879703E0,-3.640365601E-2,-1.012420654E-2,-1.504790783E-2,4.067143050E-2
3.705895849E0,-2.077913284E-2,-2.083015442E-2,-1.672506332E-2,3.384369126E-2
3.710911942E0,2.300453186E-2,-4.589462280E-2,-1.849961281E-2,5.456886074E-2
3.715928088E0,2.837371826E-2,-8.265733719E-2,-2.490615845E-2,9.087144770E-2
3.720944182E0,5.990505219E-2,-8.577203751E-2,-9.779930115E-3,1.050766612E-1
3.725960328E0,8.160924911E-2,-1.078672409E-1,-1.659393311E-3,1.352707093E-1
3.730976474E0,9.370040894E-2,-1.035804749E-1,-2.435004711E-2,1.417801333E-1
3.735992567E0,9.856796265E-2,-1.016335487E-1,-4.173874855E-2,1.476046904E-1
3.741008713E0,8.214950562E-2,-8.769416809E-2,-1.015796661E-1,1.573443261E-1
3.746024859E0,5.887413025E-2,-6.658220291E-2,-1.749157906E-1,1.962011385E-1
3.751040953E0,3.836250305E-2,-5.969476700E-2,-2.499192953E-1,2.597976155E-1
3.756057099E0,2.290964127E-2,-6.218624115E-2,-3.145563602E-1,3.214617925E-1
3.761073244E0,3.092765808E-3,-6.213998795E-2,-3.624975681E-1,3.677980835E-1
3.766089390E0,7.214546204E-3,-6.919908524E-2,-3.531346321E-1,3.599230910E-1
3.771105484E0,-9.922981262E-3,-9.038496017E-2,-3.418385983E-1,3.537252236E-1
3.776121630E0,-3.144741058E-3,-9.007644653E-2,-2.977954149E-1,3.111362479E-1
3.781137776E0,-2.493429184E-2,-6.134700775E-2,-2.282503843E-1,2.376623913E-1
3.786153869E0,-3.241586685E-2,-3.538084030E-2,-1.262650490E-1,1.350757376E-1
3.791170015E0,-6.600332260E-2,-3.347444534E-2,-4.202294350E-2,8.510525757E-2
3.796186161E0,-9.467363358E-2,-7.975101471E-3,1.760518551E-2,9.662629919E-2
3.801202255E0,-1.304397583E-1,2.181053162E-2,6.457674503E-2,1.471746780E-1
3.806218401E0,-1.755366325E-1,2.746248245E-2,1.086683273E-1,2.082693032E-1
3.811234546E0,-1.941485405E-1,1.638221741E-2,1.069761515E-1,2.222744470E-1
3.816250640E0,-2.054967880E-1,-8.886814117E-3,8.855795860E-2,2.239428887E-1
3.821266786E0,-2.167744637E-1,1.680850983E-3,8.233714104E-2,2.318909186E-1
3.826282932E0,-2.111721039E-1,-1.612091064E-2,7.170212269E-2,2.235950259E-1
3.831299026E0,-2.102727890E-1,-4.073143005E-2,7.342696190E-2,2.264182279E-1
3.836315171E0,-1.852908134E-1,-7.895565033E-2,4.956305027E-2,2.074202888E-1
3.841331317E0,-1.387662888E-1,-6.418180466E-2,2.400481701E-2,1.547631034E-1
3.846347411E0,-8.733463287E-2,-9.166860580E-2,2.050256729E-2,1.282607760E-1
3.851363557E0,-5.263757706E-2,-7.818126678E-2,2.225697041E-2,9.684212785E-2
3.856379703E0,-4.401254654E-2,-8.108949661E-2,3.362667561E-2,9.820063150E-2
3.861395796E0,-5.181550980E-2,-9.324073792E-2,4.244434834E-2,1.148050738E-1
3.866411942E0,-6.665945053E-2,-8.159160614E-2,9.124028683E-2,1.393752578E-1
3.871428088E0,-7.187032700E-2,-3.445148468E-2,1.394281387E-1,1.606002944E-1
3.876444182E0,-8.171033859E-2,-4.466962814E-2,2.035310268E-1,2.238232204E-1
3.881460328E0,-8.428525925E-2,-1.683044434E-2,2.524825335E-1,2.667108893E-1
3.886476474E0,-7.499647141E-2,2.023601532E-2,2.890858650E-1,2.993402819E-1
3.891492567E0,-5.179262161E-2,3.548526764E-2,3.353157043E-1,3.411426409E-1
3.896508713E0,-1.917409897E-2,3.176212311E-2,3.600004911E-1,3.619072148E-1
3.901524859E0,3.685522079E-2,6.132602692E-2,3.682065010E-1,3.750936100E-1
3.906541005E0,9.963846207E-2,9.321165085E-2,3.673471212E-1,3.918675063E-1
3.911557099E0,1.785640717E-1,1.582031250E-1,3.740488291E-1,4.436506317E-1
3.916573244E0,2.403550148E-1,1.801037788E-1,3.785754442E-1,4.832465947E-1
3.921589390E0,2.993426323E-1,2.114381790E-1,3.357661963E-1,4.970423056E-1
3.926605484E0,3.389625549E-1,2.402133942E-1,2.955063581E-1,5.098255546E-1
3.931621630E0,3.712630272E-1,2.949943542E-1,2.650990486E-1,5.432636652E-1
3.936637776E0,3.749222755E-1,3.375430107E-1,2.372403145E-1,5.574809087E-1
3.941653869E0,3.478207588E-1,3.870220184E-1,2.145358324E-1,5.628418485E-1
3.946670015E0,3.212280273E-1,3.935842514E-1,1.989604235E-1,5.456017399E-1
3.951686161E0,2.759189606E-1,3.788065910E-1,2.026485205E-1,5.105801887E-1
3.956702255E0,2.381510735E-1,3.618593216E-1,2.064933777E-1,4.798933397E-1
3.961718401E0,2.056584358E-1,3.642783165E-1,2.057077885E-1,4.661649690E-1
3.966734546E0,1.876778603E-1,3.406696320E-1,2.268260717E-1,4.502541995E-1
3.971750640E0,1.604495049E-1,3.127303123E-1,2.934721708E-1,4.578975944E-1
3.976766786E0,1.452436447E-1,2.637109756E-1,3.672662973E-1,4.748933861E-1
3.981782932E0,1.467261314E-1,2.507710457E-1,4.670832753E-1,5.500740505E-1
3.986799078E0,1.243715286E-1,2.331576347E-1,5.591313839E-1,6.184324249E-1
3.991815171E0,1.635870934E-1,2.154679298E-1,6.223773956E-1,6.786315558E-1
3.996831317E0,1.830654144E-1,2.023515701E-1,6.664163470E-1,7.201179428E-1
4.001847463E0,1.829123497E-1,1.770396233E-1,6.412826777E-1,6.899590050E-1
4.006863557E0,1.989173889E-1,1.680979729E-1,6.067209840E-1,6.602540485E-1
4.011879703E0,2.644205093E-1,1.921777725E-1,5.293164849E-1,6.221144937E-1
4.016895849E0,3.457670212E-1,2.252297401E-1,4.520196915E-1,6.120498920E-1
4.021911942E0,3.955731392E-1,2.151436806E-1,3.676118851E-1,5.812945981E-1
4.026928088E0,4.425797462E-1,2.121391296E-1,2.690864801E-1,5.597208017E-1
4.031944234E0,4.465050697E-1,2.185211182E-1,1.633949280E-1,5.232744585E-1
4.036960328E0,4.076099396E-1,2.151899338E-1,7.939124107E-2,4.677130954E-1
4.041976474E0,3.239440918E-1,2.212386131E-1,-4.676580429E-3,3.923113164E-1
4.046992619E0,2.007312775E-1,2.438640594E-1,-4.817903042E-2,3.195057812E-1
4.052008765E0,7.140398026E-2,2.424893379E-1,-8.920919895E-2,2.680632175E-1
4.057024859E0,-5.922412872E-2,2.363119125E-1,-1.017054319E-1,2.639977506E-1
4.062041005E0,-1.959090233E-1,2.159624100E-1,-1.400243044E-1,3.234608380E-1
4.067057151E0,-3.125691414E-1,2.028374672E-1,-1.754913330E-1,4.118734201E-1
4.072073244E0,-3.902611732E-1,1.780200005E-1,-2.032709122E-1,4.746724846E-1
4.077089390E0,-4.316525459E-1,1.297845840E-1,-2.019799948E-1,4.939269956E-1
4.082105536E0,-4.250249863E-1,7.504510880E-2,-1.815578938E-1,4.682320750E-1
4.087121630E0,-3.921132088E-1,3.046083450E-2,-1.637554169E-1,4.260240222E-1
4.092137776E0,-3.593635559E-1,-3.266906738E-2,-1.510244608E-1,3.911749238E-1
4.097153921E0,-3.292312622E-1,-9.294605255E-2,-1.292843819E-1,3.657138828E-1
4.102170015E0,-3.325824738E-1,-1.456246376E-1,-1.102759838E-1,3.794448966E-1
4.107186161E0,-3.002085686E-1,-1.693511009E-1,-1.059700251E-1,3.606031423E-1
4.112202307E0,-2.467064857E-1,-2.166543007E-1,-1.115167141E-1,3.467551782E-1
4.117218453E0,-2.197861671E-1,-2.398467064E-1,-1.503061056E-1,3.583634011E-1
4.122234546E0,-1.692585945E-1,-2.438058853E-1,-1.961104870E-1,3.557374097E-1
4.127250692E0,-1.546039581E-1,-2.214946747E-1,-2.512027025E-1,3.688699941E-1
4.132266838E0,-1.493868828E-1,-1.849365234E-1,-3.437926769E-1,4.179848839E-1
4.137282932E0,-1.370191574E-1,-1.913151741E-1,-4.117408991E-1,4.742428843E-1
4.142299078E0,-1.674389839E-1,-2.071371078E-1,-4.912416935E-1,5.588022872E-1
4.147315224E0,-1.688847542E-1,-1.941637993E-1,-5.561039448E-1,6.127587115E-1
4.152331369E0,-1.772007942E-1,-2.024960518E-1,-5.946242809E-1,6.526735845E-1
4.157347463E0,-1.898465157E-1,-1.844139099E-1,-6.309942007E-1,6.842542444E-1
4.162363609E0,-2.068557739E-1,-1.259112358E-1,-6.412642002E-1,6.854653346E-1
4.167379755E0,-2.565598488E-1,-8.892536163E-2,-6.422272921E-1,6.972708015E-1
4.172395849E0,-3.081798553E-1,-5.697107315E-2,-6.314435005E-1,7.049407215E-1
4.177411994E0,-3.950738907E-1,-3.958272934E-2,-6.348756552E-1,7.488105696E-1
4.182428140E0,-4.601764679E-1,-3.211259842E-2,-6.429928541E-1,7.913491082E-1
4.187444286E0,-4.822812080E-1,-5.116224289E-2,-6.537613869E-1,8.140127086E-1
4.192460380E0,-4.879903793E-1,-4.204893112E-2,-6.648473740E-1,8.257873537E-1
4.197476526E0,-4.511761665E-1,-7.136917114E-2,-6.502783298E-1,7.946794310E-1
4.202492671E0,-3.935799599E-1,-7.710599899E-2,-5.651997328E-1,6.930377030E-1
4.207508765E0,-3.485593796E-1,-1.211953163E-1,-4.579548836E-1,5.881365668E-1
4.212524911E0,-2.706708908E-1,-1.627082825E-1,-3.381409645E-1,4.626835076E-1
4.217541057E0,-1.980285645E-1,-1.635460854E-1,-2.462869883E-1,3.558369219E-1
4.222557203E0,-1.137151718E-1,-1.522898674E-1,-2.011753321E-1,2.767577610E-1
4.227573296E0,-3.670692444E-2,-8.136749268E-2,-1.736134291E-1,1.952170329E-1
4.232589442E0,9.314060211E-3,1.309967041E-2,-1.991112232E-1,1.997589355E-1
4.237605588E0,-6.403923035E-3,9.998083115E-2,-2.460470200E-1,2.656620275E-1
4.242621682E0,-6.932067871E-2,1.505422592E-1,-3.098971844E-1,3.514322028E-1
4.247637828E0,-1.152343750E-1,2.075452805E-1,-3.809401989E-1,4.488534725E-1
4.252653974E0,-1.563105583E-1,1.971893311E-1,-3.997623920E-1,4.723627769E-1
4.257670119E0,-2.235999107E-1,1.697225571E-1,-3.906258345E-1,4.810314013E-1
4.262686213E0,-2.455968857E-1,1.443586349E-1,-3.537224531E-1,4.541770795E-1
4.267702359E0,-2.176489830E-1,1.071462631E-1,-2.891597748E-1,3.774450647E-1
4.272718505E0,-2.158889771E-1,9.888076782E-2,-2.134273052E-1,3.192752281E-1
4.277734599E0,-2.018256187E-1,1.054005623E-1,-2.475527525E-1,3.363409344E-1
4.282750744E0,-1.752452850E-1,1.672768593E-1,-3.407001495E-1,4.180538835E-1
4.287766890E0,-2.004532814E-1,2.365231514E-1,-4.422422647E-1,5.400953063E-1
4.292783036E0,-3.033967018E-1,2.748627663E-1,-5.756739378E-1,7.063990244E-1
4.297799130E0,-4.053311348E-1,2.465791702E-1,-6.035393476E-1,7.676941840E-1
4.302815276E0,-5.329318047E-1,1.778187752E-1,-5.954141617E-1,8.186292501E-1
4.307831421E0,-6.124205589E-1,9.492063522E-2,-4.997330904E-1,7.961168442E-1
4.312847567E0,-5.991497040E-1,-1.866292953E-2,-3.385345936E-1,6.884288952E-1
4.317863661E0,-5.436968803E-1,-9.852933884E-2,-1.147665977E-1,5.643453732E-1
4.322879807E0,-4.533038139E-1,-1.779532433E-1,1.283227205E-1,5.036054260E-1
4.327895953E0,-3.160138130E-1,-2.352213860E-1,3.428839445E-1,5.222673930E-1
4.332912046E0,-1.462845802E-1,-2.156286240E-1,4.987839460E-1,5.627435532E-1
4.337928192E0,-8.442401886E-3,-2.266054153E-1,5.822483301E-1,6.248475065E-1
4.342944338E0,9.537220001E-2,-2.299652100E-1,5.937577486E-1,6.438385810E-1
4.347960484E0,1.746811867E-1,-2.236456871E-1,5.743699670E-1,6.406494902E-1
4.352976578E0,2.343983650E-1,-1.911416054E-1,5.101304054E-1,5.930520528E-1
4.357992724E0,2.699790001E-1,-1.208171844E-1,4.201058149E-1,5.137843403E-1
4.363008869E0,3.195333481E-1,-3.677988052E-2,3.189156055E-1,4.529475506E-1
4.368025015E0,3.235511780E-1,7.027530670E-2,2.088406086E-1,3.914567451E-1
4.373041109E0,2.846279144E-1,1.620168686E-1,1.232606173E-1,3.499367016E-1
4.378057255E0,2.625288963E-1,2.338256836E-1,7.591760159E-2,3.596656141E-1
4.383073401E0,2.214350700E-1,2.667613029E-1,1.401400566E-2,3.469747474E-1
4.388089494E0,1.756711006E-1,2.990589142E-1,-1.720106602E-2,3.472642314E-1
4.393105640E0,1.229472160E-1,2.762250900E-1,2.032434940E-2,3.030336573E-1
4.398121786E0,7.033824921E-2,2.295360565E-1,5.041062832E-2,2.453069546E-1
4.403137932E0,4.404878616E-2,1.569371223E-1,1.041334867E-1,1.934252801E-1
4.408154026E0,1.564025879E-2,8.984470367E-2,1.626157165E-1,1.864418400E-1
4.413170171E0,1.897811890E-3,4.261255264E-2,1.712383032E-1,1.764709262E-1
4.418186317E0,2.654600143E-2,5.752563477E-3,1.687759161E-1,1.709476295E-1
4.423202463E0,1.090669632E-2,-1.612234116E-2,1.361398101E-1,1.375243026E-1
4.428218557E0,2.171897888E-2,-5.645751953E-2,1.210487485E-1,1.353217095E-1
4.433234703E0,-2.214097977E-2,-9.393835068E-2,1.256405711E-1,1.584303943E-1
4.438250849E0,-6.198883057E-3,-1.546955109E-1,1.304262877E-1,2.024355298E-1
4.443266994E0,3.580331802E-2,-1.578149796E-1,1.995433569E-1,2.569143761E-1
4.448283088E0,6.806421280E-2,-1.868381500E-1,2.921259403E-1,3.533819412E-1
4.453299234E0,1.332850456E-1,-2.083878517E-1,4.011365771E-1,4.712758785E-1
4.458315380E0,1.718516350E-1,-2.272572517E-1,5.193615556E-1,5.923810162E-1
4.463331526E0,2.386188507E-1,-2.291779518E-1,5.993592143E-1,6.846115375E-1
4.468347619E0,3.310532570E-1,-2.355866432E-1,6.295410395E-1,7.492791508E-1
4.473363765E0,4.157943726E-1,-1.988754272E-1,6.624877453E-1,8.070479592E-1
4.478379911E0,4.834790230E-1,-1.905441284E-1,7.030278444E-1,8.742466360E-1
4.483396057E0,5.698208809E-1,-1.795539856E-1,7.438435555E-1,9.540643086E-1
4.488412151E0,6.034154892E-1,-1.469941139E-1,7.918234468E-1,1.006330906E0
4.493428296E0,6.010246277E-1,-9.331083298E-2,8.116965890E-1,1.014292299E0
4.498444442E0,5.868353844E-1,-8.027696609E-2,8.486328721E-1,1.034890289E0
4.503460588E0,5.439925194E-1,-2.954673767E-2,8.575535417E-1,1.015971923E0
4.508476682E0,4.940695763E-1,-3.198623657E-3,8.885678053E-1,1.016694508E0
4.513492828E0,4.681143761E-1,8.572578430E-3,8.463398814E-1,9.672102941E-1
4.518508974E0,4.613990784E-1,6.305599213E-2,7.809483409E-1,9.092554530E-1
4.523525119E0,3.883528709E-1,1.219811440E-1,6.523037553E-1,7.688937124E-1
4.528541213E0,3.208646774E-1,1.687569618E-1,5.103445053E-1,6.260068430E-1
4.533557359E0,2.138023376E-1,1.726441383E-1,3.765429556E-1,4.661566641E-1
4.538573505E0,9.601545334E-2,1.506290436E-1,2.719703317E-1,3.253858285E-1
4.543589651E0,-1.325511932E-2,1.126008034E-1,2.249054313E-1,2.518672113E-1
4.548605744E0,-1.566529274E-1,1.205983162E-1,2.253133655E-1,2.997502397E-1
4.553621890E0,-2.556881905E-1,1.242923737E-1,2.566595674E-1,3.830132875E-1
4.558638036E0,-3.391475677E-1,1.451373100E-1,3.041765690E-1,4.781310454E-1
4.563654182E0,-4.169025421E-1,1.186337471E-1,3.749422431E-1,5.731172491E-1
4.568670328E0,-5.058393478E-1,1.066546440E-1,4.354251921E-1,6.759021799E-1
4.573686421E0,-5.728836060E-1,7.795429230E-2,4.787894785E-1,7.506742719E-1
4.578702567E0,-5.826663971E-1,4.682397842E-2,5.121020079E-1,7.771364627E-1
4.583718713E0,-5.713343620E-1,1.561021805E-2,5.356034040E-1,7.832864346E-1
4.588734859E0,-5.271482468E-1,3.335952759E-3,5.135954618E-1,7.359868892E-1
4.593750953E0,-4.762139320E-1,1.727294922E-2,4.202562571E-1,6.353687004E-1
4.598767099E0,-3.947105408E-1,4.785537720E-2,3.107688725E-1,5.046422894E-1
4.603783244E0,-2.897677422E-1,9.519767761E-2,1.565277576E-1,3.428248549E-1
4.608799390E0,-1.876697540E-1,1.829447746E-1,3.112912178E-3,2.621038294E-1
4.613815536E0,-1.000790596E-1,2.895665169E-1,-1.308354139E-1,3.331403479E-1
4.618831630E0,-4.596662521E-2,3.815355301E-1,-2.551760674E-1,4.612993786E-1
4.623847776E0,-3.471994400E-2,4.540238380E-1,-3.107249141E-1,5.512649928E-1
4.628863921E0,-5.186510086E-2,4.975543022E-1,-2.956748605E-1,5.810971480E-1
4.633880067E0,-1.187362671E-1,5.121912956E-1,-2.077465653E-1,5.653289837E-1
4.638896161E0,-1.779303551E-1,4.839892387E-1,-9.199023247E-3,5.157416180E-1
4.643912307E0,-2.415523529E-1,4.725165367E-1,1.998059154E-1,5.670465770E-1
4.648928453E0,-3.166456223E-1,4.350004196E-1,3.650362790E-1,6.501855890E-1
4.653944599E0,-3.888292313E-1,4.120621681E-1,4.844632745E-1,7.454448778E-1
4.658960692E0,-4.580812454E-1,3.917493820E-1,4.918645918E-1,7.779696539E-1
4.663976838E0,-4.792957306E-1,3.574194908E-1,3.879426718E-1,7.127219699E-1
4.668992984E0,-5.288200378E-1,3.590402603E-1,2.278624475E-1,6.785881195E-1
4.674009130E0,-4.782786369E-1,3.440155983E-1,4.309260845E-2,5.907234203E-1
4.679025276E0,-4.162964821E-1,3.172407150E-1,-1.310791969E-1,5.395611070E-1
4.684041369E0,-3.265757561E-1,2.856626511E-1,-1.950409412E-1,4.757056269E-1
4.689057515E0,-2.329921722E-1,2.328295708E-1,-1.590698957E-1,3.657843533E-1
4.694073661E0,-1.498465538E-1,1.802816391E-1,-9.260815382E-2,2.520550123E-1
4.699089807E0,-3.169918060E-2,1.164488792E-1,-1.004290581E-2,1.211034247E-1
4.704105901E0,7.134151459E-2,4.625654221E-2,5.799245834E-2,1.029194084E-1
4.709122046E0,1.118621826E-1,-1.840734482E-2,1.214370430E-1,1.661292679E-1
4.714138192E0,1.525321007E-1,-9.129762650E-2,1.426273286E-1,2.279119418E-1
4.719154338E0,2.217178345E-1,-1.178607941E-1,8.654904366E-2,2.655949959E-1
4.724170484E0,2.648291588E-1,-1.124835014E-1,-5.636107922E-2,2.931954854E-1
4.729186578E0,3.057813644E-1,-1.134829521E-1,-2.262071967E-1,3.969260877E-1
4.734202724E0,3.303594589E-1,-8.046436310E-2,-3.994852901E-1,5.245954468E-1
4.739218869E0,3.934378624E-1,-1.671791077E-3,-5.381920934E-1,6.666684902E-1
4.744235015E0,4.161682129E-1,7.473707199E-2,-5.935958624E-1,7.287919176E-1
4.749251161E0,3.798460960E-1,1.392502785E-1,-5.709677339E-1,6.997698549E-1
4.754267255E0,3.203105927E-1,1.014323235E-1,-4.210006595E-1,5.386361919E-1
4.759283401E0,2.044320107E-1,7.836151123E-2,-2.137199044E-1,3.059561586E-1
4.764299546E0,8.013153076E-2,4.143667221E-2,-3.938227892E-2,9.843283964E-2
4.769315692E0,-4.309272766E-2,1.682710648E-2,7.401672006E-2,8.728464663E-2
4.774331786E0,-2.198710442E-1,-2.167654037E-2,9.636440873E-2,2.410378554E-1
4.779347932E0,-3.403949738E-1,-4.288053513E-2,8.078265190E-2,3.524674670E-1
4.784364078E0,-4.786958694E-1,-1.600646973E-2,-7.846355438E-4,4.789640468E-1
4.789380224E0,-4.776802063E-1,2.566576004E-2,-5.970621109E-2,4.820808463E-1
4.794396369E0,-4.928202629E-1,4.400682449E-2,-1.464310884E-1,5.159946471E-1
4.799412463E0,-5.288395882E-1,6.993913651E-2,-2.037869096E-1,5.710445669E-1
4.804428609E0,-5.713939667E-1,9.143543243E-2,-1.489950418E-1,5.975374682E-1
4.809444755E0,-5.892858505E-1,1.349959373E-1,-1.139367223E-1,6.151937040E-1
4.814460901E0,-4.924793243E-1,2.052612305E-1,-5.549103022E-3,5.335717854E-1
4.819477046E0,-4.456224442E-1,2.617859840E-1,5.161592364E-2,5.193991411E-1
4.824493140E0,-4.175052643E-1,3.283495903E-1,4.368397593E-2,5.329468913E-1
4.829509286E0,-4.461774826E-1,3.499588966E-1,-2.930581570E-3,5.670574606E-1
4.834525432E0,-4.838428497E-1,3.718709946E-1,-2.887564898E-2,6.109220433E-1
4.839541578E0,-5.733823776E-1,3.582258224E-1,-1.468440890E-2,6.762460519E-1
4.844557724E0,-6.194324493E-1,2.998189926E-1,8.964532614E-2,6.939915505E-1
4.849573817E0,-6.508483887E-1,1.994395256E-1,2.126071304E-1,7.131490316E-1
4.854589963E0,-6.225528717E-1,1.074538231E-1,3.187717497E-1,7.076254875E-1
4.859606109E0,-4.826412201E-1,3.355503082E-2,4.274763167E-1,6.456039721E-1
4.864622255E0,-3.317794800E-1,-8.891820908E-2,4.625074267E-1,5.761051909E-1
4.869638401E0,-1.698446274E-1,-1.096987724E-1,4.431182444E-1,4.870675483E-1
4.874654546E0,5.578994751E-4,-9.866809845E-2,4.172466993E-1,4.287546070E-1
4.879670640E0,1.174898148E-1,-8.480072021E-2,3.466909826E-1,3.757521206E-1
4.884686786E0,1.647844315E-1,-7.052326202E-2,2.073078901E-1,2.740510913E-1
4.889702932E0,2.355842590E-1,-4.163074493E-2,8.042222261E-2,2.523901660E-1
4.894719078E0,2.941350937E-1,1.847696304E-2,4.128396511E-3,2.947437788E-1
4.899735224E0,3.072633743E-1,7.862854004E-2,-4.097175598E-2,3.197998019E-1
4.904751317E0,2.705192566E-1,1.268286705E-1,-1.260098815E-2,2.990400721E-1
4.909767463E0,2.176780701E-1,1.752471924E-1,2.457809448E-2,2.805341394E-1
4.914783609E0,1.249084473E-1,2.116603851E-1,6.306189299E-2,2.537302528E-1
4.919799755E0,-1.218795776E-2,2.338604927E-1,1.318501681E-1,2.687447547E-1
4.924815901E0,-1.909151077E-1,2.751660347E-1,1.860090941E-1,3.830983008E-1
4.929831994E0,-3.302030563E-1,3.021879196E-1,1.900244355E-1,4.862724373E-1
4.934848140E0,-4.669790268E-1,3.411250114E-1,1.594892293E-1,5.998937399E-1
4.939864286E0,-6.228494644E-1,3.227686882E-1,1.311511844E-1,7.136677901E-1
4.944880432E0,-7.523202896E-1,3.165855408E-1,1.095371246E-1,8.235354300E-1
4.949896578E0,-7.934169769E-1,2.529315948E-1,7.502691448E-2,8.361303301E-1
4.954912724E0,-8.777103424E-1,2.156691551E-1,3.277285397E-2,9.044128977E-1
4.959928817E0,-8.304014206E-1,1.788163185E-1,-4.894614220E-3,8.494502648E-1
4.964944963E0,-7.593812943E-1,1.923799515E-1,3.624464571E-2,7.842089455E-1
4.969961109E0,-7.483797073E-1,1.749706268E-1,1.233580709E-2,7.686605745E-1
4.974977255E0,-6.993265152E-1,1.457071304E-1,1.259095967E-2,7.144555094E-1
4.979993401E0,-6.432523727E-1,1.239194870E-1,1.296164095E-2,6.552081031E-1
4.985009546E0,-5.347290039E-1,1.143789291E-1,-6.329369545E-2,5.504759204E-1
4.990025640E0,-4.359598160E-1,7.411003113E-2,-1.630275548E-1,4.713080113E-1
4.995041786E0,-3.466863632E-1,5.860233307E-2,-2.408507168E-1,4.261862688E-1
5.000057932E0,-1.854190826E-1,6.818103790E-2,-4.139148593E-1,4.586440896E-1
5.005074078E0,-1.681613922E-2,9.325695038E-2,-4.385407865E-1,4.486620808E-1
5.010090224E0,8.266353607E-2,1.196360588E-1,-4.698546231E-1,4.918428749E-1
