"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.002046430E-1,-4.782295227E-2,-5.421817303E-3,-4.612481594E-2,6.666280456E-2
3.053204760E-1,-8.226871490E-2,-1.769006252E-2,-6.603045017E-2,1.069630783E-1
3.104363090E-1,-5.733203888E-2,-6.487548351E-3,-1.114593968E-1,1.255079603E-1
3.155521430E-1,1.662731171E-2,2.111643553E-2,-4.265837371E-2,5.041932360E-2
3.206679760E-1,6.819629669E-2,6.716626883E-2,9.635561705E-2,1.358176995E-1
3.257838090E-1,8.834552765E-2,4.197019339E-2,1.464398503E-1,1.760995717E-1
3.308996430E-1,1.223325729E-1,1.031738520E-2,1.008294970E-1,1.588656486E-1
3.360154760E-1,1.628789902E-1,-1.334905624E-3,6.038652360E-2,1.737178161E-1
3.411313090E-1,6.610965729E-2,1.513659954E-3,-1.525766551E-1,1.662901490E-1
3.462471430E-1,-1.352739334E-1,-3.328561783E-2,-6.054766476E-2,1.518979563E-1
3.513629760E-1,-1.922063828E-1,3.132522106E-2,-7.704772800E-2,2.094299774E-1
3.564788090E-1,-2.460279465E-1,1.421964169E-2,-2.096040547E-1,3.235209551E-1
3.615946430E-1,-2.071285248E-1,6.469070911E-3,-2.415755838E-1,3.182810666E-1
3.667104760E-1,-1.664810181E-1,-4.413422942E-2,-1.495400369E-1,2.280920477E-1
3.718263090E-1,-9.809494019E-2,-3.485310078E-2,1.022309065E-2,1.046033819E-1
3.769421430E-1,-5.899906158E-2,-2.099364996E-2,6.688039005E-2,9.162209984E-2
3.820579760E-1,-1.808071136E-2,-2.613469958E-2,5.455911160E-2,6.313977592E-2
3.871738090E-1,5.535888672E-2,9.057700634E-3,4.747499526E-2,7.348825385E-2
3.922896430E-1,1.018524170E-1,5.571275949E-2,-1.852536201E-2,1.175628149E-1
3.974054760E-1,1.194124222E-1,1.020044684E-1,-7.899247855E-2,1.757954772E-1
4.025213090E-1,1.202144623E-1,1.026708484E-1,-1.340417564E-1,2.072679727E-1
4.076371430E-1,7.375812531E-2,1.033813953E-1,-1.601538062E-1,2.043947543E-1
4.127529760E-1,5.626773834E-2,1.041355729E-1,-1.767055988E-1,2.126855533E-1
4.178688090E-1,4.847240448E-2,1.403955817E-1,-1.687925309E-1,2.248364113E-1
4.229846430E-1,3.133583069E-2,1.266427040E-1,-1.769493520E-1,2.198439946E-1
4.281004760E-1,-9.235382080E-3,1.366706491E-1,-2.037011385E-1,2.454756860E-1
4.332163090E-1,-4.695987701E-2,1.629495621E-1,-1.918587089E-1,2.560616215E-1
4.383321430E-1,-9.844970703E-2,1.343259215E-1,-1.754237711E-1,2.418869519E-1
4.434479760E-1,-1.351575851E-1,7.988607883E-2,-1.400900334E-1,2.104152463E-1
4.485638090E-1,-1.194114685E-1,3.064244986E-2,-7.676962018E-2,1.452295876E-1
4.536796430E-1,-1.204290390E-1,-2.273535728E-2,2.198979259E-3,1.225760393E-1
4.587954760E-1,-1.025276184E-1,-6.140339375E-2,8.447702974E-2,1.463511457E-1
4.639113090E-1,-5.879688263E-2,-8.763283491E-2,1.441067904E-1,1.786151007E-1
4.690271430E-1,-3.924083710E-2,-1.253963113E-1,1.717419177E-1,2.162391373E-1
4.741429760E-1,-1.517009735E-2,-1.413338482E-1,1.605964899E-1,2.144682286E-1
4.792588090E-1,-8.258819580E-4,-1.380506158E-1,1.356606930E-1,1.935522623E-1
4.843746430E-1,2.284145355E-2,-9.443810582E-2,8.469489217E-2,1.288934156E-1
4.894904760E-1,3.442859650E-2,-4.641148448E-2,5.817759037E-2,8.199991567E-2
4.946063090E-1,6.720733643E-2,-1.802760363E-2,2.258813381E-2,7.315766775E-2
4.997221430E-1,7.122993469E-2,1.956623793E-2,-3.921836615E-4,7.386944613E-2
5.048379760E-1,8.232879639E-2,4.735755920E-2,1.459331065E-2,9.609231938E-2
5.099538090E-1,1.336088181E-1,7.249939442E-2,3.426559269E-3,1.520500568E-1
5.150696430E-1,1.275053024E-1,5.710369349E-2,4.173688591E-3,1.397707181E-1
5.201854760E-1,1.404504776E-1,4.447788000E-2,-2.579740435E-2,1.495664553E-1
5.252456840E-1,1.390714645E-1,6.300914288E-2,-5.782787874E-2,1.632638597E-1
5.302620900E-1,9.980773926E-2,6.977969408E-2,-1.059181690E-1,1.613984171E-1
5.352784450E-1,4.907989502E-2,8.123421669E-2,-1.061117798E-1,1.423641242E-1
5.402947990E-1,-5.892753601E-3,6.887722015E-2,-9.159085155E-2,1.147505124E-1
5.453112050E-1,-6.982898712E-2,7.321345806E-2,-7.493442297E-2,1.259026037E-1
5.503275590E-1,-9.997463226E-2,4.890650511E-2,-3.210597485E-2,1.158342219E-1
5.553439650E-1,-1.488256454E-1,3.191286325E-2,1.241273433E-2,1.527140451E-1
5.603603200E-1,-1.308393478E-1,2.672612667E-2,3.478243202E-2,1.379965158E-1
5.653766740E-1,-1.343898773E-1,-2.224624157E-3,5.174885690E-2,1.440261513E-1
5.703930800E-1,-1.236858368E-1,-4.820525646E-3,4.002851993E-2,1.300911453E-1
5.754094340E-1,-1.059818268E-1,-2.409428358E-2,2.081441134E-2,1.106612933E-1
5.804257880E-1,-9.082984924E-2,-1.727890968E-2,1.697860658E-3,9.247434760E-2
5.854421950E-1,-5.682182312E-2,-3.167694807E-2,-3.155750036E-2,7.230507901E-2
5.904585490E-1,-1.836776733E-2,-7.923662663E-3,-5.956088006E-2,6.283038867E-2
5.954749550E-1,1.027488708E-2,2.304017544E-2,-8.984896541E-2,9.332341385E-2
6.004913090E-1,1.969814301E-2,8.245980740E-2,-1.457595974E-1,1.686223500E-1
6.055076630E-1,1.719474792E-2,8.230638504E-2,-1.675939709E-1,1.875039718E-1
6.105240700E-1,2.421474457E-2,1.131412983E-1,-1.584077924E-1,1.961640536E-1
6.155404240E-1,-6.794929504E-3,1.011736989E-1,-1.586938500E-1,1.883242588E-1
6.205567780E-1,2.805709839E-3,9.634733200E-2,-1.450166255E-1,1.741278326E-1
6.255731840E-1,-4.228401184E-2,9.150147438E-2,-1.411548257E-1,1.734506912E-1
6.305895380E-1,-3.713893890E-2,8.672553301E-2,-1.041746736E-1,1.405453004E-1
6.356058930E-1,-2.729225159E-2,4.869210720E-2,-9.578421712E-2,1.108620970E-1
6.406222990E-1,-3.414821625E-2,3.225344419E-2,-8.247402310E-2,9.491232703E-2
6.456386530E-1,-4.332351685E-2,-6.684064865E-4,-7.897122949E-2,9.007679483E-2
6.506550590E-1,-1.918888092E-2,-3.097420931E-2,-5.440945178E-2,6.548284689E-2
6.556714130E-1,-1.900482178E-2,-5.162322521E-2,-3.038942814E-2,6.284630438E-2
6.606877680E-1,1.204490662E-2,-6.495088339E-2,-2.079626173E-2,6.925446939E-2
6.657041740E-1,1.672363281E-2,-7.810893655E-2,-8.694224060E-3,8.035095143E-2
6.707205280E-1,4.273891449E-2,-6.967285275E-2,-1.083736122E-2,8.245222629E-2
6.757368820E-1,7.566833496E-2,-5.403897166E-2,-2.232065052E-2,9.562488595E-2
6.807532880E-1,7.746696472E-2,-7.646495104E-2,2.487063408E-3,1.088770171E-1
6.857696430E-1,7.925319672E-2,-9.161251783E-2,1.801726222E-2,1.224685443E-1
6.907860490E-1,1.095256805E-1,-8.037152886E-2,1.224496961E-2,1.364016005E-1
6.958024030E-1,1.656675339E-1,-6.432896852E-2,-3.136242554E-2,1.804648157E-1
7.008187570E-1,2.166070938E-1,-1.019525528E-2,-5.801651999E-2,2.244738134E-1
7.058351630E-1,2.149019241E-1,3.654468060E-2,-8.172173798E-2,2.328020471E-1
7.108515180E-1,2.227153778E-1,9.013950825E-2,-1.360197514E-1,2.760953517E-1
7.158678720E-1,2.090873718E-1,1.289266944E-1,-1.711533964E-1,2.993878866E-1
7.208842780E-1,1.836681366E-1,1.502105594E-1,-2.086855173E-1,3.159855087E-1
7.259006320E-1,1.845359802E-1,1.326524615E-1,-2.556436956E-1,3.420583322E-1
7.309170380E-1,1.829891205E-1,1.170844436E-1,-2.934265733E-1,3.650930553E-1
7.359333930E-1,1.742973328E-1,8.446675539E-2,-3.172746599E-1,3.717222118E-1
7.409497470E-1,2.249984741E-1,6.820905209E-2,-3.059333265E-1,3.858393298E-1
7.459661530E-1,2.372665405E-1,6.829398870E-2,-2.972120047E-1,3.863864074E-1
7.509825070E-1,2.660369873E-1,6.814420223E-2,-2.176338732E-1,3.504052136E-1
7.559989130E-1,2.731733322E-1,8.892089128E-2,-1.340561807E-1,3.170199582E-1
7.610152680E-1,2.754955292E-1,1.354942322E-1,-6.291545928E-2,3.133924514E-1
7.660316220E-1,2.445354462E-1,1.694263220E-1,-2.325835079E-2,2.984021010E-1
7.710480280E-1,1.734504700E-1,1.931976080E-1,-4.118103907E-2,2.628806939E-1
7.760643820E-1,9.343528748E-2,2.235720158E-1,-5.718368292E-2,2.489670114E-1
7.810807880E-1,-1.917552948E-2,2.628682852E-1,-7.119075209E-2,2.730120134E-1
7.860971430E-1,-1.000127792E-1,2.991122007E-1,-9.037555754E-2,3.280829256E-1
7.911134970E-1,-2.300662994E-1,3.180558085E-1,-1.057110131E-1,4.065277577E-1
7.961299030E-1,-3.305845261E-1,3.387192488E-1,-1.023744121E-1,4.842492939E-1
8.011462570E-1,-4.089174271E-1,3.661915064E-1,-9.481691569E-2,5.570457154E-1
8.061626110E-1,-4.676246643E-1,3.908558488E-1,-1.638469100E-2,6.096798990E-1
8.111790180E-1,-5.353507996E-1,3.725202084E-1,1.184365973E-1,6.628717914E-1
8.161953720E-1,-5.882854462E-1,3.897985220E-1,2.665804327E-1,7.543790698E-1
8.212117780E-1,-6.241807938E-1,4.090965986E-1,3.517794907E-1,8.250518168E-1
8.262281320E-1,-6.289396286E-1,4.161854386E-1,3.432869315E-1,8.286261480E-1
8.312444860E-1,-6.336879730E-1,4.301941991E-1,2.581510246E-1,8.082508568E-1
8.362608930E-1,-5.933513641E-1,4.341799021E-1,1.150438339E-1,7.441862081E-1
8.412772470E-1,-5.581512451E-1,4.070105553E-1,4.832223058E-3,6.908065973E-1
8.462936010E-1,-4.924497604E-1,3.345239758E-1,-1.011307836E-1,6.038546947E-1
8.513100070E-1,-3.941164017E-1,2.717962265E-1,-1.383736283E-1,4.983454503E-1
8.563263610E-1,-2.919006348E-1,2.069922686E-1,-1.353737265E-1,3.825935515E-1
8.613427680E-1,-1.620874405E-1,1.138679385E-1,-7.976770401E-2,2.135442165E-1
8.663591220E-1,-7.374286652E-2,3.802943230E-2,8.840665221E-3,8.344102974E-2
8.713754760E-1,4.234981537E-2,9.109377861E-4,7.096847892E-2,8.264902703E-2
8.763918820E-1,1.527194977E-1,-2.392530441E-2,1.281176209E-1,2.007729811E-1
8.814082360E-1,2.265710831E-1,-2.925431728E-2,1.829297841E-1,2.926663231E-1
8.864245900E-1,3.093080521E-1,-2.248829603E-2,2.589536905E-1,4.040225345E-1
8.914409970E-1,3.391103745E-1,-3.491926193E-2,3.754213452E-1,5.071058936E-1
8.964573510E-1,3.306360245E-1,-7.272124290E-3,4.223391414E-1,5.364172022E-1
9.014737570E-1,3.031768799E-1,-2.802103758E-2,4.384463727E-1,5.337945493E-1
9.064901110E-1,3.019971848E-1,-3.992319107E-2,3.435498774E-1,4.591543085E-1
9.115064650E-1,3.102836609E-1,-3.324270248E-2,2.240587473E-1,3.841657842E-1
9.165228720E-1,3.921155930E-1,-2.196049690E-2,1.424612105E-1,4.177703893E-1
9.215392260E-1,5.089416504E-1,2.761971951E-2,1.223226786E-1,5.241634193E-1
9.265556320E-1,6.486177444E-1,6.312912703E-2,1.725860536E-1,6.741485081E-1
9.315719860E-1,7.421073914E-1,8.486628532E-2,2.020220757E-1,7.737820014E-1
9.365883400E-1,7.399711609E-1,1.217719913E-1,2.084001601E-1,7.783420607E-1
9.416047470E-1,8.518857956E-1,2.020282149E-1,1.886228919E-1,8.956022575E-1
9.466211010E-1,7.848463058E-1,2.086035609E-1,1.640959680E-1,8.285086941E-1
9.516375070E-1,6.709098816E-1,1.845600009E-1,1.304569542E-1,7.079558461E-1
9.566538610E-1,6.149387360E-1,1.776389480E-1,1.663411856E-1,6.613430538E-1
9.616702150E-1,5.713396072E-1,1.377298832E-1,2.927393913E-1,6.565781132E-1
9.666866220E-1,4.830560684E-1,8.180403709E-2,4.049954116E-1,6.356542686E-1
9.717029760E-1,3.789215088E-1,2.642911673E-2,4.814941287E-1,6.132834614E-1
9.767193300E-1,3.184185028E-1,-1.890033484E-2,4.796423018E-1,5.760245683E-1
9.817357360E-1,2.750234604E-1,-3.077220917E-2,3.472770452E-1,4.440565040E-1
9.867520900E-1,2.081947327E-1,-5.954182148E-2,1.467281282E-1,2.615710588E-1
9.917684970E-1,1.608972549E-1,-6.926608086E-2,-1.043216586E-1,2.038840971E-1
9.967848510E-1,1.139841080E-1,-4.816240072E-2,-2.250173241E-1,2.567971765E-1
1.001801205E0,1.281833649E-2,-6.332421303E-2,-3.157885969E-1,3.223301159E-1
1.006817611E0,-1.184206009E-1,-8.138841391E-2,-3.318052888E-1,3.615829950E-1
1.011833965E0,-1.940031052E-1,-7.128953934E-2,-2.975226641E-1,3.622694286E-1
1.016850320E0,-2.262620926E-1,-3.086298704E-2,-2.490190268E-1,3.378720678E-1
1.021866726E0,-2.297658920E-1,2.105611563E-2,-2.030256391E-1,3.073355418E-1
1.026883080E0,-1.857948303E-1,8.422124386E-2,-1.814367771E-1,2.730059358E-1
1.031899486E0,-2.039022446E-1,1.421008110E-1,-1.972436905E-1,3.172914106E-1
1.036915840E0,-1.838521957E-1,1.806494594E-1,-2.290263474E-1,3.448027332E-1
1.041932195E0,-1.544790268E-1,2.261107564E-1,-2.299232483E-1,3.575675377E-1
1.046948601E0,-1.253376007E-1,2.643113136E-1,-2.308264077E-1,3.726269115E-1
1.051964955E0,-1.391563416E-1,2.787519693E-1,-1.987046301E-1,3.695276415E-1
1.056981309E0,-1.837234497E-1,2.813829184E-1,-1.695045978E-1,3.763807399E-1
1.061997715E0,-2.469167709E-1,2.577923536E-1,-1.638350040E-1,3.927679950E-1
1.067014070E0,-2.929897308E-1,2.175859213E-1,-1.556845307E-1,3.967672978E-1
1.072030476E0,-2.959327698E-1,2.085874081E-1,-1.350044012E-1,3.864079442E-1
1.077046830E0,-2.229003906E-1,1.614429951E-1,-4.503861070E-2,2.788851040E-1
1.082063184E0,-1.576280594E-1,1.286693811E-1,4.928028584E-2,2.093584518E-1
1.087079590E0,-7.632255554E-2,6.966733932E-2,1.029611528E-1,1.458755279E-1
1.092095945E0,2.084922791E-2,-2.967751026E-2,1.319574118E-1,1.368510264E-1
1.097112351E0,1.527490616E-1,-1.191146374E-1,9.829483926E-2,2.172152114E-1
1.102128705E0,2.597522736E-1,-2.319028974E-1,8.368177712E-2,3.581240529E-1
1.107145059E0,3.753376007E-1,-3.295341730E-1,4.975977540E-2,5.019433443E-1
1.112161465E0,4.710006714E-1,-4.259954691E-1,4.227048159E-2,6.364751101E-1
1.117177820E0,4.970598221E-1,-5.071111321E-1,5.701793730E-2,7.123771559E-1
1.122194226E0,5.134534836E-1,-5.752732754E-1,1.076896489E-1,7.785697667E-1
1.127210580E0,5.012817383E-1,-6.257798076E-1,1.324210167E-1,8.126617220E-1
1.132226934E0,4.774017334E-1,-6.682440042E-1,7.913102210E-2,8.250601087E-1
1.137243340E0,4.371204376E-1,-7.315776348E-1,-1.133610308E-2,8.522960870E-1
1.142259695E0,3.520526886E-1,-7.707011104E-1,-5.116446316E-2,8.488457453E-1
1.147276101E0,2.676744461E-1,-8.072450161E-1,-9.747222066E-3,8.505228589E-1
1.152292455E0,2.006044388E-1,-8.055946827E-1,5.051955581E-2,8.317314225E-1
1.157308809E0,1.578025818E-1,-8.135850430E-1,6.215994060E-2,8.310752885E-1
1.162325215E0,8.683872223E-2,-8.003267646E-1,5.231758952E-2,8.067223958E-1
1.167341570E0,-1.914787292E-2,-7.800371647E-1,2.362224460E-2,7.806296367E-1
1.172357976E0,-1.052980423E-1,-7.459427714E-1,-1.663674414E-2,7.535217828E-1
1.177374330E0,-1.978645325E-1,-6.979766488E-1,-1.109034196E-1,7.339082667E-1
1.182390684E0,-2.683067322E-1,-6.385966539E-1,-1.947264969E-1,7.195224788E-1
1.187407090E0,-2.907142639E-1,-5.727869868E-1,-2.969722450E-1,7.076667505E-1
1.192423445E0,-3.414793015E-1,-5.196810961E-1,-4.040194750E-1,7.415580160E-1
1.197439799E0,-3.729171753E-1,-5.174279809E-1,-4.853105247E-1,8.014519577E-1
1.202456205E0,-4.350605011E-1,-5.467589498E-1,-5.195387006E-1,8.707143333E-1
1.207472559E0,-4.350490570E-1,-5.432203412E-1,-5.165187120E-1,8.666877183E-1
1.212488913E0,-3.923683167E-1,-5.258761048E-1,-5.048823953E-1,8.278917844E-1
1.217505320E0,-2.645969391E-1,-4.826489091E-1,-5.224791765E-1,7.589110617E-1
1.222521674E0,-1.758670807E-1,-4.633748531E-1,-4.949334264E-1,7.004317105E-1
1.227538080E0,-9.737300873E-2,-4.584159851E-1,-4.389826655E-1,6.421312162E-1
1.232554434E0,-6.223964691E-2,-5.054627657E-1,-3.949038982E-1,6.444497420E-1
1.237570788E0,-1.793956757E-2,-5.404778719E-1,-3.677316904E-1,6.539608201E-1
1.242587195E0,5.919551849E-2,-5.682498217E-1,-4.978657365E-1,7.578141334E-1
1.247603549E0,2.092275620E-1,-5.914454460E-1,-6.846586466E-1,9.286233632E-1
1.252619903E0,3.437051773E-1,-5.958251953E-1,-7.901238799E-1,1.047586110E0
1.257636309E0,4.699134827E-1,-6.121731400E-1,-7.461121678E-1,1.073432812E0
1.262652663E0,4.977207184E-1,-6.093786955E-1,-6.509234309E-1,1.021160918E0
1.267669070E0,5.537862778E-1,-5.851695538E-1,-5.500490665E-1,9.755288943E-1
1.272685424E0,6.188783646E-1,-5.682442784E-1,-4.701640308E-1,9.627908423E-1
1.277701778E0,6.026744843E-1,-5.278859735E-1,-4.801948667E-1,9.340595510E-1
1.282718184E0,5.628366470E-1,-5.046235919E-1,-6.646055579E-1,1.006543893E0
1.287734538E0,4.805507660E-1,-4.438249469E-1,-8.147064447E-1,1.044823532E0
1.292750893E0,3.846826553E-1,-3.479994535E-1,-8.110646605E-1,9.627617818E-1
1.297767299E0,2.587471008E-1,-2.244137526E-1,-6.848744750E-1,7.657445011E-1
1.302783653E0,1.504602432E-1,-9.478282928E-2,-5.772354007E-1,6.040056103E-1
1.307800059E0,2.879238129E-2,3.835189342E-2,-5.427966118E-1,5.449110301E-1
1.312816413E0,-1.109352112E-1,1.580520868E-1,-5.854493976E-1,6.164722868E-1
1.317832820E0,-1.902666092E-1,3.021559715E-1,-6.474703550E-1,7.394034584E-1
1.322849174E0,-2.453031540E-1,4.658912420E-1,-6.072214842E-1,8.037077937E-1
1.327865528E0,-2.478256226E-1,5.893354416E-1,-4.157406390E-1,7.626100450E-1
1.332881934E0,-2.885227203E-1,6.987361908E-1,-2.507337928E-1,7.964578202E-1
1.337898288E0,-3.195991516E-1,7.325118780E-1,-1.672398746E-1,8.165086924E-1
1.342914643E0,-2.889356613E-1,7.765823603E-1,-1.366104186E-1,8.397775807E-1
1.347931049E0,-2.017889023E-1,8.024896383E-1,-1.178628579E-1,8.358229681E-1
1.352947403E0,-1.108360291E-2,8.012968302E-1,-6.428419054E-2,8.039477057E-1
1.357963757E0,1.660194397E-1,8.114181757E-1,-1.218480617E-1,8.371432735E-1
1.362980163E0,3.272876740E-1,7.807024717E-1,-1.309755892E-1,8.566026943E-1
1.367996518E0,4.728660583E-1,7.095474005E-1,-1.731531173E-1,8.700815046E-1
1.373012924E0,6.266508102E-1,6.245216131E-1,-1.841022074E-1,9.036659261E-1
1.378029278E0,7.648353577E-1,5.186511278E-1,-2.236292660E-1,9.507797670E-1
1.383045632E0,8.376617432E-1,3.895912170E-1,-1.863949895E-1,9.424444835E-1
1.388062038E0,8.623313904E-1,2.472914457E-1,-1.056702957E-1,9.032910369E-1
1.393078393E0,8.510723114E-1,1.604770422E-1,-2.700456232E-2,8.664907424E-1
1.398094747E0,7.709302902E-1,5.743181705E-2,-3.294537961E-2,7.737682625E-1
1.403111153E0,7.055702209E-1,4.767179489E-3,1.127822176E-1,7.145431347E-1
1.408127507E0,6.548261642E-1,-7.607936859E-3,2.268954366E-1,6.930632909E-1
1.413143913E0,6.019334793E-1,-3.886818886E-3,2.263439596E-1,6.430945567E-1
1.418160268E0,5.279169083E-1,-2.453422546E-2,2.620666921E-1,5.898958733E-1
1.423176622E0,4.564323425E-1,-5.807137489E-2,2.781880498E-1,5.376721668E-1
1.428193028E0,4.111852646E-1,-6.852567196E-2,2.519196570E-1,4.870652966E-1
1.433209382E0,3.753595352E-1,-6.083500385E-2,2.020581067E-1,4.306078922E-1
1.438225736E0,3.417797089E-1,-1.112867594E-1,8.979394287E-2,3.704876035E-1
1.443242143E0,3.296241760E-1,-1.118010283E-1,-2.037727833E-2,3.486643096E-1
1.448258497E0,3.865575790E-1,-1.220500469E-1,-1.077034511E-2,4.055107597E-1
1.453274903E0,4.074716568E-1,-8.186542988E-2,1.398219913E-1,4.385034652E-1
1.458291257E0,3.423824310E-1,-4.873681068E-2,2.565194070E-1,4.305847326E-1
1.463307611E0,2.249727249E-1,-4.658436775E-2,3.447260857E-1,4.142691208E-1
1.468324018E0,3.622817993E-2,-8.530449867E-2,4.188863933E-1,4.290164904E-1
1.473340372E0,-1.687602997E-1,-1.505563259E-1,5.480739474E-1,5.929015921E-1
1.478356778E0,-3.494834900E-1,-2.283388376E-1,6.454181671E-1,7.686624389E-1
1.483373132E0,-5.034971237E-1,-2.750060558E-1,6.869812012E-1,8.950312034E-1
1.488389486E0,-5.949640274E-1,-2.590491772E-1,7.755548954E-1,1.011224043E0
1.493405893E0,-6.382408142E-1,-1.871554852E-1,9.499267340E-1,1.159628955E0
1.498422247E0,-6.643228531E-1,-7.791399956E-2,1.207995296E0,1.380814281E0
1.503438601E0,-7.328319550E-1,2.350068092E-2,1.330146074E0,1.518842828E0
1.508455007E0,-7.482004166E-1,1.408054829E-1,1.370135307E0,1.567450416E0
1.513471361E0,-6.962928772E-1,2.380797863E-1,1.328211546E0,1.518437245E0
1.518487715E0,-5.488586426E-1,3.434021473E-1,1.146213889E0,1.316425890E0
1.523504122E0,-3.779602051E-1,4.131484032E-1,9.078955054E-1,1.066686350E0
1.528520476E0,-2.029085159E-1,4.015371799E-1,7.061587572E-1,8.372957441E-1
1.533536882E0,1.914787292E-2,3.872945309E-1,6.020144820E-1,7.160901698E-1
1.538553236E0,3.285217285E-1,3.533856869E-1,4.846043587E-1,6.838489265E-1
1.543569590E0,6.246538162E-1,2.830274105E-1,3.437914252E-1,7.671306598E-1
1.548585997E0,8.622341156E-1,1.763074398E-1,2.462861538E-1,9.138866740E-1
1.553602351E0,1.012828827E0,6.442046165E-2,2.590062618E-1,1.047404636E0
1.558618705E0,1.076694489E0,-2.884745598E-2,3.152549863E-1,1.122269533E0
1.563635111E0,1.061266899E0,-1.131312847E-1,2.700577378E-1,1.100916573E0
1.568651465E0,1.062309265E0,-1.859128475E-1,2.320059985E-1,1.103127982E0
1.573667820E0,1.022518158E0,-2.591345310E-1,2.592403889E-1,1.086231866E0
1.578684226E0,9.515228271E-1,-3.282246590E-1,3.164220452E-1,1.055106643E0
1.583700580E0,8.613214493E-1,-4.100139141E-1,2.983995080E-1,9.995140395E-1
1.588716986E0,8.283014297E-1,-5.116736889E-1,1.547695547E-1,9.858229240E-1
1.593733340E0,7.997617722E-1,-5.925681591E-1,-4.531919956E-2,9.963983868E-1
1.598749695E0,8.305797577E-1,-6.336658001E-1,-1.796804667E-1,1.060037806E0
1.603766101E0,8.609037399E-1,-6.804659367E-1,-2.145721316E-1,1.118136995E0
1.608782455E0,9.050397873E-1,-7.258210182E-1,-1.334457099E-1,1.167784623E0
1.613798809E0,9.319305420E-1,-7.339076996E-1,-3.416571021E-2,1.186710724E0
1.618815215E0,9.654893875E-1,-7.525501251E-1,-7.552206516E-3,1.224156234E0
1.623831570E0,1.077288628E0,-7.554512024E-1,-5.590260029E-3,1.315784389E0
