"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.357802130E-1,1.491681814E0,1.167968273E0,-1.729450226E-1,1.902412811E0
2.407960990E-1,-1.038765907E0,1.583167911E0,1.066207886E-3,1.893530137E0
2.458118800E-1,-3.428562880E-1,1.026553512E0,3.306093216E-1,1.131664734E0
2.508277650E-1,1.719004750E0,8.259145021E-1,-7.216720581E-1,2.039098491E0
2.558436510E-1,-5.184471607E-3,2.143902779E0,-6.829137802E-1,2.250048274E0
2.608594320E-1,-1.228822351E0,2.559203625E0,2.834739685E-1,2.853048379E0
2.658753170E-1,7.320882678E-1,1.330273747E0,5.336608887E-1,1.609464327E0
2.708912030E-1,1.172882557E0,7.374072075E-1,1.335144043E-5,1.385432381E0
2.759069840E-1,-4.722216129E-1,1.214416504E0,-2.647762299E-1,1.329626695E0
2.809228700E-1,-2.514272928E-1,1.554730654E0,-2.801074982E-1,1.599644742E0
2.859387550E-1,7.475669384E-1,1.428461313E0,-4.663457870E-1,1.678343363E0
2.909545360E-1,3.180120587E-1,1.774742723E0,-4.632091522E-1,1.861560130E0
2.959704220E-1,-3.809263706E-1,1.755479574E0,-9.099578857E-2,1.798636614E0
3.009863070E-1,1.154001355E-1,8.585443497E-1,1.098594666E-1,8.732036956E-1
3.060020880E-1,7.683976889E-1,7.447623014E-1,6.505584717E-2,1.072071899E0
3.110179740E-1,2.026073933E-1,1.522096515E0,-9.873771667E-2,1.538693177E0
3.160338590E-1,-3.817622662E-1,1.592634201E0,-1.208677292E-1,1.642204352E0
3.210496400E-1,2.843300700E-1,1.130675793E0,-1.284294128E-1,1.172930284E0
3.260655260E-1,6.408896446E-1,1.256893992E0,-1.663160324E-1,1.420627702E0
3.310814110E-1,-4.274475574E-2,1.334604025E0,-9.755229950E-2,1.338847067E0
3.360971920E-1,-6.727510691E-2,9.187326431E-1,-1.571846008E-2,9.213265868E-1
3.411130780E-1,5.117188692E-1,9.062085152E-1,-1.141986847E-1,1.046953396E0
3.461289630E-1,2.333009243E-1,1.415937185E0,-1.073217392E-1,1.439036271E0
3.511447450E-1,-1.234688759E-1,1.326576233E0,-5.335903168E-2,1.333377760E0
3.561606300E-1,2.609504461E-1,9.602583647E-1,-2.145957947E-2,9.953149129E-1
3.611765150E-1,3.429365158E-1,9.246834517E-1,1.228141785E-2,9.863040976E-1
3.661922970E-1,6.261453032E-2,1.078714371E0,9.985065460E-2,1.085133829E0
3.712081820E-1,8.094096184E-2,9.452713728E-1,4.438400269E-3,9.487408007E-1
3.762240670E-1,1.674335897E-1,9.319161773E-1,4.782676697E-3,9.468498521E-1
3.812398490E-1,1.138367653E-1,1.136075497E0,9.958744049E-2,1.146099473E0
3.862557340E-1,3.961047530E-2,1.089616537E0,1.222581863E-1,1.097169199E0
3.912716200E-1,1.341539919E-1,7.488039732E-1,-4.196071625E-2,7.618827899E-1
3.962874010E-1,1.255272627E-1,7.316927910E-1,-4.099941254E-2,7.435135412E-1
4.013032860E-1,1.743655801E-1,1.069478035E0,-1.165866852E-2,1.083661639E0
4.063191720E-1,1.440258920E-1,1.053854704E0,1.265239716E-2,1.063726129E0
4.113349530E-1,1.046158671E-1,8.494737148E-1,-9.573173523E-2,8.612285626E-1
4.163508380E-1,9.880900383E-2,9.431766272E-1,5.018234253E-2,9.496650129E-1
4.213667240E-1,7.200360298E-2,8.456465602E-1,1.208209991E-1,8.572632836E-1
4.263825050E-1,2.154894173E-1,6.635301113E-1,1.762752533E-1,7.195699150E-1
4.313983900E-1,1.636323631E-1,6.858208179E-1,1.338758469E-1,7.176687864E-1
4.364142760E-1,5.548614264E-2,8.367028236E-1,3.046607971E-1,8.921706835E-1
4.414300570E-1,1.356324852E-1,7.357563972E-1,3.028154373E-1,8.071126540E-1
4.464459950E-1,2.170616388E-1,6.111162901E-1,3.386545181E-1,7.316185876E-1
4.514617760E-1,1.558309793E-1,6.945549250E-1,2.980947495E-1,7.717190665E-1
4.564776610E-1,5.715098977E-2,6.978502274E-1,3.264608383E-1,7.725528166E-1
4.614935470E-1,1.871342659E-1,6.738429070E-1,2.004575729E-1,7.275072063E-1
4.665093280E-1,1.969868541E-1,6.943120956E-1,2.177782059E-1,7.538570513E-1
4.715252130E-1,9.335958958E-2,7.349133492E-1,1.542701721E-1,7.567119199E-1
4.765410990E-1,1.278080344E-1,6.726342440E-1,1.931838989E-1,7.114012501E-1
4.815568800E-1,1.454319656E-1,6.295430660E-1,7.295036316E-2,6.502281785E-1
4.865727650E-1,9.195855260E-2,7.097588778E-1,9.372043610E-2,7.218016072E-1
4.915886510E-1,6.748181581E-2,7.201346755E-1,5.265045166E-2,7.252032931E-1
4.966044320E-1,1.519738436E-1,6.947660446E-1,3.568935394E-2,7.120882220E-1
5.016203170E-1,1.506647766E-1,7.287533879E-1,1.417446136E-2,7.442998661E-1
5.066362030E-1,2.329307795E-2,6.983603239E-1,1.656436920E-2,6.989449820E-1
5.116519840E-1,1.107977331E-1,6.632276773E-1,2.128696442E-2,6.727556945E-1
5.166678700E-1,1.689251661E-1,6.926592588E-1,-2.431869507E-3,7.129645676E-1
5.216837550E-1,1.081432998E-1,7.528238893E-1,-1.874542236E-2,7.607826052E-1
5.266995360E-1,5.734813213E-2,6.772500277E-1,-4.437351227E-2,6.811207065E-1
5.317154220E-1,1.278926134E-1,5.737428665E-1,-4.132270813E-2,5.892749474E-1
5.367313070E-1,1.456086636E-1,7.178574204E-1,1.388835907E-2,7.326077023E-1
5.417470880E-1,1.349697709E-1,7.757160068E-1,-7.204055786E-3,7.874033659E-1
5.467629740E-1,8.868971467E-2,6.505065560E-1,-7.788276672E-2,6.611281043E-1
5.517788590E-1,1.402218938E-1,6.809205413E-1,-5.296802521E-2,6.972234755E-1
5.567946400E-1,1.697755456E-1,6.730962396E-1,-9.232521057E-2,7.002901028E-1
5.618105260E-1,7.348063588E-2,6.038678288E-1,-7.434082031E-2,6.128477104E-1
5.668264110E-1,1.178656518E-1,6.489845514E-1,-5.178928375E-2,6.616308561E-1
5.718421920E-1,1.359453201E-1,7.198775411E-1,2.042198181E-2,7.328859813E-1
5.768581300E-1,1.515208185E-1,6.383057237E-1,-1.950359344E-2,6.563331056E-1
5.818739110E-1,1.479202509E-1,5.863618255E-1,-4.714393616E-2,6.065666836E-1
5.868897970E-1,1.064607501E-1,6.133449674E-1,-1.124744415E-1,6.325950050E-1
5.919056820E-1,3.920719028E-2,6.359234452E-1,-6.086254120E-2,6.400313124E-1
5.969214630E-1,7.195803523E-2,6.182695031E-1,-1.140937805E-1,6.328131858E-1
6.019373490E-1,1.093913615E-1,6.821401119E-1,-7.182025909E-2,6.945788306E-1
6.069532340E-1,1.231438518E-1,6.987774968E-1,-1.271152496E-1,7.208416504E-1
6.119690150E-1,9.825742245E-2,6.808726788E-1,-1.865758896E-1,7.127781480E-1
6.169849010E-1,1.071389318E-1,6.477305889E-1,-2.881240845E-1,7.169722132E-1
6.220007860E-1,8.029949665E-2,7.159860730E-1,-3.008384705E-1,7.807610718E-1
6.270165670E-1,8.947721124E-2,7.493897080E-1,-3.323011398E-1,8.246303132E-1
6.320324530E-1,1.079777181E-1,7.268469930E-1,-2.660198212E-1,7.814936238E-1
6.370483380E-1,1.050218046E-1,7.244784832E-1,-2.310447693E-1,7.676459714E-1
6.420641200E-1,1.353768408E-1,6.900773644E-1,-2.057285309E-1,7.327058662E-1
6.470800570E-1,1.322379112E-1,6.689060330E-1,-2.493906021E-1,7.260288001E-1
6.520958380E-1,1.196891963E-1,6.349310279E-1,-2.545795441E-1,6.944592559E-1
6.571117240E-1,9.303438663E-2,6.661902666E-1,-2.382726669E-1,7.136096498E-1
6.621276090E-1,1.092965305E-1,6.840275526E-1,-2.101173401E-1,7.238706521E-1
6.671433900E-1,1.422586441E-1,6.740525961E-1,-1.868448257E-1,7.137894739E-1
6.721592760E-1,8.234298229E-2,6.387076974E-1,-1.565608978E-1,6.627512385E-1
6.771751610E-1,1.274768710E-1,6.137063503E-1,-1.193246841E-1,6.380628631E-1
6.821909420E-1,1.911134124E-1,5.986771584E-1,-1.463203430E-1,6.452505863E-1
6.872068280E-1,1.023557186E-1,6.272648573E-1,-1.611328125E-1,6.556688780E-1
6.922227130E-1,2.118802071E-2,6.157567501E-1,-1.544113159E-1,6.351756938E-1
6.972384950E-1,6.643477082E-2,5.905718207E-1,-9.071922302E-2,6.011810307E-1
7.022544320E-1,8.784452081E-2,5.825030804E-1,-6.075096130E-2,5.922137940E-1
7.072702130E-1,3.303763270E-2,5.508502126E-1,-3.577232361E-2,5.529982830E-1
7.122860990E-1,7.589986920E-2,4.814195037E-1,-3.000545502E-2,4.882887015E-1
7.173019840E-1,1.422283649E-1,5.097032189E-1,1.368141174E-2,5.293519247E-1
7.223177650E-1,9.388113022E-2,5.160535574E-1,3.796863556E-2,5.258959574E-1
7.273336510E-1,3.181633353E-2,4.814276099E-1,7.861709595E-2,4.888409460E-1
7.323495360E-1,1.031490564E-1,4.370686412E-1,1.022472382E-1,4.605683692E-1
7.373653170E-1,1.100113988E-1,4.997137189E-1,1.280431747E-1,5.274574517E-1
7.423812030E-1,7.166516781E-2,4.950888753E-1,1.013612747E-1,5.104145362E-1
7.473970880E-1,1.094474792E-1,4.716930985E-1,5.117321014E-2,4.869207609E-1
7.524128700E-1,1.352308691E-1,5.155834556E-1,-6.024742126E-2,5.364172251E-1
7.574288070E-1,8.932274580E-2,5.551201105E-1,-1.303062439E-1,5.771625483E-1
7.624445880E-1,6.749933958E-2,5.403437614E-1,-1.949644089E-1,5.783931726E-1
7.674604740E-1,1.103133559E-1,5.334301591E-1,-1.664056778E-1,5.695679246E-1
7.724763590E-1,1.242250204E-1,5.317613482E-1,-1.332883835E-1,5.621101141E-1
7.774921400E-1,9.760788083E-2,5.208116770E-1,-6.243801117E-2,5.335453181E-1
7.825080260E-1,9.984958172E-2,4.861813784E-1,-1.828575134E-2,4.966655216E-1
7.875239110E-1,1.353073716E-1,4.661731720E-1,6.518363953E-3,4.854564864E-1
7.925396920E-1,9.437918663E-2,4.914397597E-1,-6.874084473E-3,5.004675028E-1
7.975555780E-1,9.426033497E-2,4.596963525E-1,-1.062965393E-2,4.693812275E-1
8.025714630E-1,9.192222357E-2,4.353364110E-1,-1.671695709E-2,4.452493039E-1
8.075872450E-1,8.688294888E-2,4.587764144E-1,1.048469543E-2,4.670485778E-1
8.126031300E-1,6.778126955E-2,4.487851858E-1,1.858711243E-3,4.538787264E-1
8.176190150E-1,5.592834949E-2,4.200904965E-1,2.826690674E-3,4.238065546E-1
8.226347970E-1,8.216404915E-2,4.462968111E-1,-1.519680023E-2,4.540514479E-1
8.276507340E-1,7.019817829E-2,4.488940835E-1,-3.539752960E-2,4.557265271E-1
8.326665150E-1,7.484218478E-2,4.304325581E-1,-5.539226532E-2,4.403882863E-1
8.376824010E-1,7.212951779E-2,4.529210925E-1,-4.193496704E-2,4.605417732E-1
8.426982860E-1,9.133452177E-2,4.684994221E-1,-4.987812042E-2,4.799182537E-1
8.477140670E-1,9.570556879E-2,4.820488095E-1,-4.821586609E-2,4.938171528E-1
8.527299530E-1,9.796360135E-2,4.603993297E-1,-9.159183502E-2,4.795346434E-1
8.577458380E-1,8.363196254E-2,4.489574432E-1,-9.891986847E-2,4.672710470E-1
8.627616200E-1,1.214969158E-1,4.594187140E-1,-1.037578583E-1,4.864080062E-1
8.677775570E-1,1.378989816E-1,4.537534118E-1,-1.084613800E-1,4.864896286E-1
8.727933380E-1,5.915045738E-2,4.485681653E-1,-7.270336151E-2,4.582553375E-1
8.778092240E-1,8.090469241E-2,4.533950090E-1,-5.141258240E-2,4.634175839E-1
8.828251090E-1,1.119302511E-1,4.417890906E-1,-5.399799347E-2,4.589354693E-1
8.878408900E-1,8.078974485E-2,4.377231598E-1,-6.838703156E-2,4.503391317E-1
8.928567760E-1,3.590244055E-2,4.124365449E-1,-4.462909698E-2,4.163948188E-1
8.978726610E-1,1.052784324E-1,3.470010757E-1,-1.393222809E-2,3.628875885E-1
9.028884420E-1,1.385776103E-1,3.603093028E-1,2.363204956E-2,3.867622287E-1
9.079043800E-1,7.409489155E-2,3.944284320E-1,7.982635498E-2,4.091895500E-1
9.129201610E-1,4.564076662E-2,3.208394051E-1,1.402311325E-1,3.531087282E-1
9.179360470E-1,9.836390615E-2,3.044668436E-1,1.383790970E-1,3.486033439E-1
9.229519320E-1,7.932180166E-2,3.401629925E-1,1.270141602E-1,3.716657188E-1
9.279677130E-1,2.001938224E-2,3.228603601E-1,1.109380722E-1,3.419749167E-1
9.329835990E-1,8.213832974E-2,2.840728760E-1,9.259319305E-2,3.098670739E-1
9.379994840E-1,9.375742078E-2,3.236055374E-1,6.011199951E-2,3.422344960E-1
9.430152650E-1,5.078640580E-2,3.365079165E-1,1.038646698E-1,3.558155512E-1
9.480312030E-1,3.901326656E-2,3.136395216E-1,8.077716827E-2,3.262157804E-1
9.530469840E-1,9.639367461E-2,3.196554184E-1,5.792903900E-2,3.388614770E-1
9.580628700E-1,9.624084830E-2,3.925315738E-1,-1.926517487E-2,4.046164656E-1
9.630787550E-1,2.255350351E-2,4.085203409E-1,-7.671260834E-2,4.162719709E-1
9.680945360E-1,8.936673403E-2,3.919875622E-1,-1.430511475E-1,4.267367957E-1
9.731104220E-1,1.132273376E-1,4.360201359E-1,-1.493024826E-1,4.745789926E-1
9.781263070E-1,5.375233293E-2,4.547596574E-1,-1.885519028E-1,4.952246756E-1
9.831420880E-1,8.977186680E-2,4.177398086E-1,-2.130050659E-1,4.774271608E-1
9.881580260E-1,1.400198936E-1,4.466756582E-1,-2.583570480E-1,5.346710003E-1
9.931738070E-1,1.111568809E-1,5.150600076E-1,-2.959394455E-1,6.043366768E-1
9.981896920E-1,8.513796329E-2,5.159417987E-1,-3.328723907E-1,6.198777629E-1
1.003205578E0,1.471748948E-1,5.094370842E-1,-3.548860550E-1,6.380679466E-1
1.008221359E0,1.113884747E-1,5.290132761E-1,-3.952970505E-1,6.697179979E-1
1.013237245E0,5.708652735E-2,5.626938939E-1,-4.064273834E-1,6.964671621E-1
1.018253130E0,9.586843848E-2,5.368217230E-1,-4.526033401E-1,7.086734814E-1
1.023268911E0,8.693051338E-2,5.446668863E-1,-4.717454910E-1,7.257842238E-1
1.028284849E0,7.095441222E-2,5.786510706E-1,-4.593400955E-1,7.422027442E-1
1.033300630E0,8.129528165E-2,5.649485588E-1,-4.512329102E-1,7.275898131E-1
1.038316515E0,8.677822351E-2,5.322103500E-1,-4.450321198E-1,6.991651481E-1
1.043332401E0,5.205845833E-2,4.926037788E-1,-4.026699066E-1,6.383663679E-1
1.048348182E0,6.498518586E-2,4.932013750E-1,-3.601264954E-1,6.141349716E-1
1.053364067E0,7.790404558E-2,4.578373432E-1,-3.292131424E-1,5.692673944E-1
1.058379953E0,7.180780172E-2,4.863910675E-1,-3.193216324E-1,5.862584207E-1
1.063395734E0,2.544265985E-2,4.928847551E-1,-3.017578125E-1,5.784811909E-1
1.068411620E0,6.492835283E-2,4.607660770E-1,-2.979450226E-1,5.525326282E-1
1.073427505E0,1.208259165E-1,4.643452168E-1,-3.147706985E-1,5.738431624E-1
1.078443286E0,9.564194083E-2,4.941844940E-1,-3.756875992E-1,6.280978165E-1
1.083459224E0,7.780104876E-2,5.123871565E-1,-4.446039200E-1,6.828369110E-1
1.088475005E0,1.053960025E-1,5.502558947E-1,-5.308036804E-1,7.717787339E-1
1.093490890E0,2.185223848E-1,5.725613832E-1,-6.244430542E-1,8.749329678E-1
1.098506776E0,1.939213276E-2,6.010152102E-1,-7.348480225E-1,9.495245936E-1
1.103522557E0,3.118076921E-2,5.734341145E-1,-7.621355057E-1,9.542795466E-1
1.108538495E0,1.450863779E-1,4.971908331E-1,-6.951017380E-1,8.668420892E-1
1.113554276E0,2.130633891E-1,5.984668732E-1,-6.435823441E-1,9.042990875E-1
1.118570161E0,-6.822735071E-3,5.238475800E-1,-6.051425934E-1,8.004126405E-1
1.123586047E0,4.372790456E-2,4.883108139E-1,-5.724792480E-1,7.537188269E-1
1.128601828E0,1.200082302E-1,4.627172947E-1,-5.004501343E-1,6.920690768E-1
1.133617765E0,7.916897535E-2,4.445271492E-1,-4.795475006E-1,6.586637370E-1
1.138633547E0,1.495373249E-2,3.404304981E-1,-4.548540115E-1,5.683385523E-1
1.143649432E0,2.026334405E-2,2.404785156E-1,-3.411397934E-1,4.178718443E-1
1.148665317E0,-3.214995563E-1,-4.797363281E-1,-3.148031235E-1,6.577308840E-1
1.153681099E0,6.681099534E-1,2.846157551E-1,-3.152246475E-1,7.916714068E-1
1.158696984E0,4.662946761E-1,2.316532612E0,1.166353226E-1,2.365873594E0
1.163712870E0,-1.316284657E0,7.448625565E-2,-1.269378662E-1,1.324487343E0
1.168728651E0,-1.455982924E-1,-1.503319025E0,7.431821823E-1,1.683296382E0
1.173744588E0,1.794244528E0,6.394934654E-1,2.863578796E-1,1.926205117E0
1.178760370E0,-2.853231132E-1,4.753668308E-1,-6.549139023E-1,8.580764081E-1
1.183776255E0,-1.176732779E0,-1.149891138E0,-8.577642441E-1,1.855453896E0
1.188792140E0,4.978830516E-1,-4.131715298E-1,3.170108795E-1,7.204818831E-1
1.193807922E0,1.080677986E0,1.434784651E0,3.408517838E-1,1.828292056E0
1.198823807E0,-9.690120220E-1,-1.144223213E-1,9.884471893E-1,1.388922105E0
1.203839692E0,-1.820358634E-1,-1.355978966E0,9.626989365E-1,1.672903241E0
1.208855474E0,1.297000170E0,3.413269520E-1,8.565788269E-1,1.591364451E0
1.213871411E0,-5.534367561E-1,9.466791153E-2,2.853689194E-1,6.298330546E-1
1.218887192E0,-4.958371520E-1,-1.518640518E0,3.889808655E-1,1.644210941E0
1.223903078E0,8.124973774E-1,-3.255000114E-1,1.084591866E0,1.393715093E0
1.228918963E0,1.251332462E-1,4.654955864E-1,1.433858871E0,1.512711385E0
1.233934745E0,-5.362719297E-1,-9.292807579E-1,1.987660408E0,2.258748372E0
1.238950682E0,3.254494071E-1,-1.032752991E0,2.066246986E0,2.332782173E0
1.243966463E0,2.999675274E-1,-4.346346855E-1,1.623644829E0,1.707369426E0
1.248982349E0,-2.282417417E-1,-4.888043404E-1,1.482510567E0,1.577612613E0
1.253998234E0,2.477889359E-1,-1.011123657E0,9.786777496E-1,1.428838880E0
1.259014015E0,-2.200490236E-1,-7.139558792E-1,1.569450378E0,1.738197072E0
1.264029953E0,-2.833118439E-1,-5.969953537E-2,2.551072121E0,2.567449824E0
1.269045734E0,8.739470840E-1,6.302809715E-1,3.044266701E0,3.229333887E0
1.274061620E0,-1.334800720E-1,6.496334076E-2,2.278077126E0,2.282908793E0
1.279077505E0,-5.261192322E-1,3.045129776E-2,2.245164871E0,2.306186035E0
1.284093286E0,5.381125808E-1,6.334037781E-1,1.181240082E0,1.444331550E0
1.289109224E0,3.855388463E-1,-1.633052826E-1,1.167364120E-1,4.346679275E-1
1.294125005E0,-3.456634283E-1,-9.633646011E-1,-8.454046249E-1,1.327502746E0
1.299140890E0,-2.174029946E-1,-4.269847870E-1,-7.519440651E-1,8.916276955E-1
1.304156776E0,4.280281067E-1,2.237334251E-1,-3.657665253E-1,6.058463969E-1
1.309172557E0,6.366944313E-2,-2.401576042E-1,8.279800415E-2,2.618873467E-1
1.314188442E0,-1.254415512E-2,-3.335723877E-1,3.335437775E-1,4.718891238E-1
1.319204328E0,1.219333112E-1,1.589193344E-1,5.326080322E-1,5.690293518E-1
1.324220109E0,2.838995457E-1,3.243875504E-2,1.397724152E-1,3.180999102E-1
1.329236047E0,1.636055410E-1,-2.685089111E-1,-5.440216064E-1,6.283496771E-1
1.334251828E0,-2.325286865E-1,-1.238007545E-1,-6.403369904E-1,6.924071621E-1
1.339267713E0,1.965343952E-2,9.650897980E-2,-3.332929611E-1,3.475405571E-1
1.344283599E0,3.777434826E-1,6.626081467E-2,-4.848289490E-2,3.865633522E-1
1.349299380E0,1.152813435E-2,-4.858446121E-2,-1.075267792E-1,1.185552866E-1
1.354315317E0,-1.713196635E-1,7.898283005E-2,-6.309127808E-2,1.989201446E-1
1.359331099E0,2.617802322E-1,3.753981590E-1,-2.487764359E-1,5.209053492E-1
1.364346984E0,2.850300670E-1,4.624052048E-1,-6.603879929E-1,8.550865533E-1
1.369362870E0,-1.876884103E-1,5.615839958E-1,-7.418923378E-1,9.492142880E-1
1.374378651E0,-1.644912958E-1,5.736427307E-1,-2.854452133E-1,6.615151840E-1
1.379394588E0,3.972545266E-1,6.375164986E-1,5.823135376E-3,7.511806399E-1
1.384410370E0,1.436955929E-1,5.243024826E-1,-1.514625549E-2,5.438482562E-1
1.389426255E0,-1.564122438E-1,3.512411118E-1,-1.446075439E-1,4.107875976E-1
1.394442140E0,1.529083848E-1,4.004755020E-1,-3.317871094E-1,5.420740612E-1
1.399457922E0,2.151809335E-1,5.017399788E-1,-4.739584923E-1,7.229678367E-1
1.404473859E0,-1.089050770E-1,3.839516640E-1,-3.072767258E-1,5.036846059E-1
1.409489640E0,4.044228792E-2,2.191967964E-1,4.042530060E-2,2.265326006E-1
1.414505526E0,2.844758630E-1,4.273886681E-1,3.131799698E-1,6.013894609E-1
1.419521411E0,2.693367004E-2,4.221186638E-1,4.178581238E-1,5.945712745E-1
1.424537192E0,6.360930204E-2,2.402324677E-1,4.196348190E-1,4.876998700E-1
1.429553130E0,2.005023360E-1,3.021311760E-1,2.902069092E-1,4.644399686E-1
1.434568911E0,6.242948771E-2,2.747688293E-1,3.111400604E-1,4.197659916E-1
1.439584797E0,8.466705680E-2,1.675529480E-1,3.742523193E-1,4.186971452E-1
1.444600682E0,1.186252832E-1,2.799749374E-2,5.291585922E-1,5.430143950E-1
1.449616463E0,6.196147203E-2,9.681224823E-2,7.180461884E-1,7.271878465E-1
1.454632401E0,5.534306169E-2,1.650705338E-1,8.902139664E-1,9.070788508E-1
1.459648182E0,6.999757886E-2,5.858564377E-2,1.028985023E0,1.033025710E0
1.464664067E0,1.417073011E-1,1.525878906E-5,1.012895584E0,1.022760199E0
1.469679953E0,-2.031606436E-2,3.063201904E-3,1.013978958E0,1.014187090E0
1.474695734E0,8.270472288E-2,-1.061739922E-1,9.489297867E-1,9.584261724E-1
1.479711672E0,2.211146951E-1,-7.836675644E-2,7.541184425E-1,7.897643207E-1
1.484727453E0,-5.593419075E-2,-1.286115646E-1,5.278873444E-1,5.462001617E-1
1.489743338E0,-2.927976847E-2,-1.227288246E-1,4.160523415E-1,4.347634070E-1
1.494759224E0,1.451904774E-1,-8.679151535E-2,3.206605911E-1,3.625413860E-1
1.499775005E0,9.213262796E-2,-1.543569565E-1,1.797099113E-1,2.541852541E-1
1.504790942E0,4.653507471E-2,-1.723275185E-1,1.174807549E-1,2.136914003E-1
1.509806724E0,9.891927242E-2,-1.645498276E-1,2.406311035E-2,1.934959986E-1
1.514822609E0,1.464907229E-1,-1.573014259E-1,-3.597021103E-2,2.179383550E-1
1.519838495E0,9.846878052E-2,-2.032122612E-1,-6.283330917E-2,2.343914431E-1
1.524854276E0,1.340232193E-1,-2.593388557E-1,-5.915164948E-2,2.978553056E-1
1.529870213E0,1.599738002E-1,-3.015270233E-1,-8.449411392E-2,3.516381916E-1
1.534885995E0,1.143451631E-1,-3.179974556E-1,-1.316761971E-1,3.626786718E-1
1.539901880E0,1.189385653E-1,-3.732609749E-1,-1.672267914E-1,4.259518018E-1
1.544917765E0,1.401821375E-1,-3.740305901E-1,-2.125930786E-1,4.524883767E-1
1.549933547E0,9.214055538E-2,-3.753733635E-1,-2.438831329E-1,4.570273805E-1
1.554949484E0,7.081571221E-2,-3.846859932E-1,-1.992359161E-1,4.389682548E-1
1.559965265E0,8.985948563E-2,-3.972663879E-1,-1.100211143E-1,4.219004097E-1
1.564981203E0,1.015520394E-1,-3.128952980E-1,-3.842830658E-2,3.311993644E-1
1.569996984E0,4.651200771E-2,-3.014302254E-1,3.702545166E-2,3.072367681E-1
1.575012870E0,7.778963447E-2,-3.194613457E-1,9.098052979E-3,3.289218040E-1
1.580028755E0,1.347519755E-1,-3.497557640E-1,-1.168589592E-1,3.926107560E-1
1.585044536E0,5.092152953E-2,-2.969455719E-1,-1.854572296E-1,3.537853288E-1
1.590060474E0,-3.985106945E-2,-3.499069214E-1,-1.301217079E-1,3.754392364E-1
1.595076255E0,1.607617438E-1,-2.121515274E-1,-8.235406876E-2,2.786302236E-1
1.600092140E0,-6.826281548E-3,-2.065358162E-1,-5.649089813E-2,2.142308639E-1
1.605108026E0,-2.826416492E-2,-2.370524406E-1,-9.410858154E-3,2.389169037E-1
1.610123807E0,1.531763673E-1,-5.677556992E-2,-8.372592926E-2,1.835660537E-1
1.615139745E0,-1.514554024E-4,1.761045456E-1,-6.189346313E-2,1.866644977E-1
1.620155526E0,-6.929713488E-2,3.083786964E-1,7.469558716E-2,3.247752208E-1
1.625171411E0,1.191576123E-1,2.879929543E-1,2.183408737E-1,3.805406882E-1
1.630187297E0,1.711614728E-1,9.198617935E-2,3.758811951E-2,1.979155721E-1
1.635203078E0,1.230450273E-1,8.482074738E-2,-2.915883064E-1,3.276558841E-1
1.640219015E0,2.038945854E-1,1.979689598E-1,-7.798800468E-1,8.300467447E-1
1.645234797E0,1.388291717E-1,3.521218300E-1,-1.037889481E0,1.104752414E0
