"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.705439589E1,-1.514249444E-1,3.301978111E-2,-3.865528107E-2,1.597311819E-1
1.705941130E1,-1.405857801E-1,9.128761292E-2,1.823520660E-2,1.686129076E-1
1.706442667E1,-1.464107037E-1,1.136271954E-1,8.170700073E-2,2.025420145E-1
1.706944204E1,-1.521170735E-1,6.217288971E-2,1.406764984E-2,1.649332321E-1
1.707445745E1,-7.466280460E-2,1.138234138E-2,-7.683944702E-2,1.077422513E-1
1.707947282E1,-1.228010654E-2,1.345589161E-1,2.049446106E-2,1.366635498E-1
1.708448823E1,2.078324556E-2,9.035778046E-2,-9.657096863E-2,1.338746569E-1
1.708950360E1,-4.103326797E-2,1.560568810E-2,-1.414461136E-1,1.481022270E-1
1.709451901E1,-3.350490332E-2,8.407950401E-2,-8.866310120E-2,1.267007776E-1
1.709953438E1,-4.045122862E-2,1.993818283E-1,5.156517029E-2,2.098770644E-1
1.710454980E1,-5.673539639E-2,6.405019760E-2,-5.139827728E-2,9.981540925E-2
1.710956516E1,-1.390845180E-1,-1.555919647E-2,-1.274051666E-1,1.892582051E-1
1.711458052E1,-1.804774404E-1,1.690495014E-1,9.873390198E-2,2.662672038E-1
1.711959594E1,-1.359031796E-1,1.216125488E-1,5.478096008E-2,1.904212169E-1
1.712461131E1,-1.581695676E-1,-3.855228424E-3,-6.474971771E-2,1.709532124E-1
1.712962672E1,-1.351100802E-1,9.273433685E-2,2.792835236E-2,1.662359284E-1
1.713464209E1,2.300703526E-2,1.505088806E-1,4.150295258E-2,1.578123629E-1
1.713965750E1,2.793693542E-2,-3.679275513E-3,-1.230335236E-1,1.262190847E-1
1.714467287E1,7.524073124E-2,2.174830437E-2,-1.058425903E-1,1.316693218E-1
1.714968823E1,5.582755804E-2,1.611094475E-1,6.544017792E-2,1.826345728E-1
1.715470365E1,-8.907985687E-2,3.553223610E-2,1.220703125E-2,9.667870662E-2
1.715971901E1,-6.190329790E-2,-7.920026779E-3,-5.970859528E-2,8.637048955E-2
1.716473443E1,-1.179716587E-1,1.844429970E-1,1.750774384E-1,2.803366562E-1
1.716974980E1,-6.676739454E-2,1.328513622E-1,1.420745850E-1,2.056515429E-1
1.717476521E1,-6.570369005E-2,-2.730584145E-2,-3.319358826E-2,7.851368139E-2
1.717978058E1,-7.437437773E-2,1.607153416E-1,1.609239578E-1,2.392853721E-1
1.718479599E1,9.674906731E-3,1.477129459E-1,1.302595139E-1,1.971807779E-1
1.718981136E1,3.140360117E-2,-2.438235283E-2,-8.054256439E-2,8.982087717E-2
1.719482677E1,1.505863667E-2,5.895996094E-2,2.143001556E-2,6.451577403E-2
1.719984214E1,1.531702280E-2,1.152062416E-1,6.569194794E-2,1.335010162E-1
1.720485750E1,-2.242505550E-2,-7.155013084E-2,-9.207725525E-2,1.187456326E-1
1.720987292E1,-1.119198799E-1,-7.419347763E-3,-4.023551941E-3,1.122376729E-1
1.721488828E1,-3.930354118E-2,8.444833755E-2,1.142482758E-1,1.474074577E-1
1.721990370E1,-5.979657173E-2,-3.832316399E-2,-3.436088562E-3,7.110626972E-2
1.722491907E1,-8.244144917E-2,-3.406977654E-2,-1.812171936E-2,9.102603433E-2
1.722993448E1,-7.637590170E-2,9.139037132E-2,1.405639648E-1,1.842381788E-1
1.723494985E1,-4.186612368E-2,-9.858131409E-3,4.631328583E-2,6.320502757E-2
1.723996521E1,-1.957666874E-2,-1.221656799E-1,-1.088647842E-1,1.648006085E-1
1.724498063E1,-3.318995237E-2,3.027439117E-2,4.578781128E-2,6.414542354E-2
1.724999599E1,1.272368431E-2,-1.790666580E-2,4.717159271E-2,5.203556458E-2
1.725501141E1,-1.747453213E-2,-1.439816952E-1,-7.969760895E-2,1.654925880E-1
1.726002677E1,-1.020992994E-1,-1.944565773E-2,8.166122437E-2,1.321777444E-1
1.726504219E1,-6.970256567E-2,7.315850258E-2,1.253519058E-1,1.610084298E-1
1.727005756E1,-6.829422712E-2,-1.294550896E-1,-6.872558594E-2,1.616970248E-1
1.727507297E1,-9.315222502E-2,-3.813815117E-2,1.413917542E-2,1.016453240E-1
1.728008834E1,-6.173312664E-3,9.741711617E-2,1.248397827E-1,1.584713717E-1
1.728510370E1,-6.632804871E-4,-1.758766174E-2,-5.022239685E-2,5.321705490E-2
1.729011912E1,-2.837550640E-2,-3.197121620E-2,-8.611011505E-2,9.613677727E-2
1.729513448E1,-5.828845501E-2,4.849910736E-2,4.458427429E-2,8.796286101E-2
1.730014990E1,-5.245965719E-2,-6.913232803E-2,-6.781864166E-2,1.101392871E-1
1.730516526E1,-6.082141399E-2,-1.145174503E-1,-1.294527054E-1,1.832252542E-1
1.731018068E1,-3.340131044E-2,4.473757744E-2,7.291603088E-2,9.183597299E-2
1.731519604E1,-3.930717707E-2,-4.685974121E-2,3.029823303E-3,6.123780976E-2
1.732021141E1,-3.829902411E-2,-1.542990208E-1,-9.712791443E-2,1.863030725E-1
1.732522683E1,-8.702856302E-2,1.723909378E-2,1.144351959E-1,1.447983812E-1
1.733024219E1,-4.041820765E-2,2.096891403E-2,9.401702881E-2,1.044630488E-1
1.733525761E1,-6.526035070E-2,-1.581735611E-1,-9.479331970E-2,1.956107417E-1
1.734027297E1,-1.255123615E-1,1.100230217E-2,1.048774719E-1,1.639319605E-1
1.734528839E1,-8.080583811E-2,1.478171349E-2,1.201410294E-1,1.455401988E-1
1.735030375E1,-7.698005438E-2,-9.318256378E-2,-2.848148346E-2,1.241777511E-1
1.735531912E1,-9.185904264E-2,-1.024007797E-2,8.049297333E-2,1.225645204E-1
1.736033454E1,-6.622105837E-2,6.725716591E-2,1.695652008E-1,1.940647115E-1
1.736534990E1,-5.283355713E-2,-5.562496185E-2,5.622291565E-2,9.511328711E-2
1.737036532E1,-4.417943954E-2,-3.258466721E-2,3.400421143E-2,6.457452911E-2
1.737538068E1,-5.212253332E-2,9.240508080E-2,2.018747330E-1,2.280545225E-1
1.738039610E1,-5.759119987E-2,-5.689144135E-2,5.741500854E-2,9.924648914E-2
1.738541146E1,-7.715916634E-2,-7.925105095E-2,1.154518127E-2,1.112095195E-1
1.739042683E1,-4.913651943E-2,-2.081418037E-2,1.038055420E-1,1.167185426E-1
1.739544224E1,7.102727890E-3,6.236553192E-3,1.169672012E-1,1.173484960E-1
1.740045761E1,-3.199380636E-2,-4.545855522E-2,7.309913635E-2,9.183445772E-2
1.740547302E1,-1.146614552E-2,-6.105542183E-2,3.195285797E-2,6.985858688E-2
1.741048839E1,8.929014206E-3,1.849699020E-2,1.430721283E-1,1.445389215E-1
1.741550380E1,3.183186054E-3,-4.519724846E-2,6.812477112E-2,8.181630878E-2
1.742051917E1,1.404422522E-2,-8.466863632E-2,2.468872070E-2,8.930594140E-2
1.742553454E1,-2.266341448E-2,-3.362727165E-2,8.134174347E-2,9.088950976E-2
1.743054995E1,-1.861554384E-2,-5.180239677E-2,3.303050995E-2,6.419533762E-2
1.743556532E1,-3.578090668E-2,-3.896594048E-2,4.683780670E-2,7.065690296E-2
1.744058073E1,-6.488335133E-2,-9.416341782E-3,6.283950806E-2,9.081475951E-2
1.744559610E1,-5.333441496E-2,2.227616310E-2,5.733203888E-2,8.141099400E-2
1.745061151E1,-1.178088784E-1,-5.549526215E-2,6.753921509E-3,1.304004272E-1
1.745562688E1,-9.155118465E-2,-3.271675110E-2,3.012371063E-2,1.017813497E-1
1.746064224E1,-2.271133661E-2,7.067441940E-2,6.275844574E-2,9.720751453E-2
1.746565766E1,-3.042870760E-2,-1.206088066E-2,-9.308815002E-3,3.402976822E-2
1.747067302E1,-2.479314804E-3,1.765537262E-2,-2.861309052E-2,3.371302616E-2
1.747568844E1,-3.429448605E-2,7.806372643E-2,4.956626892E-2,9.862490644E-2
1.748070380E1,-2.761495113E-2,8.344221115E-2,1.783466339E-2,8.968424246E-2
1.748571922E1,-5.419063568E-2,4.598355293E-2,-2.073383331E-2,7.403380295E-2
1.749073459E1,-5.937111378E-2,8.481025696E-2,-1.386070251E-2,1.044501216E-1
1.749574995E1,-4.308575392E-2,7.806611061E-2,-2.598762512E-2,9.287656581E-2
1.750076537E1,-8.379995823E-2,6.651377678E-2,-5.934143066E-2,1.223434546E-1
1.750578073E1,-8.394181728E-2,5.014157295E-2,-1.065883636E-1,1.446426123E-1
1.751079615E1,-9.339559078E-2,6.472563744E-2,-9.170818329E-2,1.460223798E-1
1.751581151E1,-1.028199196E-1,7.433295250E-2,-5.791473389E-2,1.394684197E-1
1.752082693E1,-3.386926651E-2,5.042290688E-2,-1.121644974E-1,1.275557573E-1
1.752584230E1,-1.769590378E-2,9.881019592E-3,-1.231460571E-1,1.248027682E-1
1.753085766E1,1.739114523E-2,2.201890945E-2,-1.198387146E-1,1.230796564E-1
1.753587308E1,-7.157087326E-3,1.243269444E-1,2.586841583E-2,1.271911472E-1
1.754088844E1,-6.223714352E-2,4.300260544E-2,1.839637756E-2,7.785314904E-2
1.754590386E1,-3.164881468E-2,-2.002477646E-3,-5.073547363E-2,5.983097586E-2
1.755091922E1,-5.102318525E-2,4.386019707E-2,6.814861298E-2,9.576698685E-2
1.755593459E1,-7.989871502E-2,2.526569366E-2,5.546283722E-2,1.004902296E-1
1.756095000E1,-6.797945499E-2,-2.642393112E-3,1.674270630E-2,7.006073620E-2
1.756596537E1,-3.966289759E-2,-4.016160965E-3,9.144783020E-3,4.090112529E-2
1.757098078E1,-2.812331915E-2,3.507065773E-2,3.243446350E-2,5.543344240E-2
1.757599615E1,-7.299721241E-3,2.869105339E-2,2.468681335E-2,3.854738939E-2
1.758101157E1,-9.105205536E-4,3.462076187E-3,-2.026557922E-3,4.113630540E-3
1.758602693E1,-4.911869764E-2,4.000878334E-2,2.140045166E-2,6.686799334E-2
1.759104230E1,2.181410789E-2,-2.102088928E-2,-7.647705078E-2,8.225857029E-2
1.759605771E1,-4.527914524E-2,7.046079636E-2,3.771972656E-2,9.185696810E-2
1.760107308E1,-4.075479507E-2,3.283762932E-2,5.131626129E-2,7.329817115E-2
1.760608849E1,-3.157508373E-2,-4.502606392E-2,-6.569862366E-2,8.567754370E-2
1.761110386E1,-6.525599957E-2,2.034997940E-2,-3.731727600E-3,6.845723433E-2
1.761611922E1,-7.973510027E-2,6.853246689E-2,4.586696625E-2,1.147090399E-1
1.762113464E1,-4.651665688E-2,9.392023087E-3,-3.787517548E-2,6.071687065E-2
1.762615000E1,-8.241951466E-2,-8.919000626E-3,-4.493713379E-2,9.429671766E-2
1.763116542E1,-7.277613878E-2,4.182815552E-2,-1.161193848E-2,8.473958983E-2
1.763618078E1,-3.964841366E-2,3.034353256E-2,-2.125358582E-2,5.426270896E-2
1.764119620E1,-6.618976593E-2,-4.822015762E-3,-1.655387878E-2,6.839859540E-2
1.764621157E1,-7.813191414E-2,3.882360458E-2,1.177024841E-2,8.803639604E-2
1.765122693E1,-1.206390858E-1,1.074695587E-2,5.177021027E-2,1.317172758E-1
1.765624235E1,-1.155090928E-1,1.877975464E-2,2.961826324E-2,1.207156627E-1
1.766125771E1,-9.835749865E-2,1.217389107E-1,1.073398590E-1,1.897798863E-1
1.766627313E1,-6.712067127E-2,1.240086555E-2,-1.733016968E-2,7.042230300E-2
1.767128849E1,-3.617686033E-2,-2.239441872E-2,-1.029872894E-1,1.114300543E-1
1.767630386E1,-6.955438852E-2,8.805990219E-2,3.043460846E-2,1.162696208E-1
1.768131927E1,-5.584836006E-3,6.217885017E-2,-2.238559723E-2,6.632129949E-2
1.768633464E1,-3.461229801E-2,8.007049561E-3,-8.189105988E-2,8.926516512E-2
1.769135006E1,-6.588894129E-2,3.267550468E-2,-6.731033325E-2,9.969815521E-2
1.769636542E1,-3.025144339E-2,9.753441811E-2,-5.393028259E-3,1.022604386E-1
1.770138078E1,-5.202865601E-2,3.834199905E-2,-1.993465424E-2,6.763490502E-2
1.770639620E1,-6.161606312E-2,5.088543892E-2,-1.775360107E-2,8.185998705E-2
1.771141157E1,-1.234537959E-1,6.241559982E-3,-8.420944214E-3,1.238979786E-1
1.771642698E1,-9.924066067E-2,2.623581886E-2,-2.297496796E-2,1.051897147E-1
1.772144235E1,-6.576037407E-2,1.361980438E-1,9.795284271E-2,1.801918237E-1
1.772645771E1,-9.675478935E-2,3.620982170E-2,-1.237106323E-2,1.040465456E-1
1.773147313E1,-3.244781494E-2,4.167985916E-2,-7.673549652E-2,9.315797218E-2
1.773648849E1,-7.543623447E-2,9.461092949E-2,3.273487091E-2,1.253532019E-1
1.774150391E1,-4.451739788E-2,2.088308334E-3,-5.330848694E-2,6.948348383E-2
1.774651927E1,-1.957714558E-3,-1.737117767E-3,-9.593582153E-2,9.597151701E-2
1.775153464E1,-4.997044802E-2,8.234095573E-2,1.855850220E-3,9.633547034E-2
1.775655006E1,6.824195385E-3,8.030366898E-2,-1.751995087E-2,8.247543617E-2
1.776156542E1,-1.987236738E-2,1.412296295E-2,-6.282997131E-2,6.739417158E-2
1.776658084E1,-4.646235704E-2,-3.239703178E-2,-8.168601990E-2,9.940283767E-2
1.777159620E1,-2.991878986E-2,7.364439964E-2,2.059459686E-2,8.211436540E-2
1.777661157E1,6.985068321E-4,6.011843681E-2,2.467536926E-2,6.498913913E-2
1.778162698E1,-3.555363417E-2,1.338410378E-2,-5.433082581E-2,6.629505086E-2
1.778664235E1,-7.627993822E-2,1.465153694E-2,-4.963397980E-2,9.217824288E-2
1.779165776E1,-8.829283714E-2,1.132264137E-1,8.799266815E-2,1.683999867E-1
1.779667313E1,-1.022868156E-1,2.806091309E-2,-1.049041748E-3,1.060712401E-1
1.780168854E1,-1.208133101E-1,-1.358413696E-2,-2.290821075E-2,1.237140687E-1
1.780670391E1,-8.001375198E-2,6.123685837E-2,3.148460388E-2,1.055624631E-1
1.781171927E1,-1.825332642E-2,7.140398026E-3,-8.547401428E-2,8.769251009E-2
1.781673469E1,-4.713666439E-2,8.184075356E-2,3.826904297E-2,1.019033548E-1
1.782175006E1,-2.131730318E-2,2.509665489E-2,-3.566741943E-4,3.293017944E-2
1.782676542E1,-2.639466524E-2,-2.628612518E-2,-8.146190643E-2,8.957500170E-2
1.783178084E1,-5.750143528E-2,8.184790611E-2,6.364059448E-2,1.185564003E-1
1.783679620E1,-1.950955391E-2,-3.306388855E-3,-8.480072021E-3,2.152827263E-2
1.784181162E1,-3.652250767E-2,-4.275274277E-2,-7.995128632E-2,9.774404721E-2
1.784682698E1,-7.229840755E-2,2.739906311E-2,2.483081818E-2,8.120552891E-2
1.785184240E1,-1.515138149E-2,-5.044460297E-3,-2.086353302E-2,2.627352186E-2
1.785685776E1,-4.404371977E-2,3.641033173E-2,4.302787781E-2,7.153292791E-2
1.786187313E1,-6.568336487E-2,5.847072601E-2,8.979701996E-2,1.256846650E-1
1.786688855E1,-4.444640875E-2,-5.022859573E-2,-6.325054169E-2,9.219016273E-2
1.787190391E1,-8.271819353E-2,-2.976703644E-2,-8.495330811E-3,8.832070338E-2
1.787691927E1,-5.416709185E-2,4.273748398E-2,6.955146790E-2,9.796924549E-2
1.788193469E1,-3.536707163E-2,-4.214119911E-2,-7.335662842E-3,5.550245371E-2
1.788695006E1,-5.479830503E-2,-1.234769821E-2,2.088260651E-2,5.992831668E-2
1.789196547E1,-1.217973232E-2,-3.267264366E-2,-1.049327850E-2,3.641368447E-2
1.789698084E1,-6.491529942E-2,3.272938728E-2,4.382801056E-2,8.488877075E-2
1.790199620E1,-3.428179026E-2,3.111004829E-2,7.634067535E-2,8.928031676E-2
1.790701162E1,-3.941637278E-2,-6.546020508E-2,-3.387451172E-2,8.358332032E-2
1.791202698E1,-5.857640505E-2,-6.852149963E-3,5.859851837E-2,8.313803908E-2
1.791704240E1,-2.315890789E-2,-9.973049164E-4,4.823780060E-2,5.351836169E-2
1.792205776E1,-4.253160954E-2,-3.568077087E-2,-4.033851624E-2,6.862398350E-2
1.792707313E1,-4.272758961E-2,-2.002859116E-2,1.182079315E-2,4.864691694E-2
1.793208855E1,-4.551130533E-2,4.772806168E-2,4.693698883E-2,8.094644961E-2
1.793710391E1,-3.604221344E-2,3.413486481E-2,1.044273376E-3,4.965199545E-2
1.794211933E1,-3.869926929E-2,-4.341793060E-2,-8.482933044E-2,1.028531256E-1
1.794713469E1,-6.284499168E-2,7.460069656E-2,4.359817505E-2,1.068436136E-1
1.795215006E1,-1.045250893E-2,8.005428314E-2,6.171894073E-2,1.016226886E-1
1.795716547E1,-2.280819416E-2,4.628896713E-3,-4.608154297E-2,5.162508119E-2
1.796218084E1,-5.887955427E-2,-1.295089722E-3,-6.989288330E-2,9.139745240E-2
1.796719625E1,-4.204940796E-2,6.399750710E-2,-8.038520813E-3,7.699643785E-2
1.797221162E1,-6.581485271E-3,4.786300659E-2,-4.396057129E-2,6.532009780E-2
1.797722698E1,-6.629228592E-2,-6.095647812E-3,-7.960033417E-2,1.037691539E-1
1.798224240E1,-3.765100241E-2,9.946131706E-2,8.513450623E-3,1.066894110E-1
1.798725776E1,-9.242653847E-3,-3.562808037E-2,-1.011724472E-1,1.076598850E-1
1.799227318E1,-2.621847391E-2,3.237819672E-2,-2.957248688E-2,5.109097745E-2
1.799728854E1,1.416391134E-2,1.378884315E-1,8.174228668E-2,1.609212148E-1
1.800230391E1,-1.708662510E-2,3.125476837E-2,-6.428909302E-2,7.349762434E-2
1.800731933E1,-4.579067230E-2,6.105327606E-2,-7.148361206E-2,1.045667011E-1
1.801233469E1,-7.174926996E-2,9.996771812E-2,4.520416260E-3,1.231338157E-1
1.801735006E1,-3.806036711E-2,4.115915298E-2,-9.340286255E-2,1.089346692E-1
1.802236547E1,-4.289788008E-2,1.850962639E-2,-1.382837296E-1,1.459630921E-1
1.802738084E1,-3.092128038E-2,6.511235237E-2,-8.317470551E-2,1.100625988E-1
1.803239625E1,-3.797143698E-2,1.162114143E-1,1.415157318E-2,1.230739204E-1
1.803741162E1,-5.680102110E-2,1.077091694E-1,-1.998615265E-2,1.233980043E-1
1.804242698E1,-4.465866089E-2,4.700422287E-2,-1.060504913E-1,1.243000389E-1
1.804744240E1,-5.407917500E-2,1.316936016E-1,-4.896926880E-2,1.505514901E-1
1.805245776E1,-4.207545519E-2,1.230254173E-1,-3.507328033E-2,1.346689728E-1
1.805747318E1,-3.236931562E-2,4.784107208E-2,-1.233463287E-1,1.362015330E-1
1.806248854E1,-3.224599361E-2,8.265590668E-2,-9.936523438E-2,1.332113089E-1
1.806750391E1,-3.217869997E-2,2.146308422E-1,7.632064819E-2,2.300580546E-1
1.807251933E1,-5.337500572E-2,8.863449097E-2,-4.604530334E-2,1.132481090E-1
1.807753469E1,-2.462536097E-2,8.931159973E-3,-1.579446793E-1,1.601021415E-1
1.808255006E1,-2.707833052E-2,1.720812321E-1,6.346511841E-2,1.853995892E-1
1.808756547E1,-4.136514664E-2,5.342030525E-2,-3.735923767E-2,7.720438465E-2
1.809258084E1,6.338715553E-3,-7.844710350E-2,-1.777343750E-1,1.943801312E-1
1.809759625E1,-2.243798971E-2,1.353394985E-1,6.993198395E-2,1.539828744E-1
1.810261162E1,-1.113176346E-3,1.073193550E-1,3.785228729E-2,1.138045639E-1
1.810762698E1,-1.548951864E-2,-9.831309319E-2,-2.029771805E-1,2.260644273E-1
1.811264240E1,-1.224265099E-1,1.063203812E-1,9.705829620E-2,1.889777411E-1
1.811765776E1,-8.597874641E-2,7.389640808E-2,4.808902740E-2,1.231486034E-1
1.812267318E1,-7.580119371E-2,-1.052904129E-1,-1.501197815E-1,1.984133081E-1
1.812768854E1,-9.884148836E-2,9.480428696E-2,9.478569031E-2,1.665587576E-1
1.813270391E1,-5.762654543E-2,1.315433979E-1,1.050853729E-1,1.779534205E-1
1.813771933E1,-3.819370270E-2,-1.217820644E-1,-1.885414124E-1,2.276784889E-1
1.814273469E1,-6.627917290E-2,6.417918205E-2,5.194377899E-2,1.058775347E-1
1.814775006E1,-2.298355103E-2,8.922314644E-2,9.587097168E-2,1.329671263E-1
1.815276547E1,1.292264462E-2,-1.091411114E-1,-1.454591751E-1,1.823105827E-1
1.815778084E1,-5.599290133E-2,4.101753235E-2,2.585315704E-2,7.406773041E-2
1.816279620E1,-6.253999472E-2,1.350696087E-1,1.198616028E-1,1.911069176E-1
1.816781162E1,4.676163197E-3,-1.065275669E-1,-1.762351990E-1,2.059826070E-1
1.817282698E1,-7.600861788E-2,2.448177338E-2,7.256507874E-3,8.018306633E-2
1.817784240E1,-5.617421865E-2,8.300566673E-2,8.481502533E-2,1.312976469E-1
1.818285776E1,-2.932751179E-2,-1.082990170E-1,-1.445198059E-1,1.829610732E-1
1.818787313E1,-6.668514013E-2,5.827593803E-2,3.396224976E-2,9.484949803E-2
1.819288855E1,-3.258830309E-2,9.025406837E-2,1.066036224E-1,1.434298667E-1
1.819790391E1,1.168072224E-3,-1.463875771E-1,-1.964416504E-1,2.449898143E-1
1.820291933E1,-4.860568047E-2,1.567244530E-2,2.288532257E-2,5.596316382E-2
1.820793469E1,-2.673017979E-2,7.882809639E-2,1.193895340E-1,1.455411698E-1
1.821295006E1,-5.005198717E-2,-1.127154827E-1,-9.587383270E-2,1.562106695E-1
1.821796547E1,-9.913486242E-2,3.955841064E-3,6.561660767E-2,1.189491859E-1
1.822298084E1,-8.855366707E-2,1.218619347E-1,2.068424225E-1,2.558825332E-1
1.822799620E1,-3.297936916E-2,-1.150729656E-1,-7.803344727E-2,1.428938246E-1
1.823301162E1,-8.455604315E-2,-3.413629532E-2,2.638530731E-2,9.492731711E-2
1.823802698E1,-2.166599035E-2,9.357762337E-2,1.703004837E-1,1.955209490E-1
1.824304235E1,-3.281617165E-2,-8.148288727E-2,-3.353595734E-2,9.402671149E-2
1.824805776E1,-6.302189827E-2,-5.626201630E-3,5.391216278E-2,8.312601940E-2
1.825307313E1,-2.430659533E-2,9.085321426E-2,1.596813202E-1,1.853192951E-1
1.825808854E1,1.203209162E-2,-1.579225063E-1,-1.128597260E-1,1.944777802E-1
1.826310391E1,-3.996777534E-2,-7.210707664E-2,1.440048218E-3,8.245560810E-2
1.826811927E1,6.004750729E-3,4.379630089E-2,1.480350494E-1,1.544944946E-1
1.827313469E1,1.643240452E-3,-1.025855541E-1,-2.227973938E-2,1.049899183E-1
1.827815006E1,-4.051458836E-2,-3.614449501E-2,6.272315979E-2,8.295812898E-2
1.828316542E1,-7.054889202E-2,7.244777679E-2,1.778984070E-1,2.046305689E-1
1.828818084E1,-4.794347286E-2,-1.120443344E-1,-3.308677673E-2,1.262823988E-1
1.829319620E1,-6.361591816E-2,-8.599734306E-2,1.644134521E-2,1.082259021E-1
1.829821162E1,-3.862762451E-2,1.818275452E-2,1.391429901E-1,1.455454487E-1
1.830322698E1,1.909977198E-2,-8.052992821E-2,-1.684284210E-2,8.446035731E-2
1.830824235E1,-1.603060961E-2,-4.533410072E-2,3.732490540E-2,6.087125508E-2
1.831325776E1,-3.424441814E-2,-3.278017044E-3,1.052742004E-1,1.107523492E-1
1.831827313E1,4.803657532E-3,-6.832122803E-2,8.794784546E-3,6.905225239E-2
1.832328849E1,-9.008824825E-3,-3.061509132E-2,3.892040253E-2,5.033130710E-2
1.832830391E1,-1.326918602E-2,6.772994995E-3,8.541965485E-2,8.670906638E-2
1.833331927E1,-2.443367243E-2,-6.313252449E-2,-3.747940063E-3,6.779946203E-2
1.833833464E1,-4.240787029E-2,-8.025121689E-2,-3.282356262E-2,9.651979868E-2
1.834335006E1,-4.383277893E-2,-8.773088455E-2,-3.789901733E-2,1.051396982E-1
1.834836542E1,-2.873861790E-2,-3.338384628E-2,1.166343689E-2,4.556780784E-2
1.835338084E1,-6.586074829E-3,-3.154754639E-3,5.128097534E-2,5.179833289E-2
1.835839620E1,-1.786768436E-2,-2.546191216E-2,1.224327087E-2,3.342844293E-2
1.836341157E1,-9.959161282E-3,-3.816342354E-2,4.953002930E-2,6.331552410E-2
1.836842698E1,-8.065307140E-2,-2.230620384E-2,1.245193481E-1,1.500251736E-1
1.837344235E1,1.559716463E-2,-3.990197182E-2,6.595325470E-2,7.864649201E-2
1.837845771E1,-1.704913378E-2,-5.980753899E-2,1.171140671E-1,1.326021093E-1
1.838347313E1,-1.626062393E-2,-5.583882332E-2,8.239650726E-2,1.008541843E-1
1.838848849E1,-7.014572620E-2,-3.304195404E-2,1.216268539E-1,1.442403731E-1
1.839350391E1,-1.067092419E-1,-6.501841545E-2,8.690452576E-2,1.522059567E-1
1.839851927E1,-2.190691233E-2,-8.257246017E-2,-9.219169617E-3,8.592506663E-2
1.840353464E1,-4.457962513E-2,-8.575105667E-2,1.179313660E-2,9.736357002E-2
1.840855006E1,-1.036226749E-2,-3.667569160E-2,5.639266968E-2,6.806332445E-2
1.841356542E1,-7.246136665E-3,-2.356147766E-2,7.685184479E-2,8.070846160E-2
1.841858078E1,-6.554812193E-2,1.326179504E-2,1.469402313E-1,1.614430645E-1
1.842359620E1,-9.269917011E-2,-1.685690880E-2,1.405525208E-1,1.692108230E-1
1.842861157E1,-8.411878347E-2,-7.053112984E-2,6.302928925E-2,1.265831794E-1
1.843362693E1,-9.419929981E-2,-5.498385429E-2,7.399654388E-2,1.318037208E-1
1.843864235E1,-5.913472176E-2,-5.864787102E-2,8.016586304E-2,1.155986751E-1
1.844365771E1,-5.767816305E-2,-5.766582489E-2,5.073070526E-2,9.605062368E-2
1.844867308E1,-6.100070477E-2,-5.668425560E-2,5.002975464E-2,9.714508307E-2
1.845368849E1,-1.445871592E-2,-4.144477844E-2,4.457950592E-2,6.256242062E-2
1.845870386E1,-2.279609442E-2,-5.017900467E-2,2.733993530E-2,6.152289405E-2
1.846371922E1,-4.538393021E-2,-6.127572060E-2,4.588508606E-2,8.899357380E-2
1.846873464E1,-2.489614487E-2,-6.046199799E-2,4.529476166E-2,7.954298626E-2
1.847375000E1,-8.331197500E-2,-4.796600342E-2,5.905914307E-2,1.128255514E-1
1.847876542E1,-1.030285954E-1,-4.968857765E-2,4.889488220E-2,1.243967674E-1
1.848378078E1,-9.906542301E-2,-4.432296753E-2,4.834842682E-2,1.188110006E-1
1.848879615E1,-1.494988799E-1,-1.747441292E-2,7.146263123E-2,1.666198603E-1
1.849381157E1,-1.403657198E-1,-1.704955101E-2,3.982830048E-2,1.468996801E-1
1.849882693E1,-1.194264293E-1,-3.791594505E-2,6.051063538E-3,1.254468265E-1
1.850384230E1,-1.248980761E-1,-8.749246597E-3,5.090808868E-2,1.351581008E-1
1.850885771E1,-1.019093394E-1,5.841255188E-3,4.557800293E-2,1.117899283E-1
1.851387308E1,-8.611226082E-2,-8.058309555E-3,2.243995667E-3,8.651758973E-2
1.851888844E1,-9.911221266E-2,-2.955913544E-3,-3.080368042E-4,9.915675978E-2
1.852390386E1,-9.561944008E-2,2.120423317E-2,-2.423477173E-2,1.008960900E-1
1.852891922E1,-7.541579008E-2,2.387571335E-2,-5.750179291E-2,9.779594710E-2
1.853393459E1,-8.631056547E-2,2.420759201E-2,-7.151699066E-2,1.146743266E-1
1.853895000E1,-1.020111442E-1,1.018452644E-2,-1.019783020E-1,1.446014253E-1
1.854396537E1,-5.814939737E-2,5.852699280E-3,-1.417198181E-1,1.532974669E-1
1.854898078E1,-2.902626991E-2,1.815700531E-2,-1.288824081E-1,1.333524515E-1
1.855399615E1,-2.859663963E-2,6.133008003E-2,-9.720611572E-2,1.184405988E-1
1.855901151E1,-3.300100565E-2,3.995919228E-2,-1.179857254E-1,1.288659568E-1
1.856402693E1,-1.132351160E-2,2.831578255E-2,-1.433572769E-1,1.465650514E-1
1.856904230E1,-5.148828030E-2,4.034471512E-2,-1.209707260E-1,1.375232911E-1
1.857405766E1,-1.280575991E-2,-1.878428459E-2,-2.270545959E-1,2.281898910E-1
