"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.068374912E1,-2.224018574E0,-8.238802105E-2,-1.175117418E-1,2.228644299E0
3.068625704E1,-2.217299223E0,-8.422056586E-2,-1.230093688E-1,2.222305166E0
3.068876496E1,-2.215466738E0,-8.299887180E-2,-1.217876747E-1,2.220363465E0
3.069127287E1,-2.219742537E0,-8.116632700E-2,-1.254527569E-1,2.224765897E0
3.069378079E1,-2.222796917E0,-7.566870749E-2,-1.181225851E-1,2.227219080E0
3.069628871E1,-2.220353365E0,-8.055548370E-2,-1.138466597E-1,2.224729043E0
3.069879662E1,-2.217299223E0,-7.872293890E-2,-1.205659807E-1,2.221969689E0
3.070130454E1,-2.216077566E0,-8.238802105E-2,-1.230093688E-1,2.221017530E0
3.070381251E1,-2.211190701E0,-7.444700599E-2,-1.358371526E-1,2.216609664E0
3.070632042E1,-2.202638865E0,-8.055548370E-2,-1.370588541E-1,2.208368693E0
3.070882834E1,-2.195919514E0,-8.177717775E-2,-1.358371526E-1,2.201636153E0
3.071133626E1,-2.189200163E0,-8.299887180E-2,-1.352263093E-1,2.194942441E0
3.071384418E1,-2.180037498E0,-7.750124484E-2,-1.443890184E-1,2.186188035E0
3.071635209E1,-2.162933826E0,-7.444700599E-2,-1.511083394E-1,2.169483539E0
3.071886001E1,-2.144608259E0,-7.566870749E-2,-1.517191827E-1,2.151299386E0
3.072136793E1,-2.118952751E0,-7.872293890E-2,-1.486649513E-1,2.125619752E0
3.072387584E1,-2.095740557E0,-8.177717775E-2,-1.523300409E-1,2.102860059E0
3.072638376E1,-2.065809011E0,-7.261446863E-2,-1.529408842E-1,2.072735064E0
3.072889168E1,-2.041375160E0,-6.894938648E-2,-1.541625708E-1,2.048348764E0
3.073139964E1,-2.014497995E0,-6.772769243E-2,-1.517191827E-1,2.021338152E0
3.073390756E1,-1.987620592E0,-6.223006546E-2,-1.486649513E-1,1.994143793E0
3.073641548E1,-1.958910823E0,-5.917582661E-2,-1.504974961E-1,1.965574442E0
3.073892339E1,-1.928979278E0,-5.489989743E-2,-1.602710485E-1,1.936404364E0
3.074143131E1,-1.900269508E0,-4.879142344E-2,-1.578276604E-1,1.907436599E0
3.074393923E1,-1.864229441E0,-5.062396824E-2,-1.517191827E-1,1.871078006E0
3.074644714E1,-1.826357007E0,-4.818057641E-2,-1.553842723E-1,1.833588165E0
3.074895506E1,-1.788484454E0,-4.207210615E-2,-1.541625708E-1,1.795609312E0
3.075146298E1,-1.749390244E0,-3.779617324E-2,-1.584385037E-1,1.756956897E0
3.075397089E1,-1.705409169E0,-4.023956135E-2,-1.596602052E-1,1.713339149E0
3.075647881E1,-1.663871527E0,-2.802261710E-2,-1.614927500E-1,1.671925128E0
3.075898678E1,-1.622334003E0,-2.924431302E-2,-1.614927500E-1,1.630614227E0
3.076149470E1,-1.577131271E0,-2.924431302E-2,-1.566059589E-1,1.585157312E0
3.076400261E1,-1.541091323E0,-9.086352773E-3,-1.541625708E-1,1.548809583E0
3.076651053E1,-1.512992263E0,-3.588727675E-3,-1.596602052E-1,1.521397334E0
3.076901845E1,-1.482449889E0,-1.145338640E-3,-1.559951156E-1,1.490635254E0
3.077152636E1,-1.455572605E0,4.352286924E-3,-1.553842723E-1,1.463849317E0
3.077403428E1,-1.428695440E0,9.849912487E-3,-1.523300409E-1,1.436827103E0
3.077654220E1,-1.403650641E0,1.351499557E-2,-1.547734290E-1,1.412222572E0
3.077905011E1,-1.372497439E0,1.229330152E-2,-1.498866528E-1,1.380712264E0
3.078155803E1,-1.345009327E0,1.351499557E-2,-1.474432498E-1,1.353134234E0
3.078406600E1,-1.315688610E0,2.878617682E-2,-1.535517275E-1,1.324931431E0
3.078657392E1,-1.282702923E0,2.756448276E-2,-1.553842723E-1,1.292374118E0
3.078908183E1,-1.249717116E0,2.634278871E-2,-1.517191827E-1,1.259168584E0
3.079158975E1,-1.224061608E0,3.794888780E-2,-1.553842723E-1,1.234467987E0
3.079409767E1,-1.201460242E0,3.611634299E-2,-1.492757946E-1,1.211236710E0
3.079660558E1,-1.179469705E0,3.367295489E-2,-1.443890184E-1,1.188751799E0
3.079911350E1,-1.160533428E0,4.039227590E-2,-1.480541080E-1,1.170636320E0
3.080162142E1,-1.150148988E0,4.283566400E-2,-1.462215632E-1,1.160197541E0
3.080412933E1,-1.137321234E0,4.466820508E-2,-1.468324065E-1,1.147629990E0
3.080663725E1,-1.125104308E0,4.955498502E-2,-1.480541080E-1,1.135885302E0
3.080914522E1,-1.109833121E0,5.444176123E-2,-1.443890184E-1,1.120509550E0
3.081165313E1,-1.099448681E0,5.566345528E-2,-1.456107199E-1,1.110445093E0
3.081416105E1,-1.095783591E0,6.055023521E-2,-1.480541080E-1,1.107396961E0
3.081666897E1,-1.093951106E0,6.482616812E-2,-1.382805556E-1,1.104560078E0
3.081917688E1,-1.086620927E0,6.299362332E-2,-1.340046227E-1,1.096663337E0
3.082168480E1,-1.073182225E0,7.643226534E-2,-1.449998617E-1,1.085627441E0
3.082419272E1,-1.062187076E0,7.826480269E-2,-1.462215632E-1,1.075056979E0
3.082670063E1,-1.054856896E0,7.337802649E-2,-1.376696974E-1,1.066330320E0
3.082920855E1,-1.049359202E0,7.887565345E-2,-1.327829212E-1,1.060663664E0
3.083171647E1,-1.048748374E0,8.315158635E-2,-1.370588541E-1,1.060930001E0
3.083422438E1,-1.046915889E0,8.803836256E-2,-1.340046227E-1,1.059122689E0
3.083673235E1,-1.046915889E0,9.048175067E-2,-1.333937645E-1,1.059251491E0
3.083924027E1,-1.051191807E0,8.803836256E-2,-1.321720779E-1,1.063120137E0
3.084174819E1,-1.052413464E0,9.536852688E-2,-1.315612346E-1,1.064883849E0
3.084425610E1,-1.045694113E0,9.536852688E-2,-1.272853017E-1,1.057720607E0
3.084676402E1,-1.038363934E0,1.026986986E-1,-1.248419061E-1,1.050872106E0
3.084927194E1,-1.037142277E0,1.069746241E-1,-1.205659807E-1,1.049592220E0
3.085177985E1,-1.036531448E0,1.075854748E-1,-1.248419061E-1,1.049551132E0
3.085428777E1,-1.037142277E0,1.167481840E-1,-1.285069883E-1,1.051574195E0
3.085679569E1,-1.038363934E0,1.198024154E-1,-1.199551299E-1,1.052112879E0
3.085930360E1,-1.032866359E0,1.216349602E-1,-1.187334359E-1,1.046759575E0
3.086181152E1,-1.026757836E0,1.216349602E-1,-1.150683537E-1,1.040320837E0
3.086431949E1,-1.016984344E0,1.320193708E-1,-1.156791970E-1,1.032021291E0
3.086682740E1,-1.013319254E0,1.246891990E-1,-1.107924208E-1,1.026955825E0
3.086933532E1,-1.005378246E0,1.362952888E-1,-1.132358089E-1,1.020874220E0
3.087184324E1,-1.001102328E0,1.356844455E-1,-1.120141149E-1,1.016446409E0
3.087435115E1,-9.937721491E-1,1.399603784E-1,-1.089598835E-1,1.009477215E0
3.087685907E1,-9.901070595E-1,1.387386769E-1,-1.046839505E-1,1.005245810E0
3.087936699E1,-9.846094251E-1,1.424037665E-1,-1.028514057E-1,1.000156470E0
3.088187490E1,-9.760575891E-1,1.405712217E-1,-1.034622565E-1,9.915407828E-1
3.088438282E1,-9.620080590E-1,1.533990204E-1,-9.979717433E-2,9.792600477E-1
3.088689074E1,-9.442934990E-1,1.479013860E-1,-9.124530852E-2,9.601514144E-1
3.088939871E1,-9.308548570E-1,1.533990204E-1,-8.758022636E-2,9.474662634E-1
3.089190662E1,-9.180271029E-1,1.546207070E-1,-8.941277117E-2,9.352411285E-1
3.089441454E1,-9.039775729E-1,1.485122442E-1,-9.246700257E-2,9.207505013E-1
3.089692246E1,-8.862630129E-1,1.485122442E-1,-9.124530852E-2,9.032406772E-1
3.089943037E1,-8.709918261E-1,1.546207070E-1,-9.002361447E-2,8.891785958E-1
3.090193829E1,-8.496121764E-1,1.533990204E-1,-8.513683826E-2,8.675369681E-1
3.090444621E1,-8.282325268E-1,1.570640951E-1,-8.086090535E-2,8.468628782E-1
3.090695412E1,-8.086854219E-1,1.595074832E-1,-7.597412914E-2,8.277601206E-1
3.090946204E1,-7.860840559E-1,1.613400280E-1,-7.597412914E-2,8.060588166E-1
3.091196996E1,-7.604284883E-1,1.576749533E-1,-7.963921130E-2,7.806761689E-1
3.091447793E1,-7.384379506E-1,1.576749533E-1,-7.597412914E-2,7.588966110E-1
3.091698584E1,-7.152257562E-1,1.582857966E-1,-7.108735293E-2,7.359726132E-1
3.091949376E1,-6.901810169E-1,1.625617296E-1,-6.558972597E-2,7.120942102E-1
3.092200168E1,-6.639146209E-1,1.546207070E-1,-6.803311408E-2,6.850683845E-1
3.092450959E1,-6.425349712E-1,1.546207070E-1,-6.558972597E-2,6.641240580E-1
3.092701751E1,-6.211553216E-1,1.662268043E-1,-6.497887522E-2,6.462875043E-1
3.092952542E1,-5.942780375E-1,1.601183414E-1,-6.314633787E-2,6.187016479E-1
3.093203334E1,-5.674007535E-1,1.668376625E-1,-5.887040496E-2,5.943434573E-1
3.093454126E1,-5.417451859E-1,1.692810506E-1,-5.764871091E-2,5.704974096E-1
3.093704918E1,-5.173112750E-1,1.802763045E-1,-5.642701685E-2,5.507218077E-1
3.093955714E1,-4.916556776E-1,1.698918939E-1,-5.520532280E-2,5.231024647E-1
3.094206506E1,-4.660001099E-1,1.766112149E-1,-5.398362502E-2,5.012602672E-1
3.094457298E1,-4.409553707E-1,1.766112149E-1,-5.215108395E-2,4.778628419E-1
3.094708089E1,-4.061370790E-1,1.747786701E-1,-4.726430774E-2,4.446670948E-1
3.094958881E1,-3.670428395E-1,1.790546030E-1,-4.543176666E-2,4.109075837E-1
3.095209673E1,-3.248943985E-1,1.735569835E-1,-4.604261369E-2,3.712119596E-1
3.095460464E1,-2.833567858E-1,1.796654463E-1,-4.970769584E-2,3.391778231E-1
3.095711256E1,-2.363215387E-1,1.735569835E-1,-4.787515476E-2,2.970890887E-1
3.095962048E1,-1.905079931E-1,1.747786701E-1,-4.237752780E-2,2.619861329E-1
3.096212839E1,-1.446944475E-1,1.662268043E-1,-3.810159862E-2,2.236505431E-1
3.096463631E1,-1.031568274E-1,1.814979911E-1,-3.626905754E-2,2.118921809E-1
3.096714428E1,-6.100837141E-2,1.723352820E-1,-3.443651274E-2,1.860304927E-1
3.096965220E1,-1.580567285E-2,1.778329015E-1,-3.321481869E-2,1.815973136E-1
3.097216011E1,3.061871976E-2,1.827196926E-1,-2.893888950E-2,1.875138698E-1
3.097466803E1,7.826480269E-2,1.747786701E-1,-2.466295846E-2,1.930834648E-1
3.097717595E1,1.259872466E-1,1.814979911E-1,-2.344126441E-2,2.221796569E-1
3.097968386E1,1.730224788E-1,1.790546030E-1,-2.099787444E-2,2.498764490E-1
3.098219178E1,2.176143378E-1,1.753895134E-1,-2.038702741E-2,2.802375997E-1
3.098469970E1,2.670929730E-1,1.753895134E-1,-2.160872146E-2,3.202609475E-1
3.098720761E1,3.122956753E-1,1.778329015E-1,-1.794363745E-2,3.598264912E-1
3.098971553E1,3.550549746E-1,1.802763045E-1,-1.550024934E-2,3.985019933E-1
3.099222345E1,3.996468186E-1,1.796654463E-1,-1.672194339E-2,4.384938718E-1
3.099473136E1,4.399627447E-1,1.851630807E-1,-1.488940232E-2,4.775712277E-1
3.099723933E1,4.821111858E-1,1.851630807E-1,-1.061347127E-2,5.165551352E-1
3.099974725E1,5.224271417E-1,1.766112149E-1,-1.305686031E-2,5.516267952E-1
3.100225516E1,5.657972693E-1,1.814979911E-1,-8.780929260E-3,5.942601917E-1
3.100476308E1,6.109999418E-1,1.821088344E-1,-6.948387716E-3,6.375992759E-1
3.100727100E1,6.543701291E-1,1.802763045E-1,-1.450762269E-3,6.787502608E-1
3.100977892E1,7.020162344E-1,1.784437597E-1,-8.399150101E-4,7.243408550E-1
3.101228683E1,7.484406233E-1,1.814979911E-1,5.268557463E-3,7.701510534E-1
3.101479475E1,7.942541242E-1,1.833305359E-1,4.046862945E-3,8.151478861E-1
3.101730267E1,8.455653191E-1,1.717244387E-1,3.817795368E-4,8.628268293E-1
3.101981058E1,8.932114244E-1,1.778329015E-1,6.490251981E-3,9.107652347E-1
3.102231855E1,9.414683580E-1,1.747786701E-1,8.322793990E-3,9.575904770E-1
3.102482647E1,9.872818589E-1,1.705027372E-1,3.436015919E-3,1.001902420E0
3.102733438E1,1.027597785E0,1.772220582E-1,9.544488043E-3,1.042811566E0
3.102984230E1,1.061805248E0,1.741678268E-1,1.137703005E-2,1.076054949E0
3.103235022E1,1.091125965E0,1.711135954E-1,1.076618303E-2,1.104514212E0
3.103485813E1,1.112505555E0,1.729461253E-1,1.443126611E-2,1.125960583E0
3.103736605E1,1.133274436E0,1.735569835E-1,1.931804419E-2,1.146649973E0
3.103987397E1,1.152821541E0,1.686701924E-1,1.931804419E-2,1.165255477E0
3.104238188E1,1.168703556E0,1.674485058E-1,2.237228118E-2,1.180850339E0
3.104488980E1,1.179087877E0,1.717244387E-1,2.481566928E-2,1.191785770E0
3.104739772E1,1.187028885E0,1.735569835E-1,2.664821222E-2,1.199945718E0
3.104990569E1,1.191915751E0,1.729461253E-1,2.237228118E-2,1.204605345E0
3.105241360E1,1.190083146E0,1.711135954E-1,2.848075330E-2,1.202659100E0
3.105492152E1,1.185196400E0,1.735569835E-1,3.581092134E-2,1.198371793E0
3.105742944E1,1.180309653E0,1.668376625E-1,2.970244735E-2,1.192412646E0
3.105993735E1,1.170536041E0,1.668376625E-1,3.458922729E-2,1.182871863E0
3.106244527E1,1.157708287E0,1.631725729E-1,3.764346242E-2,1.169756726E0
3.106495319E1,1.140604496E0,1.613400280E-1,3.703261539E-2,1.152553962E0
3.106746110E1,1.111283898E0,1.588966399E-1,3.581092134E-2,1.123157365E0
3.106996902E1,1.072189689E0,1.601183414E-1,3.764346242E-2,1.084732982E0
3.107247694E1,1.019656777E0,1.643942744E-1,4.008685052E-2,1.033601653E0
3.107498490E1,9.646805525E-1,1.637834162E-1,4.986040667E-2,9.797548856E-1
3.107749282E1,9.066500664E-1,1.643942744E-1,5.535803363E-2,9.230949746E-1
3.108000074E1,8.498412371E-1,1.601183414E-1,5.596888065E-2,8.666028658E-1
3.108250865E1,7.954758406E-1,1.643942744E-1,5.352549255E-2,8.140468468E-1
3.108501657E1,7.423321605E-1,1.643942744E-1,5.780142173E-2,7.625113234E-1
3.108752449E1,6.861341596E-1,1.668376625E-1,5.535803363E-2,7.082933025E-1
3.109003240E1,6.323796511E-1,1.607291847E-1,6.207735091E-2,6.554322935E-1
3.109254032E1,5.804576278E-1,1.619508862E-1,6.452073902E-2,6.060710131E-1
3.109504824E1,5.334223509E-1,1.619508862E-1,6.574243307E-2,5.613283901E-1
3.109755615E1,4.882196784E-1,1.558424085E-1,6.696412712E-2,5.168457265E-1
3.110006407E1,4.460712075E-1,1.497339308E-1,6.696412712E-2,4.752725182E-1
3.110257199E1,4.088095427E-1,1.466796994E-1,7.001836598E-2,4.399349361E-1
3.110507996E1,3.752129376E-1,1.497339308E-1,7.124006003E-2,4.102196299E-1
3.110758787E1,3.507790267E-1,1.436254680E-1,7.246175408E-2,3.859078990E-1
3.111009579E1,3.251234591E-1,1.381278336E-1,7.246175408E-2,3.606040320E-1
3.111260371E1,3.074088693E-1,1.369061470E-1,7.795938104E-2,3.454289668E-1
3.111511162E1,2.951919436E-1,1.320193708E-1,8.528954536E-2,3.344274277E-1
3.111761954E1,2.896943092E-1,1.301868260E-1,8.101361990E-2,3.277721908E-1
3.112012746E1,2.854183912E-1,1.204132661E-1,8.284615725E-2,3.206657114E-1
3.112263537E1,2.823641598E-1,1.191915721E-1,8.773294091E-2,3.187996526E-1
3.112514329E1,2.860292196E-1,1.149156392E-1,8.528954536E-2,3.198321828E-1
3.112765121E1,2.921377122E-1,1.100288630E-1,8.773294091E-2,3.242651115E-1
3.113015912E1,3.031329513E-1,1.112505570E-1,1.005607322E-1,3.381992511E-1
3.113266709E1,3.153499067E-1,1.118614078E-1,9.750649333E-2,3.485198049E-1
3.113517501E1,3.342861533E-1,1.057529300E-1,9.689565003E-2,3.637577236E-1
3.113768293E1,3.544441164E-1,1.039203927E-1,8.956547827E-2,3.800684866E-1
3.114019084E1,3.764346242E-1,1.088071689E-1,1.109451354E-1,4.072478967E-1
3.114269876E1,3.978142738E-1,1.057529300E-1,1.023932695E-1,4.241747993E-1
3.114520668E1,4.210264683E-1,1.014770046E-1,1.054475084E-1,4.457353996E-1
3.114771459E1,4.405735731E-1,9.414683282E-2,1.085017473E-1,4.634019083E-1
3.115022251E1,4.723376334E-1,9.536852688E-2,1.072800532E-1,4.936668974E-1
3.115273042E1,5.028799772E-1,8.926005661E-2,1.066692024E-1,5.217604316E-1
3.115523834E1,5.358657837E-1,9.048175067E-2,1.085017473E-1,5.541766095E-1
3.115774631E1,5.725166202E-1,8.742751181E-2,1.072800532E-1,5.890058234E-1
3.116025423E1,6.097782850E-1,8.376242965E-2,1.072800532E-1,6.247837316E-1
3.116276214E1,6.525375843E-1,8.376242965E-2,1.103342846E-1,6.670795289E-1
3.116527006E1,6.995728016E-1,7.765395939E-2,1.097234413E-1,7.123703220E-1
3.116777798E1,7.453863621E-1,7.521057129E-2,1.133885235E-1,7.577033826E-1
3.117028589E1,7.881456614E-1,7.704310864E-2,1.182752997E-1,8.006861249E-1
3.117279381E1,8.351809382E-1,8.437328041E-2,1.164427623E-1,8.474697440E-1
3.117530173E1,8.785510659E-1,8.131904155E-2,1.060583517E-1,8.886580534E-1
3.117780964E1,9.213103652E-1,8.742751181E-2,1.176644564E-1,9.328993960E-1
3.118031756E1,9.652913809E-1,8.926005661E-2,1.268271655E-1,9.776706693E-1
3.118282548E1,1.018435121E0,8.192989230E-2,1.188861504E-1,1.028618743E0
3.118533345E1,1.075854778E0,7.948649675E-2,1.170536056E-1,1.085118958E0
3.118784136E1,1.134496093E0,8.437328041E-2,1.298813969E-1,1.145019394E0
3.119034928E1,1.193137407E0,8.742751181E-2,1.237729266E-1,1.202721988E0
3.119285720E1,1.253000498E0,8.681666851E-2,1.231620759E-1,1.262028636E0
3.119536511E1,1.310420036E0,9.109259397E-2,1.225512326E-1,1.319286677E0
3.119787303E1,1.369672298E0,9.231429547E-2,1.292705536E-1,1.378852788E0
3.120038095E1,1.419761777E0,9.842276573E-2,1.317139417E-1,1.429251240E0
3.120288886E1,1.471072912E0,9.353598952E-2,1.292705536E-1,1.479701108E0
3.120539678E1,1.516275644E0,9.720107168E-2,1.268271655E-1,1.524672098E0
3.120790470E1,1.559034944E0,1.008661538E-1,1.341573298E-1,1.568044044E0
3.121041267E1,1.595074892E0,9.964445978E-2,1.396549493E-1,1.604274426E0
3.121292058E1,1.626838923E0,9.903360903E-2,1.384332627E-1,1.635718895E0
3.121542850E1,1.658603072E0,9.964445978E-2,1.378224194E-1,1.667299670E0
3.121793642E1,1.686091185E0,1.008661538E-1,1.378224194E-1,1.694718998E0
3.122044433E1,1.714800954E0,1.026986986E-1,1.390441060E-1,1.723491398E0
3.122295225E1,1.746564984E0,1.026986986E-1,1.378224194E-1,1.755001791E0
3.122546016E1,1.774053097E0,9.964445978E-2,1.384332627E-1,1.782233760E0
3.122796808E1,1.799097896E0,1.026986986E-1,1.427091956E-1,1.807668713E0
3.123047600E1,1.821699262E0,1.051420867E-1,1.475959718E-1,1.830690479E0
3.123298392E1,1.848576546E0,9.659022093E-2,1.457634270E-1,1.856828450E0
3.123549183E1,1.873010397E0,8.864920586E-2,1.445417255E-1,1.880669811E0
3.123799980E1,1.896833420E0,8.987089992E-2,1.439308822E-1,1.904408018E0
3.124050772E1,1.916991353E0,8.864920586E-2,1.512610465E-1,1.924992061E0
3.124301563E1,1.946312070E0,8.009734750E-2,1.524827480E-1,1.953918434E0
3.124552355E1,1.971356869E0,7.948649675E-2,1.494285166E-1,1.978609332E0
3.124803147E1,1.993347287E0,7.521057129E-2,1.555369794E-1,2.000820279E0
3.125053938E1,2.014116049E0,6.788039953E-2,1.549261361E-1,2.021205906E0
3.125304730E1,2.032441616E0,6.177192926E-2,1.543152928E-1,2.039227281E0
3.125555522E1,2.050156116E0,5.993938819E-2,1.506502032E-1,2.056557394E0
3.125806313E1,2.066038132E0,5.444176123E-2,1.524827480E-1,2.072372663E0
3.126057105E1,2.075811625E0,5.444176123E-2,1.530935913E-1,2.082161246E0
3.126307897E1,2.087417841E0,4.772244394E-2,1.530935913E-1,2.093568323E0
3.126558688E1,2.091082811E0,4.650074616E-2,1.530935913E-1,2.097195101E0
3.126809485E1,2.089250326E0,4.650074616E-2,1.543152928E-1,2.095457576E0
3.127060277E1,2.089861155E0,4.161396995E-2,1.537044346E-1,2.095918992E0
3.127311069E1,2.089861155E0,3.489464894E-2,1.518719047E-1,2.095662749E0
3.127561860E1,2.081309319E0,3.367295489E-2,1.488176584E-1,2.086894593E0
3.127812652E1,2.079476833E0,3.061871976E-2,1.530935913E-1,2.085329483E0
3.128063444E1,2.080087662E0,2.267770469E-2,1.500393599E-1,2.085615201E0
3.128314235E1,2.077033281E0,2.389939874E-2,1.420983374E-1,2.082025545E0
3.128565027E1,2.070924997E0,2.267770469E-2,1.317139417E-1,2.075233285E0
3.128815819E1,2.061762094E0,2.695363574E-2,1.237729266E-1,2.065649818E0
3.129066610E1,2.041604280E0,2.084516361E-2,1.231620759E-1,2.045422073E0
3.129317402E1,2.011672735E0,2.939702384E-2,1.268271655E-1,2.015881075E0
3.129568199E1,1.979297876E0,2.512109280E-2,1.335464865E-1,1.983957111E0
3.129818990E1,1.934705973E0,2.817532979E-2,1.420983374E-1,1.940121900E0
3.130069782E1,1.898055196E0,2.328855172E-2,1.567586809E-1,1.904659856E0
3.130320574E1,1.862015128E0,2.145601064E-2,1.530935913E-1,1.868421351E0
3.130571365E1,1.838192105E0,2.512109280E-2,1.488176584E-1,1.844377397E0
3.130822157E1,1.829029441E0,2.023431472E-2,1.457634270E-1,1.834940081E0
3.131072949E1,1.838802934E0,1.595838554E-2,1.537044346E-1,1.845284789E0
3.131323740E1,1.852241635E0,1.595838554E-2,1.469851285E-1,1.858133034E0
3.131574532E1,1.866901994E0,1.473669056E-2,1.427091956E-1,1.872406510E0
3.131825324E1,1.883394837E0,6.795675959E-3,1.482068151E-1,1.889229355E0
3.132076115E1,1.904163599E0,-2.367033157E-3,1.543152928E-1,1.910407764E0
3.132326912E1,1.920656443E0,1.298050396E-3,1.494285166E-1,1.926460936E0
3.132577704E1,1.920045614E0,7.635590737E-5,1.359898746E-1,1.924855426E0
3.132828496E1,1.903552771E0,6.872031372E-4,1.475959718E-1,1.909266402E0
3.133079287E1,1.889503241E0,-8.475505747E-3,1.592020690E-1,1.896217189E0
3.133330079E1,1.876675487E0,-9.086352773E-3,1.500393599E-1,1.882685649E0
3.133580871E1,1.860793471E0,-9.697199799E-3,1.482068151E-1,1.866711450E0
3.133831662E1,1.850409031E0,-1.458397787E-2,1.579803675E-1,1.857197908E0
3.134082454E1,1.846133113E0,-1.580567285E-2,1.598129123E-1,1.853104815E0
3.134333246E1,1.839413762E0,-2.069245093E-2,1.555369794E-1,1.846093962E0
3.134584037E1,1.840024710E0,-2.191414498E-2,1.561478376E-1,1.846768342E0
3.134834829E1,1.846133113E0,-2.619007602E-2,1.518719047E-1,1.852554578E0
3.135085621E1,1.846743941E0,-3.290939704E-2,1.512610465E-1,1.853220472E0
3.135336418E1,1.842468023E0,-3.474193811E-2,1.530935913E-1,1.849143874E0
3.135587209E1,1.843078852E0,-4.085041210E-2,1.512610465E-1,1.849726551E0
3.135838001E1,1.835748672E0,-4.390464723E-2,1.530935913E-1,1.842644419E0
3.136088793E1,1.828418612E0,-3.840702027E-2,1.469851285E-1,1.834719147E0
3.136339584E1,1.819255829E0,-4.207210615E-2,1.439308822E-1,1.825425411E0
3.136590376E1,1.807038903E0,-5.306735635E-2,1.512610465E-1,1.814134958E0
3.136841168E1,1.783215880E0,-5.306735635E-2,1.500393599E-1,1.790303558E0
3.137091959E1,1.764279604E0,-5.184566230E-2,1.469851285E-1,1.771150790E0
3.137342751E1,1.751451850E0,-5.245650932E-2,1.433200389E-1,1.758088707E0
3.137593542E1,1.736180663E0,-5.367820337E-2,1.488176584E-1,1.743373551E0
3.137844334E1,1.722131133E0,-5.123481527E-2,1.469851285E-1,1.729151605E0
3.138095131E1,1.703194857E0,-4.695888236E-2,1.463742703E-1,1.710117915E0
3.138345923E1,1.689145327E0,-5.428905040E-2,1.488176584E-1,1.696557082E0
3.138596714E1,1.667154908E0,-5.367820337E-2,1.494285166E-1,1.674698695E0
3.138847506E1,1.643942714E0,-5.489989743E-2,1.482068151E-1,1.651522602E0
3.139098298E1,1.620119691E0,-6.223006546E-2,1.457634270E-1,1.627853608E0
3.139349089E1,1.599961638E0,-6.223006546E-2,1.469851285E-1,1.607903745E0
3.139599881E1,1.577360392E0,-5.978667364E-2,1.439308822E-1,1.585041435E0
3.139850673E1,1.553537250E0,-6.528430432E-2,1.451525837E-1,1.561668754E0
3.140101464E1,1.533990145E0,-6.589514762E-2,1.494285166E-1,1.542659008E0
3.140352256E1,1.513221383E0,-6.528430432E-2,1.494285166E-1,1.521982219E0
3.140603048E1,1.482679009E0,-6.467345357E-2,1.518719047E-1,1.491839394E0
3.140853839E1,1.460077643E0,-7.078192383E-2,1.518719047E-1,1.469660465E0
3.141104636E1,1.434422135E0,-7.505785674E-2,1.469851285E-1,1.443885443E0
3.141355428E1,1.406933904E0,-8.238802105E-2,1.530935913E-1,1.417634806E0
3.141606220E1,1.383721709E0,-7.627955079E-2,1.549261361E-1,1.394455609E0
3.141857011E1,1.362952948E0,-8.055548370E-2,1.451525837E-1,1.373025563E0
3.142107803E1,1.345238328E0,-8.238802105E-2,1.500393599E-1,1.356084715E0
3.142358595E1,1.332410574E0,-8.605311066E-2,1.506502032E-1,1.343658647E0
3.142609386E1,1.316528559E0,-9.216158092E-2,1.488176584E-1,1.328114415E0
3.142860178E1,1.295759797E0,-8.666395396E-2,1.463742703E-1,1.306877775E0
3.143110970E1,1.276212692E0,-8.849649876E-2,1.463742703E-1,1.287624127E0
3.143361761E1,1.256665468E0,-9.216158092E-2,1.451525837E-1,1.268373418E0
3.143612553E1,1.235896707E0,-8.971819282E-2,1.469851285E-1,1.247835987E0
3.143863350E1,1.219403863E0,-1.001025960E-1,1.512610465E-1,1.232820431E0
3.144114142E1,1.202911019E0,-8.910734206E-2,1.451525837E-1,1.214909178E0
3.144364933E1,1.178477049E0,-9.216158092E-2,1.439308822E-1,1.190805614E0
3.144615725E1,1.160762548E0,-1.025459841E-1,1.524827480E-1,1.175217580E0
3.144866516E1,1.141215444E0,-9.521581978E-2,1.445417255E-1,1.154266456E0
3.145117308E1,1.118614078E0,-9.949174523E-2,1.402658075E-1,1.131755521E0
3.145368100E1,1.102121115E0,-9.643751383E-2,1.427091956E-1,1.115498570E0
3.145618892E1,1.085017443E0,-1.086544544E-1,1.451525837E-1,1.100062686E0
3.145869683E1,1.063637733E0,-1.007134393E-1,1.414874941E-1,1.077723126E0
3.146120475E1,1.039203882E0,-1.056002229E-1,1.439308822E-1,1.054425064E0
3.146371272E1,1.023932695E0,-1.110978425E-1,1.427091956E-1,1.039782097E0
3.146622063E1,9.994988441E-1,-1.098761484E-1,1.414874941E-1,1.015425733E0
3.146872855E1,9.750649333E-1,-1.062110662E-1,1.414874941E-1,9.909849271E-1
3.147123647E1,9.549070001E-1,-1.110978425E-1,1.408766508E-1,9.716153252E-1
3.147374438E1,9.255862832E-1,-1.184280142E-1,1.439308822E-1,9.441669667E-1
3.147625230E1,8.968765140E-1,-1.104869992E-1,1.384332627E-1,9.141983518E-1
3.147876022E1,8.706100583E-1,-1.117086932E-1,1.335464865E-1,8.878487314E-1
