"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.256286907E1,-8.556442857E-1,2.347944081E-1,-1.524063945E-1,9.002684415E-1
2.256537698E1,-8.165500760E-1,2.311293334E-1,-1.469087601E-1,8.612531446E-1
2.256788490E1,-7.713474035E-1,2.305184901E-1,-1.456870735E-1,8.181322109E-1
2.257039282E1,-7.188144922E-1,2.176906914E-1,-1.481304616E-1,7.655234451E-1
2.257290074E1,-6.693359017E-1,2.030303627E-1,-1.487413049E-1,7.150915000E-1
2.257540865E1,-6.241331697E-1,2.409028858E-1,-1.365243644E-1,6.827996162E-1
2.257791652E1,-5.887040496E-1,2.347944081E-1,-1.285833418E-1,6.467105596E-1
2.258042443E1,-5.551074743E-1,1.987544298E-1,-1.285833418E-1,6.034743634E-1
2.258293235E1,-5.227325559E-1,2.311293334E-1,-1.102579311E-1,5.820883997E-1
2.258544027E1,-4.824166298E-1,2.470113635E-1,-1.010952219E-1,5.513262757E-1
2.258794818E1,-4.311054647E-1,2.366269529E-1,-1.206423342E-1,5.063583803E-1
2.259045610E1,-3.730749488E-1,2.402920425E-1,-1.340809762E-1,4.635761979E-1
2.259296402E1,-3.119902313E-1,2.409028858E-1,-1.163664013E-1,4.109905646E-1
2.259547193E1,-2.557922900E-1,2.347944081E-1,-1.145338640E-1,3.656174444E-1
2.259797985E1,-1.989834905E-1,2.543415129E-1,-1.041494608E-1,3.393098066E-1
2.260048772E1,-1.378987730E-1,2.409028858E-1,-9.498675168E-2,2.933815859E-1
2.260299563E1,-7.620319724E-2,2.231883109E-1,-9.804098308E-2,2.554055280E-1
2.260550355E1,-1.572931744E-2,2.555632293E-1,-7.727217674E-2,2.674527340E-1
2.260801146E1,4.779879749E-2,2.488439083E-1,-7.543963939E-2,2.643844832E-1
2.261051938E1,1.168245375E-1,2.445679754E-1,-7.299624383E-2,2.806954199E-1
2.261302730E1,1.797417998E-1,2.366269529E-1,-7.238540053E-2,3.058415859E-1
2.261553522E1,2.481566966E-1,2.525089979E-1,-5.283828825E-2,3.579586914E-1
2.261804313E1,3.037438095E-1,2.286859453E-1,-6.627693027E-2,3.859406623E-1
2.262055105E1,3.526115716E-1,2.476222068E-1,-4.672981426E-2,4.333997615E-1
2.262305897E1,3.862081766E-1,2.409028858E-1,-4.245388508E-2,4.571578375E-1
2.262556683E1,4.088095427E-1,2.396811992E-1,-3.206948191E-2,4.749744952E-1
2.262807475E1,4.179722369E-1,2.439571172E-1,-2.901524492E-2,4.848275469E-1
2.263058266E1,4.222481549E-1,2.616716921E-1,-2.168507688E-2,4.972281381E-1
2.263309058E1,4.161396921E-1,2.628933787E-1,-1.740914769E-2,4.925324866E-1
2.263559850E1,4.088095427E-1,2.512872815E-1,3.054236295E-4,4.798652241E-1
2.263810641E1,3.965925872E-1,2.518981397E-1,7.635590620E-3,4.698900460E-1
2.264061433E1,3.849864900E-1,2.665584683E-1,1.863084175E-2,4.686311159E-1
2.264312225E1,3.770454824E-1,2.580066025E-1,7.024743594E-3,4.569245559E-1
2.264563016E1,3.764346242E-1,2.635042369E-1,2.168507688E-2,4.600084257E-1
2.264813808E1,3.819322586E-1,2.482330501E-1,1.313321572E-2,4.557020723E-1
2.265064594E1,4.002576768E-1,2.427354306E-1,3.573456407E-2,4.694716777E-1
2.265315386E1,4.301891923E-1,2.176906914E-1,3.206948191E-2,4.831981270E-1
2.265566178E1,4.747810364E-1,2.103605270E-1,2.901524492E-2,5.201062087E-1
2.265816969E1,5.169295073E-1,2.066954374E-1,2.473931387E-2,5.572711665E-1
2.266067761E1,5.541911721E-1,1.920351088E-1,2.962609194E-2,5.872674379E-1
2.266318553E1,5.859552622E-1,1.737096906E-1,2.840439789E-2,6.118214083E-1
2.266569344E1,6.109999418E-1,1.706554592E-1,2.779355086E-2,6.349934615E-1
2.266820136E1,6.250494719E-1,1.627144367E-1,3.756710514E-2,6.469730424E-1
2.267070928E1,6.299362183E-1,1.688229144E-1,5.222744122E-2,6.542541716E-1
2.267321719E1,6.287145615E-1,1.553842723E-1,6.077930331E-2,6.504770523E-1
2.267572511E1,6.311579347E-1,1.388913989E-1,5.833591148E-2,6.488869222E-1
2.267823298E1,6.445965767E-1,1.376696974E-1,5.955760926E-2,6.618193115E-1
2.268074089E1,6.653653979E-1,1.376696974E-1,8.032641560E-2,6.841903181E-1
2.268324881E1,7.001836896E-1,1.352263093E-1,8.765657991E-2,7.184894083E-1
2.268575672E1,7.362236381E-1,1.419456303E-1,8.154810965E-2,7.542041510E-1
2.268826464E1,7.759287357E-1,1.364480108E-1,8.887827396E-2,7.928321450E-1
2.269077256E1,8.186880350E-1,1.254527569E-1,9.743013978E-2,8.339551097E-1
2.269328048E1,8.638907075E-1,1.217876747E-1,1.127013192E-1,8.796823174E-1
2.269578839E1,9.146674275E-1,1.144575030E-1,1.139230132E-1,9.288140158E-1
2.269829631E1,9.708653688E-1,1.211768240E-1,1.139230132E-1,9.850085482E-1
2.270080417E1,1.027674198E0,1.254527569E-1,1.072036922E-1,1.040838740E0
2.270331209E1,1.080206990E0,1.352263093E-1,1.243074164E-1,1.095712385E0
2.270582001E1,1.149232745E0,1.291178465E-1,1.328592747E-1,1.164069975E0
2.270832792E1,1.228032112E0,1.144575030E-1,1.377460510E-1,1.241022708E0
2.271083584E1,1.305609703E0,1.272853017E-1,1.438545287E-1,1.319663734E0
2.271334376E1,1.386241555E0,1.376696974E-1,1.389677525E-1,1.399975225E0
2.271585167E1,1.471760154E0,1.382805556E-1,1.408002973E-1,1.484932384E0
2.271835959E1,1.556057096E0,1.407239437E-1,1.365243644E-1,1.568360869E0
2.272086751E1,1.633023739E0,1.395022422E-1,1.395785958E-1,1.644904128E0
2.272337542E1,1.713655591E0,1.364480108E-1,1.585148573E-1,1.726372064E0
2.272588334E1,1.794287443E0,1.474432498E-1,1.756185889E-1,1.808880546E0
2.272839126E1,1.887136221E0,1.553842723E-1,1.701209545E-1,1.901149265E0
2.273089912E1,1.982428432E0,1.614927500E-1,1.554606259E-1,1.995061503E0
2.273340704E1,2.072222948E0,1.712663025E-1,1.756185889E-1,2.086691635E0
2.273591495E1,2.160795927E0,1.749313772E-1,1.902789176E-1,2.176199920E0
2.273842287E1,2.246314526E0,1.785964668E-1,1.670667231E-1,2.259587780E0
2.274093079E1,2.325113773E0,1.895917207E-1,1.682884246E-1,2.338892916E0
2.274343870E1,2.407578230E0,1.963110417E-1,1.737860441E-1,2.421811832E0
2.274594662E1,2.486988306E0,1.981435865E-1,1.817270666E-1,2.501478851E0
2.274845454E1,2.567009211E0,2.024195045E-1,1.792836636E-1,2.581211455E0
2.275096245E1,2.653749466E0,2.103605270E-1,1.872246861E-1,2.668649633E0
2.275347032E1,2.741100788E0,2.207449228E-1,1.762294322E-1,2.755615841E0
2.275597824E1,2.819900036E0,2.237991691E-1,1.811162084E-1,2.834559112E0
2.275848615E1,2.898699284E0,2.237991691E-1,1.915006191E-1,2.913625935E0
2.276099407E1,2.977498531E0,2.299076319E-1,1.860029846E-1,2.992148414E0
2.276350198E1,3.050800323E0,2.170798481E-1,1.786728203E-1,3.063728162E0
2.276600990E1,3.119826078E0,2.225774676E-1,1.866138428E-1,3.133317765E0
2.276851782E1,3.187019110E0,2.250208557E-1,1.921114624E-1,3.200723669E0
2.277102574E1,3.241384506E0,2.341835648E-1,1.878355294E-1,3.255256925E0
2.277353365E1,3.291474104E0,2.256316990E-1,1.823379099E-1,3.304233429E0
2.277604157E1,3.335455179E0,2.207449228E-1,1.915006191E-1,3.348232677E0
2.277854943E1,3.373327732E0,2.140256017E-1,2.018850148E-1,3.386134153E0
2.278105735E1,3.411811113E0,1.999761164E-1,2.165453583E-1,3.424520027E0
2.278356527E1,3.450905323E0,1.902025640E-1,2.153236568E-1,3.462844039E0
2.278607318E1,3.480225801E0,1.785964668E-1,2.202104330E-1,3.491756143E0
2.278858110E1,3.505881548E0,1.779856235E-1,2.147128135E-1,3.516956909E0
2.279108902E1,3.533369541E0,1.590493619E-1,2.214321345E-1,3.543872064E0
2.279359693E1,3.553527594E0,1.462215632E-1,2.287622988E-1,3.563884299E0
2.279610485E1,3.565210104E0,1.340046227E-1,2.397575527E-1,3.575774603E0
2.279861277E1,3.575594425E0,1.272853017E-1,2.379250079E-1,3.585761474E0
2.280112063E1,3.578648567E0,1.089598835E-1,2.409792393E-1,3.588407560E0
2.280362855E1,3.586589575E0,9.918632358E-2,2.336490750E-1,3.595560401E0
2.280613646E1,3.584146261E0,8.330429345E-2,2.226538211E-1,3.592021541E0
2.280864438E1,3.581702948E0,6.375718117E-2,2.367033064E-1,3.590082094E0
2.281115230E1,3.582313776E0,4.848600179E-2,2.470877171E-1,3.591152353E0
2.281366022E1,3.577426910E0,4.604261369E-2,2.409792393E-1,3.585829641E0
2.281616813E1,3.560323238E0,3.626905754E-2,2.299840003E-1,3.567927921E0
2.281867605E1,3.543754101E0,2.527380548E-2,2.281514555E-1,3.551180787E0
2.282118397E1,3.512600899E0,8.170082234E-3,2.342599183E-1,3.520413262E0
2.282369188E1,3.463122129E0,1.061347127E-2,2.354816198E-1,3.471135135E0
2.282619975E1,3.413032770E0,-3.817795368E-4,2.281514555E-1,3.420649927E0
2.282870766E1,3.362943172E0,-6.490251981E-3,2.281514555E-1,3.370679752E0
2.283121558E1,3.307356119E0,-1.259872504E-2,2.263189107E-1,3.315114399E0
2.283372350E1,3.245049715E0,-1.320957206E-2,2.281514555E-1,3.253087031E0
2.283623141E1,3.177856445E0,-2.298312820E-2,2.269297540E-1,3.186031532E0
2.283873933E1,3.110052347E0,-2.786990628E-2,2.257080674E-1,3.118356372E0
2.284124725E1,3.035529137E0,-3.031329438E-2,2.287622988E-1,3.044287803E0
2.284375516E1,2.960394859E0,-3.886515647E-2,2.293731421E-1,2.969521891E0
2.284626308E1,2.887704134E0,-3.581092134E-2,2.189887464E-1,2.896217129E0
2.284877100E1,2.812569857E0,-2.664821222E-2,1.951656938E-1,2.819458986E0
2.285127886E1,2.720942736E0,-2.237228118E-2,1.860029846E-1,2.727384645E0
2.285378678E1,2.625039816E0,-2.786990628E-2,1.957765520E-1,2.632477773E0
2.285629469E1,2.530358315E0,-3.520007432E-2,2.086043358E-1,2.539186487E0
2.285880261E1,2.435066223E0,-4.375193641E-2,2.269297540E-1,2.446008760E0
2.286131053E1,2.352601767E0,-3.703261539E-2,2.189887464E-1,2.363062115E0
2.286381844E1,2.278689384E0,-3.092414327E-2,2.055501044E-1,2.288150445E0
2.286632636E1,2.218826294E0,-3.886515647E-2,2.128802687E-1,2.229353860E0
2.286883428E1,2.176677942E0,-6.329904497E-2,2.409792393E-1,2.190891286E0
2.287134219E1,2.135140181E0,-6.207735091E-2,2.367033064E-1,2.149117410E0
2.287385011E1,2.101543665E0,-5.291464552E-2,2.128802687E-1,2.112960895E0
2.287635798E1,2.073444605E0,-6.765133142E-2,2.067717910E-1,2.084827045E0
2.287886589E1,2.049010754E0,-8.719844371E-2,2.299840003E-1,2.063720252E0
2.288137381E1,2.016025066E0,-9.025268257E-2,2.342599183E-1,2.031595512E0
2.288388173E1,1.976319909E0,-7.131642103E-2,2.183778882E-1,1.989626929E0
2.288638964E1,1.935393214E0,-8.292251825E-2,2.232646793E-1,1.949992347E0
2.288889756E1,1.896299005E0,-9.575030953E-2,2.422009408E-1,1.914100136E0
2.289140548E1,1.847431183E0,-1.012479365E-1,2.476985604E-1,1.866710394E0
2.289391339E1,1.794898272E0,-1.122431830E-1,2.397575527E-1,1.814315855E0
2.289642131E1,1.760690928E0,-1.097997949E-1,2.397575527E-1,1.780329245E0
2.289892917E1,1.724040031E0,-1.165191159E-1,2.318165302E-1,1.743453366E0
2.290143709E1,1.676393986E0,-1.250709742E-1,2.446443290E-1,1.698761429E0
2.290394501E1,1.615920067E0,-1.232384369E-1,2.360924631E-1,1.637719459E0
2.290645292E1,1.547505140E0,-1.207950488E-1,2.318165302E-1,1.569427446E0
2.290896084E1,1.465651631E0,-1.244601309E-1,2.342599183E-1,1.489463910E0
2.291146876E1,1.375246286E0,-1.287360638E-1,2.434226274E-1,1.402544081E0
2.291397667E1,1.274456501E0,-1.360662282E-1,2.385358512E-1,1.303707308E0
2.291648459E1,1.168779850E0,-1.409530044E-1,2.330382317E-1,1.200092040E0
2.291899251E1,1.071044326E0,-1.421747059E-1,2.336490750E-1,1.105414621E0
2.292150042E1,9.696436524E-1,-1.495048702E-1,2.244863659E-1,1.006456481E0
2.292400834E1,8.638907075E-1,-1.440072358E-1,2.183778882E-1,9.026262463E-1
2.292651620E1,7.502731681E-1,-1.513374150E-1,2.159345001E-1,7.952613082E-1
2.292902412E1,6.287145615E-1,-1.446180940E-1,2.098260373E-1,6.783976406E-1
2.293153204E1,5.095993280E-1,-1.647760421E-1,2.092151791E-1,5.749900959E-1
2.293403995E1,3.996468186E-1,-1.556133330E-1,2.061609477E-1,4.758523147E-1
2.293654787E1,2.823641598E-1,-1.776038408E-1,2.073826492E-1,3.927851909E-1
2.293905579E1,1.736333370E-1,-1.721062213E-1,2.067717910E-1,3.201931615E-1
2.294156370E1,5.451811850E-2,-1.733279079E-1,2.000524700E-1,2.702513268E-1
2.294407162E1,-6.276455522E-2,-1.757712960E-1,2.000524700E-1,2.735981152E-1
2.294657954E1,-1.812689304E-1,-1.934858710E-1,2.043284029E-1,3.347316890E-1
2.294908740E1,-2.948864996E-1,-1.873773932E-1,1.994416267E-1,4.023000095E-1
2.295159532E1,-4.133908749E-1,-1.959292591E-1,1.908897758E-1,4.957007126E-1
2.295410324E1,-5.270084739E-1,-1.898207814E-1,1.884463727E-1,5.910007580E-1
2.295661115E1,-6.296308041E-1,-2.093679011E-1,1.945548505E-1,6.914632725E-1
2.295911907E1,-7.230904698E-1,-1.928750277E-1,1.915006191E-1,7.724850102E-1
2.296162699E1,-8.165500760E-1,-2.026485801E-1,1.896680743E-1,8.624351871E-1
2.296413490E1,-9.026795626E-1,-1.892099380E-1,1.853921413E-1,9.407449385E-1
2.296664282E1,-9.839222431E-1,-1.995943487E-1,1.811162084E-1,1.020168597E0
2.296915074E1,-1.059056401E0,-2.008160353E-1,1.792836636E-1,1.092735180E0
2.297165860E1,-1.136633992E0,-1.904316396E-1,1.798945218E-1,1.166431773E0
2.297416652E1,-1.204438090E0,-2.130329758E-1,1.731752008E-1,1.235331459E0
2.297667443E1,-1.264912009E0,-2.124221325E-1,1.634016484E-1,1.292990971E0
2.297918235E1,-1.326607585E0,-2.081461996E-1,1.603474021E-1,1.352377098E0
2.298169027E1,-1.388913989E0,-2.099787444E-1,1.609582454E-1,1.413888503E0
2.298419818E1,-1.447555304E0,-2.148655206E-1,1.542389393E-1,1.471520710E0
2.298670610E1,-1.508029222E0,-2.050919682E-1,1.481304616E-1,1.529103491E0
2.298921402E1,-1.573389769E0,-2.228065431E-1,1.383569092E-1,1.595098979E0
2.299172193E1,-1.640583038E0,-2.252499312E-1,1.261399537E-1,1.660771364E0
2.299422985E1,-1.710830450E0,-2.295258641E-1,1.224748790E-1,1.730497919E0
2.299673772E1,-1.779856205E0,-2.301367074E-1,1.224748790E-1,1.798847162E0
2.299924563E1,-1.855066776E0,-2.362451702E-1,1.127013192E-1,1.873442316E0
2.300175355E1,-1.932644367E0,-2.136438340E-1,1.084253863E-1,1.947437804E0
2.300426147E1,-2.018162966E0,-2.313583940E-1,1.035386100E-1,2.034017873E0
2.300676938E1,-2.103681564E0,-2.338017821E-1,9.254335612E-2,2.118656100E0
2.300927730E1,-2.184924364E0,-2.258607745E-1,8.093725890E-2,2.198057871E0
2.301178522E1,-2.261280298E0,-2.252499312E-1,7.666133344E-2,2.273764077E0
2.301429313E1,-2.341301203E0,-2.228065431E-1,7.177454978E-2,2.352973792E0
2.301680105E1,-2.417046309E0,-2.099787444E-1,6.749862432E-2,2.427088790E0
2.301930891E1,-2.487904549E0,-2.093679011E-1,5.650337040E-2,2.497337901E0
2.302181683E1,-2.555097818E0,-2.014268786E-1,5.833591148E-2,2.563688891E0
2.302432475E1,-2.623512506E0,-2.038702667E-1,4.489727318E-2,2.631804841E0
2.302683266E1,-2.694370985E0,-2.014268786E-1,4.611896724E-2,2.702283248E0
2.302934058E1,-2.746903658E0,-1.867665499E-1,4.428642616E-2,2.753601775E0
2.303184850E1,-2.790884733E0,-2.148655206E-1,1.863084175E-2,2.799205583E0
2.303435641E1,-2.834865808E0,-2.032594234E-1,1.068982668E-2,2.842163404E0
2.303686433E1,-2.875181675E0,-1.977618039E-1,-1.527118147E-3,2.881975317E0
2.303937225E1,-2.912443399E0,-2.093679011E-1,-6.413896102E-3,2.919966200E0
2.304188011E1,-2.955202579E0,-1.983726472E-1,-1.557660475E-2,2.961894094E0
2.304438803E1,-3.009567976E0,-2.026485801E-1,-2.473931387E-2,3.016484358E0
2.304689594E1,-3.067598581E0,-1.940967143E-1,-2.901524492E-2,3.073869951E0
2.304940386E1,-3.129294157E0,-2.014268786E-1,-3.634541109E-2,3.135980819E0
2.305191178E1,-3.185492039E0,-1.928750277E-1,-4.245388508E-2,3.191608159E0
2.305441969E1,-3.241079092E0,-1.971509457E-1,-5.589252338E-2,3.247550793E0
2.305692761E1,-3.288114548E0,-1.769929975E-1,-5.283828825E-2,3.293298602E0
2.305943553E1,-3.315602541E0,-1.574458778E-1,-2.779355086E-2,3.319455060E0
2.306194344E1,-3.327208757E0,-1.513374150E-1,-3.695625812E-2,3.330853778E0
2.306445136E1,-3.325376034E0,-1.427855492E-1,-4.550812021E-2,3.328751187E0
2.306695922E1,-3.301553011E0,-1.336228400E-1,-5.405998230E-2,3.304698145E0
2.306946714E1,-3.249631166E0,-1.256818175E-1,-6.200099736E-2,3.252651651E0
2.307197506E1,-3.182437897E0,-1.360662282E-1,-7.788302749E-2,3.186297342E0
2.307448298E1,-3.098751783E0,-1.281252056E-1,-9.498675168E-2,3.102853713E0
2.307699089E1,-3.004070520E0,-1.372879148E-1,-1.041494608E-1,3.009008935E0
2.307949881E1,-2.914886713E0,-1.366770715E-1,-1.200314835E-1,2.920556921E0
2.308200673E1,-2.831811428E0,-1.397313178E-1,-1.359135211E-1,2.838512514E0
2.308451464E1,-2.752401352E0,-1.415638477E-1,-1.346918195E-1,2.759328797E0
2.308702256E1,-2.688262463E0,-1.427855492E-1,-1.542389393E-1,2.696466657E0
2.308953042E1,-2.659552574E0,-1.427855492E-1,-1.768402755E-1,2.669247102E0
2.309203834E1,-2.649779081E0,-1.360662282E-1,-1.737860441E-1,2.658955582E0
2.309454626E1,-2.665661097E0,-1.275143623E-1,-1.560714692E-1,2.673269028E0
2.309705417E1,-2.697425127E0,-1.244601309E-1,-1.517955512E-1,2.704558102E0
2.309956209E1,-2.742627859E0,-1.195733473E-1,-1.542389393E-1,2.749562694E0
2.310207001E1,-2.790273905E0,-1.122431830E-1,-1.585148573E-1,2.797025913E0
2.310457792E1,-2.838530779E0,-1.061347127E-1,-1.707318127E-1,2.845640686E0
2.310708584E1,-2.880679369E0,-9.697200358E-2,-1.713426560E-1,2.887399436E0
2.310959376E1,-2.913054228E0,-8.475505561E-2,-1.713426560E-1,2.919319554E0
2.311210167E1,-2.937488079E0,-9.269607067E-2,-1.713426560E-1,2.943940740E0
2.311460954E1,-2.953370094E0,-7.986827940E-2,-1.658450365E-1,2.959100950E0
2.311711745E1,-2.961921930E0,-8.231166750E-2,-1.792836636E-1,2.968484355E0
2.311962537E1,-2.964365482E0,-8.292251825E-2,-1.847812980E-1,2.971276323E0
2.312213329E1,-2.958867788E0,-8.414421231E-2,-1.921114624E-1,2.966291565E0
2.312464120E1,-2.958256960E0,-8.475505561E-2,-2.012741715E-1,2.966307292E0
2.312714912E1,-2.955202579E0,-9.330692142E-2,-2.153236568E-1,2.964505481E0
2.312965704E1,-2.952759266E0,-9.147437662E-2,-2.183778882E-1,2.962236275E0
2.313216495E1,-2.955202579E0,-8.292251825E-2,-2.171562016E-1,2.964330489E0
2.313467287E1,-2.977193117E0,-8.475505561E-2,-2.238755226E-1,2.986801387E0
2.313718074E1,-3.001016140E0,-8.231166750E-2,-2.287622988E-1,3.010847932E0
2.313968865E1,-3.029115200E0,-7.803573459E-2,-2.293731421E-1,3.038789316E0
2.314219657E1,-3.063933611E0,-7.498150319E-2,-2.287622988E-1,3.073376578E0
2.314470449E1,-3.099973440E0,-5.474718660E-2,-2.281514555E-1,3.108839924E0
2.314721240E1,-3.127461672E0,-4.008685052E-2,-2.373141646E-1,3.136708701E0
2.314972032E1,-3.143954515E0,-3.825430945E-2,-2.397575527E-1,3.153315251E0
2.315222824E1,-3.147008657E0,-1.565296017E-2,-2.385358512E-1,3.156074755E0
2.315473615E1,-3.137845993E0,-1.015533600E-2,-2.336490750E-1,3.146549300E0
2.315724407E1,-3.107914448E0,6.948387716E-3,-2.403683960E-1,3.117203468E0
2.315975193E1,-3.072485447E0,1.916533336E-2,-2.373141646E-1,3.081696310E0
2.316225985E1,-3.021174192E0,3.382566571E-2,-2.342599183E-1,3.030431551E0
2.316476777E1,-2.963754654E0,2.527380548E-2,-2.031067163E-1,2.970813483E0
2.316727568E1,-2.891063690E0,2.588465251E-2,-1.927223057E-1,2.897595756E0
2.316978360E1,-2.812875271E0,1.916533336E-2,-2.000524700E-1,2.820045317E0
2.317229152E1,-2.721248150E0,1.305686031E-2,-2.098260373E-1,2.729356873E0
2.317479943E1,-2.624123573E0,1.733279042E-2,-2.067717910E-1,2.632314481E0
2.317730735E1,-2.537993908E0,1.427855436E-2,-2.122694254E-1,2.546895220E0
2.317981527E1,-2.467746496E0,1.794363745E-2,-2.141019702E-1,2.477081831E0
2.318232318E1,-2.412770271E0,1.183516532E-2,-2.110477239E-1,2.422011890E0
2.318483105E1,-2.363902569E0,3.138227761E-2,-2.098260373E-1,2.373404131E0
2.318733897E1,-2.333360195E0,4.787515476E-2,-2.098260373E-1,2.343264560E0
2.318984688E1,-2.304039478E0,6.375718117E-2,-1.969982386E-1,2.313324707E0
2.319235480E1,-2.262501955E0,7.230904698E-2,-1.841704547E-1,2.271136819E0
2.319486272E1,-2.208136559E0,8.330429345E-2,-1.890572309E-1,2.217780265E0
2.319737063E1,-2.144608259E0,9.979717433E-2,-1.994416267E-1,2.156172772E0
2.319987855E1,-2.071306705E0,1.205659807E-1,-2.079934925E-1,2.085211960E0
2.320238646E1,-2.001670122E0,1.223985180E-1,-1.988307834E-1,2.015241513E0
2.320489438E1,-1.933866024E0,1.382805556E-1,-1.951656938E-1,1.948601796E0
2.320740230E1,-1.879500628E0,1.407239437E-1,-1.939440072E-1,1.894713729E0
2.320991016E1,-1.825135231E0,1.498866528E-1,-1.969982386E-1,1.841844979E0
2.321241808E1,-1.768860936E0,1.669903696E-1,-1.908897758E-1,1.786950951E0
2.321492600E1,-1.709608793E0,1.676012129E-1,-1.805053651E-1,1.727262163E0
2.321743391E1,-1.643026471E0,1.914242655E-1,-1.780619770E-1,1.663696277E0
2.321994183E1,-1.576444030E0,1.676012129E-1,-1.737860441E-1,1.594825236E0
2.322244975E1,-1.489703774E0,2.030303627E-1,-1.774511337E-1,1.513911348E0
2.322495766E1,-1.407239318E0,1.804290116E-1,-1.713426560E-1,1.429068029E0
2.322746558E1,-1.300951958E0,1.859266311E-1,-1.768402755E-1,1.326015532E0
2.322997350E1,-1.192831993E0,1.853157878E-1,-1.701209545E-1,1.219069827E0
2.323248136E1,-1.083490372E0,1.798181683E-1,-1.664558798E-1,1.110852609E0
2.323498928E1,-9.778137207E-1,1.785964668E-1,-1.664558798E-1,1.007831300E0
2.323749719E1,-8.715263009E-1,1.810398549E-1,-1.676775664E-1,9.057865579E-1
2.324000511E1,-7.695148587E-1,1.865374744E-1,-1.621799469E-1,8.082398668E-1
2.324251303E1,-6.730009913E-1,1.834832430E-1,-1.542389393E-1,7.144131054E-1
2.324502094E1,-5.752654076E-1,1.975327283E-1,-1.530172378E-1,6.271871674E-1
2.324752886E1,-4.842491746E-1,1.987544298E-1,-1.481304616E-1,5.440066361E-1
2.325003678E1,-3.883461356E-1,2.060845941E-1,-1.524063945E-1,4.653077369E-1
2.325254469E1,-2.869454920E-1,2.066954374E-1,-1.560714692E-1,3.865475685E-1
2.325505256E1,-1.849340051E-1,2.195232362E-1,-1.530172378E-1,3.252772856E-1
2.325756048E1,-8.414421231E-2,2.262425572E-1,-1.475196183E-1,2.828921719E-1
2.326006839E1,1.969982497E-2,2.207449228E-1,-1.316375881E-1,2.577690025E-1
2.326257631E1,1.180462316E-1,2.152473032E-1,-1.334701329E-1,2.794290442E-1
2.326508423E1,2.078407854E-1,2.115822136E-1,-1.456870735E-1,3.304384187E-1
2.326759214E1,2.823641598E-1,2.329618782E-1,-1.414111406E-1,3.924256186E-1
2.327010006E1,3.562766612E-1,2.415137291E-1,-1.255291104E-1,4.483519802E-1
2.327260798E1,4.448495209E-1,2.292967886E-1,-1.243074164E-1,5.156747495E-1
2.327511589E1,5.474718809E-1,2.360161096E-1,-1.120904684E-1,6.066245441E-1
2.327762376E1,6.482616663E-1,2.433462739E-1,-1.035386100E-1,7.001291601E-1
2.328013167E1,7.423321605E-1,2.488439083E-1,-9.620844573E-2,7.888196196E-1
2.328263959E1,8.388460279E-1,2.439571172E-1,-1.004843712E-1,8.793604735E-1
2.328514751E1,9.403229952E-1,2.451788187E-1,-9.681928903E-2,9.765725591E-1
2.328765542E1,1.035615206E0,2.518981397E-1,-9.254335612E-2,1.069820452E0
2.329016334E1,1.124188066E0,2.439571172E-1,-8.032641560E-2,1.153154896E0
2.329267126E1,1.206652403E0,2.567849159E-1,-7.543963939E-2,1.235977206E0
2.329517917E1,1.284840822E0,2.598391473E-1,-6.200099736E-2,1.312317204E0
2.329768709E1,1.349590659E0,2.347944081E-1,-6.749862432E-2,1.371524490E0
2.330019495E1,1.396015048E0,2.683910131E-1,-5.100574717E-2,1.422495461E0
2.330270287E1,1.441828609E0,2.567849159E-1,-3.939964995E-2,1.465046266E0
2.330521079E1,1.475425243E0,2.622825503E-1,-3.939964995E-2,1.499074420E0
2.330771870E1,1.491307259E0,2.665584683E-1,-3.695625812E-2,1.515393190E0
2.331022662E1,1.494972348E0,2.647259235E-1,-4.306473210E-2,1.518840580E0
2.331273454E1,1.478479385E0,2.653367817E-1,-3.390202299E-2,1.502482695E0
2.331524245E1,1.436330914E0,2.726669312E-1,-1.740914769E-2,1.462086465E0
2.331775037E1,1.367305279E0,2.714452446E-1,-1.252236869E-2,1.394045572E0
2.332025829E1,1.294003606E0,2.922140658E-1,-3.054236295E-4,1.326587534E0
2.332276615E1,1.228642941E0,2.909923494E-1,-2.137965523E-3,1.262633990E0
2.332527407E1,1.174888372E0,2.952682972E-1,1.740914769E-2,1.211548238E0
2.332778198E1,1.132739902E0,2.769428790E-1,9.468132630E-3,1.166141796E0
2.333028990E1,1.098532438E0,2.592283189E-1,-2.137965523E-3,1.128706078E0
2.333279782E1,1.069211721E0,2.280751020E-1,-2.107422985E-2,1.093469744E0
2.333530574E1,1.017900586E0,2.354052663E-1,-1.435491070E-2,1.044865210E0
2.333781365E1,9.421555400E-1,2.433462739E-1,2.137965523E-3,9.730770994E-1
2.334032157E1,8.596147895E-1,2.451788187E-1,1.313321572E-2,8.939925731E-1
2.334282949E1,7.747070193E-1,2.329618782E-1,1.985253580E-2,8.092195781E-1
2.334533740E1,6.885775924E-1,2.140256017E-1,3.206948191E-2,7.217856403E-1
2.334784527E1,6.085565686E-1,2.183015347E-1,4.306473210E-2,6.479592799E-1
2.335035318E1,5.633538961E-1,2.091388255E-1,4.245388508E-2,6.024192834E-1
2.335286110E1,5.505260825E-1,2.109713703E-1,5.589252338E-2,5.922093049E-1
